time_s,x_mm,y_mm,z_mm
11.559592485427856,0.0,0.0,0.0
11.581540822982788,0.0,0.0,-0.00032
11.603692531585693,0.0,0.0,-0.0015040000000000001
11.625718116760254,0.0,0.0,-0.0035808000000000003
11.647682666778564,0.0,0.0,-0.006556160000000001
11.669789552688599,0.0,0.0,-0.010431232000000002
11.691247940063477,0.0,0.0,-0.0154462464
11.713576555252075,0.0,0.0,-0.02116924928
11.736490488052368,0.0,0.0,-0.027993849856000005
11.758271217346191,0.0,0.0,-0.036078769971200006
11.780821323394775,0.0,0.0,-0.04473575399424
11.802944898605347,0.0,0.0,-0.054627150798848
11.824479818344116,0.0,0.0,-0.0654054301597696
11.845751762390137,0.0,0.0,-0.07684108603195391
11.867624521255493,0.0,0.0,-0.08808821720639078
11.889492988586426,0.0,0.0,-0.09889764344127816
11.911105394363403,0.0,0.0,-0.10897952868825564
11.933252096176147,0.0,0.0,-0.11795590573765113
11.955099821090698,0.0,0.0,-0.12607118114753024
11.976484060287476,0.0,0.0,-0.13329423622950606
11.998239517211914,0.0,0.0,-0.1394588472459012
12.019915103912354,0.0,0.0,-0.14477176944918024
12.041548013687134,0.0,0.0,-0.14911435388983604
12.06314468383789,0.0,0.0,-0.15254287077796722
12.084829092025757,0.0,0.0,-0.15498857415559344
12.106007099151611,0.0,0.0,-0.1565977148311187
12.129188776016235,0.0,0.0,-0.15731954296622375
12.151163101196289,0.0,0.0,-0.15746390859324474
12.173036336898804,0.0,0.0,-0.15749278171864894
12.196778535842896,0.0,0.0,-0.15749855634372978
12.219765424728394,0.00136,0.0,-0.15749971126874596
12.240880250930786,0.0074719999999999995,0.0,-0.1574999422537492
12.26247525215149,0.0186144,0.0,-0.15749998845074983
12.283634424209595,0.03524288,0.0,-0.15749999769014997
12.305925607681274,0.055048576,0.0,-0.15749999953803
12.327882289886475,0.07668971520000001,0.0,-0.157499999907606
12.349465370178223,0.09821794304,0.0,-0.1574999999815212
12.371108531951904,0.11956358860800001,0.0,-0.15749999999630424
12.393064498901367,0.1409527177216,0.0,-0.15749999999926084
12.41482400894165,0.16235054354432,0.0,-0.15749999999985217
12.43720293045044,0.183750108708864,0.0,-0.15749999999997044
12.460161209106445,0.20563002174177283,0.0,-0.1574999999999941
12.482004642486572,0.22800600434835458,0.0,-0.1574999999999988
12.504178285598755,0.24976120086967094,0.0,-0.15749999999999975
12.525532960891724,0.2714722401739342,0.0,-0.15749999999999995
12.547081708908081,0.29269444803478684,0.0,-0.1575
12.569106817245483,0.31381888960695736,0.0,-0.1575
12.59050726890564,0.3354037779213915,0.0,-0.1575
12.612627506256104,0.3565207555842783,0.0,-0.1575
12.634500741958618,0.3781841511168557,0.0,-0.1575
12.656177043914795,0.3996368302233712,0.0,-0.1575
12.677430152893066,0.4210473660446743,0.0,-0.1575
12.699854373931885,0.44204947320893484,0.0,-0.1575
12.72292184829712,0.463929894641787,0.0,-0.1575
12.744027853012085,0.48638597892835744,0.0,-0.1575
12.765942573547363,0.5075171957856716,0.0,-0.1575
12.787340641021729,0.5289434391571344,0.0,-0.1575
12.809294700622559,0.550108687831427,0.0,-0.1575
12.83109188079834,0.5715417375662853,0.0,-0.1575
12.853516817092896,0.5930283475132572,0.0,-0.1575
12.876049041748047,0.6149256695026515,0.0,-0.1575
12.897944927215576,0.6370651339005303,0.0,-0.1575
12.919829368591309,0.6586930267801061,0.0,-0.1575
12.941532135009766,0.6802986053560213,0.0,-0.1575
12.964230060577393,0.7018997210712042,0.0,-0.1575
12.98573637008667,0.7237399442142408,0.0,-0.1575
13.007323265075684,0.7450679888428482,0.0,-0.1575
13.029276132583618,0.7663735977685697,0.0,-0.1575
13.052147150039673,0.787834719553714,0.0,-0.1575
13.073456525802612,0.8101269439107428,0.0,-0.1575
13.095663070678711,0.8313053887821487,0.0,-0.1575
13.117659568786621,0.8530610777564298,0.0,-0.1575
13.139340162277222,0.874772215551286,0.0,-0.1575
13.161288261413574,0.8961544431102573,0.0,-0.1575
13.18375539779663,0.9177108886220515,0.0,-0.1575
13.207019567489624,0.9396221777244104,0.0,-0.1575
13.228960752487183,0.9623244355448821,0.0,-0.1575
13.251107215881348,0.9840648871089765,0.0,-0.1575
13.272937536239624,1.0058529774217955,0.0,-0.1575
13.295681715011597,1.0273305954843592,0.0,-0.1575
13.317504644393921,1.0495461190968718,0.0,-0.1575
13.339385509490967,1.0711892238193745,0.0,-0.1575
13.361809492111206,1.092717844763875,0.0,-0.1575
13.383801937103271,1.1147035689527751,0.0,-0.1575
13.405811309814453,1.136300713790555,0.0,-0.1575
13.427455186843872,1.157980142758111,0.0,-0.1575
13.44923710823059,1.1793560285516222,0.0,-0.1575
13.470826148986816,1.2008312057103245,0.0,-0.1575
13.492486000061035,1.222086241142065,0.0,-0.1575
13.514338254928589,1.243297248228413,0.0,-0.1575
13.536041498184204,1.2648194496456826,0.0,-0.1575
13.557563781738281,1.2861638899291368,0.0,-0.1575
13.579162120819092,1.3073127779858276,0.0,-0.1575
13.601671695709229,1.3285825555971655,0.0,-0.1575
13.623127937316895,1.3504365111194332,0.0,-0.1575
13.644505500793457,1.3717673022238865,0.0,-0.1575
13.667255878448486,1.3928334604447772,0.0,-0.1575
13.689382553100586,1.4149666920889556,0.0,-0.1575
13.710908889770508,1.436753338417791,0.0,-0.1575
13.732641458511353,1.4581506676835583,0.0,-0.1575
13.754337072372437,1.4795501335367118,0.0,-0.1575
13.776565551757812,1.5008700267073425,0.0,-0.1575
13.798624753952026,1.5224940053414686,0.0,-0.1575
13.820287227630615,1.544258801068294,0.0,-0.1575
13.842065572738647,1.565651760213659,0.0,-0.1575
13.863890171051025,1.587050352042732,0.0,-0.1575
13.885419130325317,1.6084500704085465,0.0,-0.1575
