time_s,x_mm,y_mm,z_mm
11.55974292755127,0.0,0.0,0.0
11.581835746765137,0.0,0.0,-0.00032
11.603962898254395,0.0,0.0,-0.0015040000000000001
11.625466585159302,0.0,0.0,-0.0035808000000000003
11.647483587265015,0.0,0.0,-0.006476160000000001
11.66946816444397,0.0,0.0,-0.010415232000000002
11.692149639129639,0.0,0.0,-0.015283046400000002
11.713998794555664,0.0,0.0,-0.021296609280000003
11.735944032669067,0.0,0.0,-0.028099321856
11.760002851486206,0.0,0.0,-0.035859864371200006
11.782270908355713,0.0,0.0,-0.04525197287424
11.804799318313599,0.0,0.0,-0.055210394574848005
11.828028440475464,0.0,0.0,-0.0661620789149696
11.85016942024231,0.0,0.0,-0.07843241578299393
11.871652126312256,0.0,0.0,-0.09032648315659879
11.893884181976318,0.0,0.0,-0.10078529663131977
11.917341709136963,0.0,0.0,-0.11071705932626395
11.940279006958008,0.0,0.0,-0.12014341186525279
11.962125062942505,0.0,0.0,-0.12842868237305055
11.983357667922974,0.0,0.0,-0.13536573647461012
12.005391359329224,0.0,0.0,-0.14115314729492204
12.026796102523804,0.0,0.0,-0.1462306294589844
12.049152374267578,0.0,0.0,-0.15028612589179688
12.071065664291382,0.0,0.0,-0.15349722517835937
12.092752695083618,0.0,0.0,-0.1557394450356719
12.114723205566406,0.0,0.0,-0.1569078890071344
12.136748790740967,0.0,0.0,-0.1573815778014269
12.158807039260864,0.0,0.0,-0.15747631556028538
12.181535482406616,0.0,0.0,-0.15749526311205708
12.204616069793701,0.0,0.0,-0.15749905262241143
12.226556301116943,0.00128,0.0,-0.15749981052448228
12.248146533966064,0.006816000000000001,0.0,-0.15749996210489647
12.270098686218262,0.017683200000000003,0.0,-0.15749999242097928
12.291753768920898,0.03425664,0.0,-0.15749999848419585
12.313937425613403,0.05445132800000001,0.0,-0.15749999969683917
12.335307359695435,0.0760102656,0.0,-0.15749999993936784
12.356526374816895,0.09720205312,0.0,-0.15749999998787356
12.378314971923828,0.11808041062400002,0.0,-0.15749999999757472
12.400617599487305,0.13937608212480002,0.0,-0.15749999999951494
12.422295570373535,0.16115521642496,0.0,-0.157499999999903
12.445287704467773,0.18263104328499202,0.0,-0.1574999999999806
12.467709302902222,0.2049262086569984,0.0,-0.15749999999999612
12.489784479141235,0.22714524173139966,0.0,-0.15749999999999922
12.511969566345215,0.24910904834627995,0.0,-0.15749999999999986
12.534286260604858,0.270701809669256,0.0,-0.15749999999999997
12.5560142993927,0.2925403619338512,0.0,-0.1575
12.57899808883667,0.3140280723867703,0.0,-0.1575
12.600297689437866,0.33640561447735406,0.0,-0.1575
12.621972799301147,0.35760112289547086,0.0,-0.1575
12.64463996887207,0.3788802245790942,0.0,-0.1575
12.666183710098267,0.40097604491581884,0.0,-0.1575
12.688347339630127,0.4223552089831638,0.0,-0.1575
12.710011720657349,0.4441510417966328,0.0,-0.1575
12.731831073760986,0.46571020835932664,0.0,-0.1575
12.753005504608154,0.4869020416718654,0.0,-0.1575
12.774812936782837,0.5077804083343731,0.0,-0.1575
12.79637622833252,0.5292360816668746,0.0,-0.1575
12.817667722702026,0.550407216333375,0.0,-0.1575
12.839314699172974,0.571361443266675,0.0,-0.1575
12.862311363220215,0.592592288653335,0.0,-0.1575
12.884256362915039,0.6149984577306671,0.0,-0.1575
12.906560897827148,0.6366796915461335,0.0,-0.1575
12.92816948890686,0.6585359383092267,0.0,-0.1575
12.950347900390625,0.6799471876618455,0.0,-0.1575
12.973742961883545,0.7018294375323691,0.0,-0.1575
12.995237827301025,0.7244458875064739,0.0,-0.1575
13.016981363296509,0.7458491775012949,0.0,-0.1575
13.038618803024292,0.7672498355002589,0.0,-0.1575
13.060791492462158,0.7885699671000519,0.0,-0.1575
13.08275032043457,0.8102739934200104,0.0,-0.1575
13.105476379394531,0.8318147986840022,0.0,-0.1575
13.12705659866333,0.8540429597368006,0.0,-0.1575
13.14861512184143,0.8754485919473601,0.0,-0.1575
13.171741008758545,0.8967697183894722,0.0,-0.1575
