time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm,tag_side_px
2.4236626625061035,448.75,548.0,0.0,-0.07271372082092808,0.0005004308276758503,71.395676
2.4602341651916504,448.75,547.5,0.0,0.00023733048802178358,0.0006850552314391057,71.36127
2.497913122177124,448.75,547.75,0.0,0.0003945645992675232,0.0010919173195320679,71.60225
2.5769364833831787,448.75,547.75,0.0,0.0005576648971030527,0.0009025581749369953,71.158554
2.612074375152588,448.75,547.5,0.0,0.02157547274712389,0.0009491300124098218,71.36127
2.6508402824401855,448.75,548.0,0.0,-5.193261734435378e-05,0.001012899253694175,71.395676
2.7232911586761475,449.0,547.5,0.017046762661035036,0.016989301605131187,0.0008648050173115536,71.12396
2.7569363117218018,449.0,547.75,0.031227194253746024,0.015093522834761276,0.000905468880617862,71.36476
2.7940478324890137,448.75,547.75,0.028091042656315644,0.013478099184276171,0.0008086246250699075,71.158554
2.830449104309082,449.0,547.5,0.040585847112849974,0.02740123775798761,0.0007021298743538839,71.12396
2.8657190799713135,448.75,547.75,0.03653635959395549,0.024712838434750202,0.0008884931426422456,71.60225
2.9292490482330322,448.75,548.0,0.03263709633816997,0.007073971949186849,0.0009396248243863697,71.395676
3.0710933208465576,448.75,548.0,0.029068773589175832,-0.009214108677985977,0.0009870299739557008,71.395676
3.142531394958496,449.0,547.5,0.04068772309535287,0.005873442605727478,0.0008800793799459315,71.12396
3.180553674697876,448.75,547.75,0.03642039918202345,0.00483284591911025,0.0007981186619062804,71.158554
3.287339448928833,448.75,548.0,0.03228240009650543,-0.01119114929435895,0.0008515876643374407,71.395676
3.3613457679748535,449.0,547.5,0.043479784285602244,0.004185046477500988,0.0007522469901727626,71.12396
3.400003671646118,449.0,547.5,0.05383902230054033,0.018456081715386465,0.0006567565592799273,71.12396
3.4360382556915283,449.0,548.0,0.06306213427915715,0.0016351690053686176,0.0008437791627139827,71.62265
3.468886375427246,449.0,547.5,0.07105600127044878,0.015641300330298737,0.0007454978975352535,71.12396
3.569650888442993,448.5,548.0,0.049707952721282284,-0.00017041911555238862,0.0014610733380745022,72.62459
3.607172727584839,448.5,548.0,0.030465972753744398,-0.014622466433216238,0.0021468572727412903,72.62459
3.643235683441162,447.5,547.5,-0.04234338337611657,-0.0001206568697201052,0.0025489719284311966,72.15946
3.6771929264068604,447.0,547.75,-0.13485882090770615,-0.0004485457286007487,0.003062238937147615,72.422035
3.708387851715088,447.0,547.75,-0.2169312067625178,-0.0007066948919656255,0.0035339229287155685,72.422035
3.7455947399139404,447.5,548.0,-0.26745774190425875,-0.013904509825900347,0.003844755538602526,72.13561
3.7793118953704834,448.0,547.75,-0.28636323654453105,-0.01316826599206281,0.00450994284623349,72.88307
3.8122570514678955,448.5,548.0,-0.27825072432068076,-0.02475697295552124,0.00499636925725911,72.62459
3.843190908432007,448.25,547.75,-0.28194189519973367,-0.023168145683816227,0.005451202462996562,72.64903
3.8760101795196533,448.0,548.0,-0.2974008003518902,-0.033424807704416165,0.005899212376172468,72.68298
3.9102511405944824,448.25,548.0,-0.30032301782022125,-0.04282792079419596,0.006424850378793446,72.88988
