time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
2.1704,1.4248,0.0000,-0.1575,0.9700,-0.6587
2.1922,1.4461,0.0000,-0.1575,0.9746,0.2104
2.2139,1.4675,0.0000,-0.1575,0.9876,0.6016
2.2353,1.4889,0.0000,-0.1575,0.9968,0.4272
2.2562,1.5100,0.0000,-0.1575,1.0126,0.7590
2.2781,1.5306,0.0000,-0.1575,0.9408,-3.2744
2.2993,1.5521,0.0000,-0.1575,1.0142,3.4608
2.3209,1.5730,0.0000,-0.1575,0.9663,-2.2190
2.3423,1.5941,0.0000,-0.1575,0.9883,1.0329
2.3635,1.6151,0.0000,-0.1575,0.9927,0.2079
2.3848,1.6360,0.0000,-0.1575,0.9794,-0.6264
2.4058,1.6570,0.0000,-0.1575,0.9964,0.8057
2.4272,1.6776,0.0000,-0.1575,0.9672,-1.3657
2.4480,1.6986,0.0000,-0.1575,1.0073,1.9224
2.4692,1.7192,0.0000,-0.1575,0.9714,-1.6902
2.4910,1.7400,0.0000,-0.1575,0.9544,-0.7838
2.5121,1.7613,0.0000,-0.1575,1.0064,2.4610
2.5331,1.7822,0.0000,-0.1575,0.9989,-0.3603
2.5542,1.8028,0.0000,-0.1575,0.9722,-1.2602
2.5758,1.8237,0.0000,-0.1575,0.9707,-0.0702
2.5975,1.8447,0.0000,-0.1575,0.9678,-0.1315
2.6190,1.8661,0.0000,-0.1575,0.9919,1.1199
2.6405,1.8873,0.0000,-0.1575,0.9896,-0.1052
2.6617,1.9083,0.0000,-0.1575,0.9934,0.1750
2.6835,1.9292,0.0000,-0.1575,0.9542,-1.7935
2.7043,1.9506,0.0000,-0.1575,1.0308,3.6809
2.7256,1.9712,0.0000,-0.1575,0.9682,-2.9392
2.7467,1.9921,0.0000,-0.1575,0.9880,0.9406
2.7679,2.0129,0.0000,-0.1575,0.9818,-0.2935
2.7892,2.0337,0.0000,-0.1575,0.9788,-0.1408
2.8116,2.0546,0.0000,-0.1575,0.9290,-2.2161
2.8332,2.0764,0.0000,-0.1575,1.0153,4.0056
2.8546,2.0978,0.0000,-0.1575,0.9974,-0.8327
2.8765,2.1188,0.0000,-0.1575,0.9606,-1.6785
2.8977,2.1403,0.0000,-0.1575,1.0130,2.4676
2.9190,2.1613,0.0000,-0.1575,0.9807,-1.5113
2.9403,2.1823,0.0000,-0.1575,0.9879,0.3362
2.9618,2.2032,0.0000,-0.1575,0.9708,-0.7929
2.9830,2.2243,0.0000,-0.1575,1.0011,1.4337
3.0045,2.2452,0.0000,-0.1575,0.9705,-1.4217
3.0259,2.2662,0.0000,-0.1575,0.9829,0.5783
3.0471,2.2873,0.0000,-0.1575,0.9947,0.5593
3.0685,2.3082,0.0000,-0.1575,0.9742,-0.9606
3.0896,2.3292,0.0000,-0.1575,0.9946,0.9688
3.1113,2.3500,0.0000,-0.1575,0.9608,-1.5579
3.1326,2.3712,0.0000,-0.1575,0.9956,1.6340
3.1541,2.3922,0.0000,-0.1575,0.9728,-1.0580
3.1756,2.4134,0.0000,-0.1575,0.9880,0.7082
3.1966,2.4344,0.0000,-0.1575,1.0007,0.6008
3.2182,2.4552,0.0000,-0.1575,0.9625,-1.7677
3.2402,2.4764,0.0000,-0.1575,0.9637,0.0517
3.2622,2.4979,0.0000,-0.1575,0.9776,0.6302
3.2838,2.5195,0.0000,-0.1575,0.9998,1.0322
3.3051,2.5408,0.0000,-0.1575,0.9974,-0.1131
3.3260,2.5619,0.0000,-0.1575,1.0148,0.8323
3.3473,2.5825,0.0000,-0.1575,0.9625,-2.4487
3.3688,2.6034,0.0000,-0.1575,0.9729,0.4859
3.3902,2.6244,0.0000,-0.1575,0.9826,0.4536
3.4116,2.6455,0.0000,-0.1575,0.9877,0.2348
3.4329,2.6665,0.0000,-0.1575,0.9879,0.0131
3.4549,2.6875,0.0000,-0.1575,0.9508,-1.6883
3.4761,2.7089,0.0000,-0.1575,1.0129,2.9294
3.4973,2.7299,0.0000,-0.1575,0.9838,-1.3656
3.5185,2.7509,0.0000,-0.1575,0.9962,0.5841
3.5396,2.7717,0.0000,-0.1575,0.9829,-0.6289
3.5617,2.7924,0.0000,-0.1575,0.9383,-2.0195
3.5831,2.8140,0.0000,-0.1575,1.0095,3.3311
3.6044,2.8351,0.0000,-0.1575,0.9888,-0.9692
3.6259,2.8561,0.0000,-0.1575,0.9743,-0.6735
3.6475,2.8772,0.0000,-0.1575,0.9800,0.2629
3.6690,2.8985,0.0000,-0.1575,0.9899,0.4606
3.6903,2.9195,0.0000,-0.1575,0.9899,-0.0002
3.7118,2.9405,0.0000,-0.1575,0.9729,-0.7888
3.7331,2.9616,0.0000,-0.1575,0.9914,0.8655
3.7543,2.9826,0.0000,-0.1575,0.9941,0.1301
3.7759,3.0035,0.0000,-0.1575,0.9634,-1.4209
3.7971,3.0248,0.0000,-0.1575,1.0024,1.8352
3.8185,3.0456,0.0000,-0.1575,0.9759,-1.2401
3.8396,3.0666,0.0000,-0.1575,0.9963,0.9660
3.8616,3.0874,0.0000,-0.1575,0.9436,-2.3936
3.8829,3.1089,0.0000,-0.1575,1.0081,3.0222
3.9043,3.1299,0.0000,-0.1575,0.9838,-1.1379
3.9256,3.1510,0.0000,-0.1575,0.9903,0.3050
3.9467,3.1720,0.0000,-0.1575,0.9905,0.0078
3.9681,3.1928,0.0000,-0.1575,0.9757,-0.6923
3.9896,3.2137,0.0000,-0.1575,0.9709,-0.2243
4.0114,3.2347,0.0000,-0.1575,0.9662,-0.2162
4.0329,3.2562,0.0000,-0.1575,0.9995,1.5497
4.0541,3.2773,0.0000,-0.1575,0.9934,-0.2873
