time_s,x_mm,y_mm,z_mm
11.560837745666504,0.0,0.0,0.0
11.583133697509766,0.0,0.0,-0.00032
11.605402946472168,0.0,0.0,-0.0015040000000000001
11.62729287147522,0.0,0.0,-0.0035808000000000003
11.648679733276367,0.0,0.0,-0.006636160000000001
11.670771360397339,0.0,0.0,-0.010447232
11.692008256912231,0.0,0.0,-0.0153694464
11.713768482208252,0.0,0.0,-0.020993889280000004
11.73478627204895,0.0,0.0,-0.027718777856
11.756163597106934,0.0,0.0,-0.0351437555712
11.778311491012573,0.0,0.0,-0.043508751114240005
11.799668550491333,0.0,0.0,-0.053021750222847996
11.820724725723267,0.0,0.0,-0.0632443500445696
11.8420889377594,0.0,0.0,-0.07424887000891392
11.86309027671814,0.0,0.0,-0.08564977400178278
11.885280847549438,0.0,0.0,-0.09632995480035657
11.906325578689575,0.0,0.0,-0.10662599096007132
11.927596807479858,0.0,0.0,-0.11564519819201428
11.948641538619995,0.0,0.0,-0.12384903963840288
11.970282077789307,0.0,0.0,-0.13100980792768058
11.99210238456726,0.0,0.0,-0.1374819615855361
12.014008045196533,0.0,0.0,-0.14309639231710722
12.035031080245972,0.0,0.0,-0.14781927846342144
12.056071758270264,0.0,0.0,-0.1514838556926843
12.077588558197021,0.0,0.0,-0.15421677113853688
12.099528551101685,0.0,0.0,-0.15612335422770737
12.121026992797852,0.0,0.0,-0.15714467084554148
12.142423152923584,0.0,0.0,-0.1574289341691083
12.163729190826416,0.0,0.0,-0.15748578683382167
12.185744762420654,0.0,0.0,-0.15749715736676434
12.208187341690063,0.0,0.0,-0.15749943147335288
12.229442358016968,0.0012000000000000001,0.0,-0.15749988629467057
12.250784635543823,0.00624,0.0,-0.1574999772589341
12.272072315216064,0.016607999999999998,0.0,-0.15749999545178683
12.293844938278198,0.0321216,0.0,-0.15749999909035736
12.315253973007202,0.052104319999999996,0.0,-0.15749999981807147
12.33687162399292,0.072980864,0.0,-0.1574999999636143
12.358282566070557,0.09411617280000001,0.0,-0.15749999999272285
12.379651308059692,0.11514323456,0.0,-0.15749999999854458
12.401291608810425,0.13622864691199998,0.0,-0.15749999999970893
12.422917366027832,0.1574857293824,0.0,-0.1574999999999418
12.444349527359009,0.17877714587648003,0.0,-0.15749999999998837
12.465871334075928,0.19999542917529603,0.0,-0.15749999999999767
12.487116575241089,0.2210390858350592,0.0,-0.15749999999999953
12.508180141448975,0.24196781716701188,0.0,-0.15749999999999992
12.529919862747192,0.2626335634334024,0.0,-0.15749999999999997
12.551223993301392,0.2838867126866805,0.0,-0.1575
12.572371244430542,0.30493734253733606,0.0,-0.1575
12.593655109405518,0.32578746850746726,0.0,-0.1575
12.615044116973877,0.3466774937014935,0.0,-0.1575
12.636575698852539,0.36765549874029874,0.0,-0.1575
12.658597946166992,0.3888110997480598,0.0,-0.1575
12.680213451385498,0.410322219949612,0.0,-0.1575
12.701680898666382,0.43166444398992243,0.0,-0.1575
12.723058938980103,0.4528928887979845,0.0,-0.1575
12.744657278060913,0.4739385777595969,0.0,-0.1575
12.766305923461914,0.49526771555191945,0.0,-0.1575
12.788446187973022,0.516413543110384,0.0,-0.1575
12.810031414031982,0.5380027086220768,0.0,-0.1575
12.831618309020996,0.5593605417244154,0.0,-0.1575
12.853189706802368,0.5805921083448831,0.0,-0.1575
12.874649047851562,0.6017184216689766,0.0,-0.1575
12.897092819213867,0.6229036843337954,0.0,-0.1575
12.91847562789917,0.6447407368667591,0.0,-0.1575
12.939613819122314,0.6659881473733519,0.0,-0.1575
12.960646152496338,0.6868776294746705,0.0,-0.1575
12.981723070144653,0.7075355258949341,0.0,-0.1575
13.003936529159546,0.7283071051789869,0.0,-0.1575
13.0257408618927,0.7499014210357974,0.0,-0.1575
13.04731822013855,0.7714202842071596,0.0,-0.1575
13.069214820861816,0.792684056841432,0.0,-0.1575
13.090790271759033,0.8141368113682865,0.0,-0.1575
13.112457036972046,0.8353873622736574,0.0,-0.1575
13.134253978729248,0.8566774724547315,0.0,-0.1575
13.156167030334473,0.8781354944909463,0.0,-0.1575
13.177191495895386,0.8996270988981894,0.0,-0.1575
13.198566198348999,0.9204854197796379,0.0,-0.1575
13.219711542129517,0.9414570839559276,0.0,-0.1575
13.24068570137024,0.9622114167911856,0.0,-0.1575
13.262224912643433,0.9829222833582372,0.0,-0.1575
13.283536195755005,1.0039444566716476,0.0,-0.1575
13.305806159973145,1.0250288913343297,0.0,-0.1575
13.32760763168335,1.046765778266866,0.0,-0.1575
13.348868131637573,1.0682331556533733,0.0,-0.1575
13.371455430984497,1.0892466311306748,0.0,-0.1575
13.392679214477539,1.111129326226135,0.0,-0.1575
13.413883924484253,1.132225865245227,0.0,-0.1575
13.435879468917847,1.1530851730490457,0.0,-0.1575
13.457250356674194,1.174617034609809,0.0,-0.1575
13.478734016418457,1.195723406921962,0.0,-0.1575
13.500091075897217,1.2168246813843924,0.0,-0.1575
13.521183252334595,1.2378449362768786,0.0,-0.1575
13.542224168777466,1.2586889872553757,0.0,-0.1575
13.563247919082642,1.279417797451075,0.0,-0.1575
13.584736585617065,1.300043559490215,0.0,-0.1575
13.607370615005493,1.321128711898043,0.0,-0.1575
13.62949514389038,1.3431857423796087,0.0,-0.1575
13.651889085769653,1.364877148475922,0.0,-0.1575
13.673794984817505,1.3868154296951847,0.0,-0.1575
13.695518016815186,1.408563085939037,0.0,-0.1575
13.718329191207886,1.4299526171878076,0.0,-0.1575
13.74046516418457,1.4521505234375616,0.0,-0.1575
13.761722803115845,1.4740301046875124,0.0,-0.1575
13.782827615737915,1.4951260209375026,0.0,-0.1575
13.804424047470093,1.5159852041875008,0.0,-0.1575
13.825652599334717,1.5370370408375003,0.0,-0.1575
13.84715723991394,1.5579674081675001,0.0,-0.1575
13.868794918060303,1.5791134816335002,0.0,-0.1575
13.88994312286377,1.6003826963267,0.0,-0.1575
13.912057876586914,1.62127653926534,0.0,-0.1575
13.933990478515625,1.6427353078530682,0.0,-0.1575
13.955917119979858,1.6643870615706138,0.0,-0.1575
13.977338552474976,1.6861574123141227,0.0,-0.1575
13.998419523239136,1.7071514824628247,0.0,-0.1575
14.019906520843506,1.7279102964925652,0.0,-0.1575
14.041539192199707,1.7489420592985132,0.0,-0.1575
14.063557863235474,1.770268411859703,0.0,-0.1575
14.085867881774902,1.7917336823719408,0.0,-0.1575
14.10738730430603,1.8135467364743882,0.0,-0.1575
14.128498554229736,1.8348693472948778,0.0,-0.1575
14.149478197097778,1.8557738694589756,0.0,-0.1575
14.17108702659607,1.876434773891795,0.0,-0.1575
14.192684650421143,1.897526954778359,0.0,-0.1575
14.214338064193726,1.9187853909556718,0.0,-0.1575
14.235941886901855,1.9400770781911345,0.0,-0.1575
14.257343769073486,1.961375415638227,0.0,-0.1575
14.280904531478882,1.9824350831276454,0.0,-0.1575
14.303398370742798,2.0051270166255293,0.0,-0.1575
14.324853420257568,2.027425403325106,0.0,-0.1575
14.345691442489624,2.048685080665021,0.0,-0.1575
14.368746757507324,2.0694170161330048,0.0,-0.1575
14.389945268630981,2.091643403226601,0.0,-0.1575
14.411200523376465,2.1128086806453203,0.0,-0.1575
14.432674884796143,2.1336817361290645,0.0,-0.1575
14.453737497329712,2.154816347225813,0.0,-0.1575
14.476291418075562,2.1755232694451623,0.0,-0.1575
14.497562408447266,2.1974246538890325,0.0,-0.1575
14.518950700759888,2.2186049307778064,0.0,-0.1575
14.540144681930542,2.2395609861555617,0.0,-0.1575
14.561432123184204,2.2604721972311124,0.0,-0.1575
14.582788944244385,2.2814544394462226,0.0,-0.1575
14.605117559432983,2.3024508878892447,0.0,-0.1575
14.62636685371399,2.324170177577849,0.0,-0.1575
14.647639513015747,2.3452340355155696,0.0,-0.1575
14.670244693756104,2.366166807103114,0.0,-0.1575
14.691670894622803,2.3881933614206226,0.0,-0.1575
14.712693214416504,2.4093986722841243,0.0,-0.1575
14.734277963638306,2.430199734456825,0.0,-0.1575
14.755593538284302,2.451319946891365,0.0,-0.1575
14.77732229232788,2.472343989378273,0.0,-0.1575
14.79856538772583,2.493588797875655,0.0,-0.1575
14.820196390151978,2.514557759575131,0.0,-0.1575
14.841458797454834,2.5357915519150263,0.0,-0.1575
14.862693309783936,2.556758310383005,0.0,-0.1575
14.884591817855835,2.577671662076601,0.0,-0.1575
14.906151294708252,2.5989743324153203,0.0,-0.1575
14.927781343460083,2.620274866483064,0.0,-0.1575
14.949487447738647,2.6415749732966134,0.0,-0.1575
14.970347166061401,2.662874994659323,0.0,-0.1575
14.991283178329468,2.6835349989318646,0.0,-0.1575
15.012460470199585,2.704146999786373,0.0,-0.1575
15.033771276473999,2.7249093999572747,0.0,-0.1575
15.05550217628479,2.7458618799914554,0.0,-0.1575
15.077163696289062,2.7670923759982915,0.0,-0.1575
15.098703861236572,2.7885384751996583,0.0,-0.1575
15.120129108428955,2.8095476950399316,0.0,-0.1575
15.141653060913086,2.8307095390079864,0.0,-0.1575
15.162964344024658,2.8519019078015977,0.0,-0.1575
15.184444665908813,2.8728603815603195,0.0,-0.1575
15.20593810081482,2.893932076312064,0.0,-0.1575
15.227397680282593,2.915026415262413,0.0,-0.1575
15.248793363571167,2.936285283052483,0.0,-0.1575
15.270228862762451,2.957257056610497,0.0,-0.1575
15.29164981842041,2.9782514113220993,0.0,-0.1575
15.31278133392334,2.99933028226442,0.0,-0.1575
15.334038496017456,3.0201060564528843,0.0,-0.1575
15.355706691741943,3.041061211290577,0.0,-0.1575
15.377206325531006,3.0622122422581155,0.0,-0.1575
15.398893356323242,3.083402448451623,0.0,-0.1575
15.42012357711792,3.104680489690325,0.0,-0.1575
15.44147801399231,3.1256560979380654,0.0,-0.1575
15.463091373443604,3.1466512195876133,0.0,-0.1575
15.484288692474365,3.1678102439175224,0.0,-0.1575
