time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm,tag_side_px
2.2115118503570557,434.5,621.0,0.0,0.0,0.0,71.66126
2.2468502521514893,434.25,621.25,-0.062194001851900785,-0.062194001851900785,0.00013269525537495228,72.136055
2.2711799144744873,434.5,621.0,-0.03978161543182466,-0.03978161543182466,0.00015437508901689945,71.66126
2.2915220260620117,434.25,621.0,-0.07088277420460788,-0.02676525313699766,0.0002849328264379643,71.89524
2.3127734661102295,434.25,621.0,-0.09068897245314966,-0.0186500736111512,0.00043765561852485895,71.89524
2.336364507675171,434.25,621.0,-0.10482523777785055,-0.012998484046154165,0.0006079656058229254,71.89524
2.3585309982299805,434.5,621.0,-0.08006439634601221,-0.008906916491539303,0.000590033849138201,71.66126
2.3791332244873047,434.75,621.25,-0.030549338400859084,-0.03689709085621298,0.00059024634532322,71.70072
2.407938003540039,434.75,621.25,0.009016713999527599,-0.05986508422549988,0.0005988367537154357,71.70072
2.4360194206237793,434.25,621.0,-0.01877361652540753,-0.048073833714382314,0.0007754370695252841,71.89524
2.4656620025634766,434.5,621.0,-0.012631059649992143,-0.0383140920513174,0.0007165320438900153,71.66126
2.497866630554199,434.75,621.25,0.02044102630872309,-0.05827813978986017,0.0006964783524422853,71.70072
2.5269603729248047,434.5,621.0,0.019596817467332946,-0.04701196413119343,0.0006302114536050115,71.66126
2.5603134632110596,434.5,621.0,0.019095163333296257,-0.03784705347380604,0.0005726614261666077,71.66126
2.593465805053711,434.5,621.25,0.018282169609754366,-0.0552705702423317,0.0007754516766402431,71.93455
2.6212704181671143,434.5,621.25,0.016928503186566413,-0.0688055573580027,0.000942861049131509,71.93455
2.6546151638031006,434.75,621.5,0.03925412442615835,-0.10366136551893045,0.0011038617817464118,71.941315
2.6890265941619873,434.75,621.25,0.05815071363009364,-0.11048901859020012,0.0010383397400413007,71.70072
2.71807861328125,434.5,621.25,0.05106836215662486,-0.11481019863305127,0.001164835085245005,71.93455
2.7483413219451904,434.5,621.25,0.04501717026425053,-0.1183772076065021,0.001276789748045013,71.93455
2.7755181789398193,434.5,621.25,0.039396048019977925,-0.12058962939209908,0.0013684130605064887,71.93455
2.805917739868164,434.5,621.25,0.034657587682665,-0.12274523168913075,0.0014548480623649625,71.93455
2.838123321533203,434.5,621.25,0.03037205640961079,-0.12449484187521571,0.0015344814954951986,71.93455
2.8678855895996094,434.5,621.25,0.026309823634924418,-0.12527348666240115,0.0015999141722721183,71.93455
2.8973515033721924,434.5,621.25,0.022622106784178527,-0.12559799425310395,0.0016355302314114448,71.901855
2.926772117614746,434.75,621.25,0.03792497832409995,-0.12557583103609582,0.0015372721629665614,71.70072
2.9585249423980713,434.75,621.5,0.051739002666982926,-0.14413942821682924,0.0016029625821799794,71.941315
2.9886116981506348,434.75,621.25,0.06380800274718394,-0.14168871284795906,0.0015123439370526154,71.70072
3.0187294483184814,434.75,621.0,0.07438746958153879,-0.12067764001310023,0.0015699031498516913,71.93732
3.0495967864990234,434.5,621.25,0.0652824617896319,-0.11983761832281475,0.0016026108242067534,71.901855
3.082000255584717,434.5,621.25,0.05671248677927032,-0.11894763660754101,0.0016526638340656752,71.93455
3.1139707565307617,434.5,621.0,0.04856209590941152,-0.09926366241267495,0.0015463528178298205,71.66126
3.1449453830718994,434.5,621.25,0.04096806718073017,-0.0999753673271324,0.0015939700956190807,71.93455
3.1755483150482178,434.5,621.25,0.0340285591033065,-0.10064159575825549,0.0016367521536757744,71.93455
3.205310106277466,434.75,621.5,0.0462625505173038,-0.11973659948228904,0.001678002000497256,71.941315
3.236905097961426,434.5,621.25,0.03883265517822791,-0.11853855630648383,0.0017148020957348828,71.93455
3.2657582759857178,434.5,621.25,0.03209735009121039,-0.11722869421509233,0.0017445652266752307,71.93455
3.296725034713745,434.75,621.25,0.04439990226028482,-0.11600936955786355,0.001661779554417146,71.70072
3.3283674716949463,434.5,621.0,0.037129613809043976,-0.09629720062287728,0.0015658624164227675,71.66126
3.3572704792022705,434.75,621.25,0.048896389786365776,-0.09694624923096867,0.0014914715752535877,71.70072
3.390366554260254,434.5,621.25,0.041153377331309984,-0.09752584969648789,0.0015327949491807488,71.93455
3.419980049133301,433.5,621.5,-0.039830662015796534,-0.11666547190355034,0.0018947485505792657,72.66936
3.4509387016296387,433.25,621.5,-0.13165493666960792,-0.13402528526774352,0.002350643570237352,72.93473
3.4809529781341553,433.25,621.5,-0.21337766549089388,-0.14950212336822608,0.002776717164950885,72.93473
3.5135154724121094,432.5,621.5,-0.34378142000357637,-0.16362681182688202,0.0030715264808657593,72.66936
3.5452487468719482,432.25,621.5,-0.4783252038015491,-0.17599489956720848,0.0034582987436049054,72.93473
3.574721097946167,432.25,622.0,-0.593943084047265,-0.22343813503891946,0.0040046712689060975,73.39658
3.6049227714538574,432.0,621.25,-0.7141055156146413,-0.21035466200445105,0.004531390378804213,73.42064
3.635124683380127,433.5,621.5,-0.7079597227008437,-0.21628090773953038,0.004924214780403426,73.158615
3.669005870819092,433.25,621.5,-0.7207340617360884,-0.22173089747963548,0.005220923969347497,72.93473
3.7007601261138916,433.25,621.5,-0.7246675700102914,-0.22555113939489227,0.005673610937597734,73.39282
3.7305147647857666,433.25,621.5,-0.7223601979053205,-0.22806282566956876,0.005913618170393939,72.93473
3.7635087966918945,433.5,621.5,-0.7011422393542621,-0.23032020949469922,0.006241285520716249,73.158615
3.795048475265503,433.5,621.5,-0.6771516525678022,-0.23154195124436083,0.006544370463894161,73.158615
3.826277256011963,433.5,621.5,-0.6526689725864554,-0.2321036957368418,0.0068289538100516755,73.158615
3.8574378490448,433.5,621.5,-0.6284487247252619,-0.23215620640144188,0.007097005618019175,73.158615
3.8903450965881348,433.5,621.5,-0.6053271640121287,-0.231964288651212,0.0073584454319641016,73.158615
3.924372911453247,433.25,621.5,-0.6020183868068589,-0.23143892549717077,0.007524340618720332,72.93473
3.9568915367126465,433.5,621.5,-0.5780191236965045,-0.230420674140602,0.007756988326427803,73.158615
3.9885826110839844,433.25,621.25,-0.5745313645867832,-0.20992559863206645,0.007977593838619831,73.1749
4.0184643268585205,433.5,621.5,-0.5515472504509069,-0.21043138492453414,0.008169155972360124,73.158615
4.051726579666138,433.5,621.5,-0.5305936098068945,-0.21089098536365822,0.008365871742131964,73.158615
4.084524154663086,433.25,621.5,-0.5304476666387175,-0.2112255026882309,0.00863619890280738,73.39282
4.115383863449097,433.5,621.5,-0.5110292923650938,-0.21143058678083873,0.008792273395703303,73.158615
4.1474223136901855,433.5,621.5,-0.49347322561482915,-0.21157991801040021,0.008943414124184364,73.158615
4.178977966308594,433.25,621.5,-0.49688745615961966,-0.2116536063727331,0.008995940134757423,72.93473
4.208945989608765,433.5,621.5,-0.4812807306088498,-0.21165408964264593,0.009118215484245788,73.158615
4.245629787445068,433.5,621.5,-0.4665639244397771,-0.2116860280138793,0.00926413728146502,73.158615
4.2786948680877686,433.25,621.5,-0.4734091024452039,-0.2116185271708502,0.009294499706579045,72.93473
4.3108391761779785,433.25,621.25,-0.4800061034493587,-0.19207082695073605,0.009405386038073305,73.1749
4.344370603561401,433.25,621.5,-0.48616095060495607,-0.19390605175411782,0.009421057743842075,72.93473
4.374453783035278,433.5,621.5,-0.4726420871095067,-0.1957736926904297,0.009500807671337052,73.158615
4.400437355041504,433.5,621.5,-0.461245662854987,-0.19755122857040877,0.009555400904860508,73.158615
4.432905673980713,433.5,621.5,-0.45061233760386304,-0.19908401538590234,0.009633024279340426,73.158615
4.467785596847534,433.5,621.5,-0.44094342520228125,-0.2005371565362484,0.009712754188675204,73.158615
4.497906684875488,433.25,621.5,-0.45219490803655743,-0.2019193961952927,0.009852557144815494,73.39282
4.5275938510894775,433.5,621.5,-0.4437369783169476,-0.2031665342446221,0.009892884033689958,73.158615
4.55662989616394,433.5,621.25,-0.4364819418375686,-0.18569604924828398,0.010015458637950354,73.39913
4.589899301528931,433.5,621.5,-0.4297432749416184,-0.1884569892536918,0.010056584633594044,73.158615
4.623053550720215,433.5,621.5,-0.4240076121995444,-0.19115879220449453,0.010090297356369862,73.158615
4.6536290645599365,433.0,621.5,-0.4573014202127879,-0.19375452544877741,0.010111835572193521,73.168945
4.6818249225616455,433.5,621.25,-0.4499297404307555,-0.17755742037153532,0.010206404251007356,73.39913
4.7129065990448,433.25,621.5,-0.461862663194369,-0.1815105365833792,0.01013022153796162,72.93473
4.744641542434692,433.5,621.5,-0.45411456875220446,-0.18524387926850924,0.010139270262580364,73.158615
4.773583889007568,433.25,621.5,-0.46571558827424575,-0.18876353359841053,0.010050454484618582,72.93473
4.805588960647583,433.25,621.25,-0.47630205724914787,-0.17337553487694962,0.010233155670082398,73.633446
4.836954116821289,433.5,621.5,-0.467202310196616,-0.17813746492135168,0.01022624497031514,73.158615
4.866637706756592,433.25,621.5,-0.4774249297778772,-0.18262059645810189,0.010298438339805576,73.39282
4.895907402038574,433.25,621.5,-0.48652389494818604,-0.1867240176081431,0.010192264003838412,72.93473
4.929312467575073,433.5,621.5,-0.47629710646058115,-0.19050441809196697,0.010182550602436734,73.158615
4.959407091140747,433.5,621.5,-0.46678038004881744,-0.19393829619425448,0.010160189534826582,73.158615
4.986191511154175,433.0,621.5,-0.4946691477013773,-0.1969274795889576,0.010131488759609179,73.168945
5.014549970626831,433.5,621.5,-0.48357163189003505,-0.19959038627855444,0.010102482773047324,73.158615
5.041480779647827,433.5,621.5,-0.4735035926246115,-0.2018877458609475,0.010069368159062411,73.158615
5.0728983879089355,433.5,621.5,-0.46427031598171214,-0.20404105718169774,0.01004595255271467,73.158615
5.105945348739624,433.5,621.5,-0.455673624685818,-0.20597801732489054,0.010023789010021954,73.158615
5.136997699737549,433.5,621.25,-0.44795447102284586,-0.18925496272724962,0.010084073380352773,73.39913
5.16762900352478,433.5,621.5,-0.4411001233567205,-0.19233491970893463,0.010050011168241627,73.158615
5.197140693664551,433.25,621.5,-0.4534129500202256,-0.1951543373010718,0.009929514504183787,72.93473
5.2280964851379395,433.5,621.5,-0.44639815575778236,-0.19772552099296564,0.00989707428534204,73.158615
5.2587714195251465,433.25,621.5,-0.4584858263636861,-0.2000454509590816,0.009779856954356618,72.93473
5.2872302532196045,433.5,621.5,-0.4513050649400671,-0.20206824279443225,0.009744974090428767,73.158615
5.318178415298462,433.5,621.5,-0.44476785753003306,-0.20390444620238035,0.009713539831833285,73.158615
5.347677946090698,433.0,621.5,-0.47532460061143755,-0.20547864763005622,0.009683482964775994,73.168945
5.374707937240601,433.5,621.5,-0.4667838074524083,-0.20677489991322345,0.009646532733193354,73.158615
5.405710458755493,433.5,621.5,-0.45900137792719353,-0.20798859884991286,0.00961470984578331,73.158615
5.438518524169922,433.25,621.5,-0.4700418725118038,-0.2090632605375222,0.009501394070884128,72.93473
5.471643447875977,433.0,621.5,-0.49880843004797804,-0.20996098284234713,0.009476954218326991,73.168945
5.5043044090271,433.25,621.5,-0.5063141741849636,-0.21067312920833967,0.009363725670357979,72.93473
5.535468339920044,433.0,621.5,-0.5313601257640312,-0.2111960054509419,0.009339409943119626,73.168945
5.565314531326294,433.5,621.5,-0.5161064314650754,-0.21156460483691622,0.009310321054600936,73.158615
5.594062328338623,433.5,621.5,-0.5020161353701139,-0.2118116454504894,0.00928096874481076,73.158615
5.625189781188965,433.5,621.5,-0.4891653039215529,-0.21202348057946482,0.009253494274739418,73.158615
5.658524990081787,433.25,621.5,-0.4959297461649518,-0.21218527251888297,0.009143366126130825,72.93473
5.69028639793396,433.5,621.5,-0.48319183606658533,-0.21223414538191498,0.009119148408799207,73.158615
5.72170352935791,433.5,621.5,-0.4715657108799377,-0.21221561270058076,0.009095056327487498,73.158615
5.754130601882935,433.5,621.5,-0.46099579938858226,-0.21215960679195758,0.009071591809550769,73.158615
5.785125255584717,433.5,621.5,-0.45164840063608136,-0.2120443322721324,0.009048006813835678,73.158615
5.811659097671509,433.25,621.5,-0.4622511558948283,-0.21186547970759412,0.008940232498014488,72.93473
5.842038869857788,433.25,621.5,-0.47172591482608783,-0.21171892179713428,0.008837137425761022,72.93473
5.876266241073608,433.0,621.25,-0.49926863906934144,-0.1928528077680641,0.008914785141602172,73.40921
5.90763258934021,433.5,621.75,-0.48672827085379794,-0.21325262389231597,0.008985970722940159,73.39947
5.9380943775177,433.0,622.25,-0.5126052464616145,-0.26905836668291755,0.009078474494376826,73.46436
5.967082262039185,433.5,622.5,-0.49855086487384104,-0.3370422562919383,0.009053059016164908,73.158615
5.9977803230285645,433.5,623.0,-0.48575716745701036,-0.4352396640810981,0.009030122337123064,73.162315
6.026589870452881,433.5,623.5,-0.4741780100873763,-0.5578891164177475,0.009006023500479571,73.158615
6.057016611099243,433.75,624.25,-0.4453920354947509,-0.723136255223251,0.00899413742100584,73.18882
6.088238477706909,433.25,624.5,-0.4560195146813213,-0.889977614315952,0.009071002194358874,73.42745
6.115513801574707,433.5,624.75,-0.4479069241236798,-1.04813068446502,0.00913336187410077,73.39947
6.14093804359436,433.25,625.25,-0.45865925458359735,-1.2168495311876018,0.009117910334532657,73.19579
6.171812057495117,433.0,625.25,-0.48614820833770384,-1.3768429169367993,0.009202203097546345,73.46436
6.202829599380493,433.0,625.25,-0.5115166221430802,-1.5170716544804674,0.009283583787852188,73.46436
6.233355283737183,432.75,625.25,-0.5525541064534315,-1.636584220377017,0.00944547288227304,73.69524
6.264883756637573,433.0,625.25,-0.5717874819255707,-1.740471497432296,0.009518452945788548,73.46436
