time_s,x_mm,y_mm,z_mm
11.55868911743164,0.0,0.0,0.0
11.580845594406128,0.0,0.0,-0.00032
11.60241150856018,0.0,0.0,-0.0015040000000000001
11.623873949050903,0.0,0.0,-0.0035008
11.645534992218018,0.0,0.0,-0.006380160000000001
11.66701602935791,0.0,0.0,-0.010236032
11.688892126083374,0.0,0.0,-0.0150072064
11.710111379623413,0.0,0.0,-0.02068144128
11.731001377105713,0.0,0.0,-0.027176288256000002
11.752211332321167,0.0,0.0,-0.0343952576512
11.773508787155151,0.0,0.0,-0.04263905153024
11.795130014419556,0.0,0.0,-0.05180781030604801
11.81601595878601,0.0,0.0,-0.06196156206120961
11.837175607681274,0.0,0.0,-0.07271231241224192
11.8585205078125,0.0,0.0,-0.08414246248244839
11.880340337753296,0.0,0.0,-0.09498849249648969
11.903378963470459,0.0,0.0,-0.10523769849929795
11.92463207244873,0.0,0.0,-0.1149675396998596
11.946011781692505,0.0,0.0,-0.12331350793997194
11.967413902282715,0.0,0.0,-0.1307427015879944
11.989650011062622,0.0,0.0,-0.13726854031759889
12.010752201080322,0.0,0.0,-0.14297370806351978
12.032440662384033,0.0,0.0,-0.14755474161270396
12.053637027740479,0.0,0.0,-0.1513509483225408
12.074895143508911,0.0,0.0,-0.15411018966450818
12.096455097198486,0.0,0.0,-0.15610203793290164
12.117766857147217,0.0,0.0,-0.15714040758658032
12.139284133911133,0.0,0.0,-0.15742808151731608
12.16028881072998,0.0,0.0,-0.15748561630346322
12.181506395339966,0.0,0.0,-0.15749712326069265
12.204273700714111,0.0,0.0,-0.15749942465213854
12.225966930389404,0.00128,0.0,-0.1574998849304277
12.247418403625488,0.0066560000000000005,0.0,-0.15749997698608553
12.268980503082275,0.0174112,0.0,-0.1574999953972171
12.28990650177002,0.03340224,0.0,-0.15749999907944343
12.311437845230103,0.052920448,0.0,-0.1574999998158887
12.332630395889282,0.0738640896,0.0,-0.15749999996317773
12.354318141937256,0.09469281792,0.0,-0.15749999999263556
12.375577449798584,0.11589856358400001,0.0,-0.15749999999852712
12.397613286972046,0.1368597127168,0.0,-0.15749999999970543
12.419937372207642,0.15841194254336002,0.0,-0.15749999999994108
12.442391157150269,0.18048238850867201,0.0,-0.1574999999999882
12.464415788650513,0.20233647770173444,0.0,-0.15749999999999764
12.485998153686523,0.2240672955403469,0.0,-0.15749999999999953
12.508291959762573,0.24537345910806937,0.0,-0.15749999999999992
12.530283451080322,0.2671546918216139,0.0,-0.15749999999999997
12.55165696144104,0.2887909383643228,0.0,-0.1575
12.573345422744751,0.30991818767286455,0.0,-0.1575
12.594783306121826,0.33126363753457294,0.0,-0.1575
12.616465330123901,0.3524127275069146,0.0,-0.1575
12.63810920715332,0.373602545501383,0.0,-0.1575
12.659164190292358,0.3948805091002766,0.0,-0.1575
12.680229187011719,0.41569610182005534,0.0,-0.1575
12.702102661132812,0.43649922036401106,0.0,-0.1575
12.723325490951538,0.45777984407280226,0.0,-0.1575
12.744627952575684,0.47875596881456045,0.0,-0.1575
12.766223907470703,0.49967119376291214,0.0,-0.1575
12.787251234054565,0.5208942387525825,0.0,-0.1575
12.808536291122437,0.5416988477505166,0.0,-0.1575
12.829797983169556,0.5625797695501034,0.0,-0.1575
12.850800275802612,0.5834759539100207,0.0,-0.1575
12.872480154037476,0.6042151907820043,0.0,-0.1575
12.893949031829834,0.6254030381564009,0.0,-0.1575
12.915302753448486,0.6465206076312802,0.0,-0.1575
12.936506509780884,0.667464121526256,0.0,-0.1575
12.958076238632202,0.6884528243052512,0.0,-0.1575
12.979340314865112,0.7095305648610503,0.0,-0.1575
