time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
2.1686,1.3769,0.0000,-0.1575,0.9414,-1.2192
2.1904,1.3985,0.0000,-0.1575,0.9909,2.2756
2.2119,1.4200,0.0000,-0.1575,0.9978,0.3192
2.2338,1.4414,0.0000,-0.1575,0.9799,-0.8189
2.2554,1.4629,0.0000,-0.1575,0.9938,0.6451
2.2768,1.4842,0.0000,-0.1575,0.9958,0.0918
2.2986,1.5055,0.0000,-0.1575,0.9785,-0.7957
2.3202,1.5268,0.0000,-0.1575,0.9842,0.2641
2.3415,1.5482,0.0000,-0.1575,1.0008,0.7805
2.3631,1.5694,0.0000,-0.1575,0.9834,-0.8095
2.3842,1.5905,0.0000,-0.1575,1.0015,0.8586
2.4055,1.6116,0.0000,-0.1575,0.9922,-0.4416
2.4270,1.6326,0.0000,-0.1575,0.9778,-0.6696
2.4484,1.6537,0.0000,-0.1575,0.9851,0.3412
2.4695,1.6748,0.0000,-0.1575,0.9957,0.5032
2.4911,1.6958,0.0000,-0.1575,0.9717,-1.1105
2.5126,1.7168,0.0000,-0.1575,0.9817,0.4630
2.5346,1.7379,0.0000,-0.1575,0.9543,-1.2413
2.5559,1.7591,0.0000,-0.1575,0.9973,2.0211
2.5780,1.7803,0.0000,-0.1575,0.9568,-1.8332
2.6000,1.8016,0.0000,-0.1575,0.9730,0.7382
2.6215,1.8230,0.0000,-0.1575,0.9936,0.9583
2.6434,1.8443,0.0000,-0.1575,0.9740,-0.8990
2.6646,1.8657,0.0000,-0.1575,1.0110,1.7502
2.6858,1.8870,0.0000,-0.1575,1.0005,-0.4979
2.7079,1.9081,0.0000,-0.1575,0.9564,-1.9982
2.7294,1.9293,0.0000,-0.1575,0.9890,1.5158
2.7514,1.9506,0.0000,-0.1575,0.9664,-1.0251
2.7736,1.9720,0.0000,-0.1575,0.9617,-0.2141
2.7954,1.9935,0.0000,-0.1575,0.9875,1.1823
2.8175,2.0150,0.0000,-0.1575,0.9730,-0.6561
2.8399,2.0365,0.0000,-0.1575,0.9587,-0.6360
2.8617,2.0582,0.0000,-0.1575,0.9981,1.8114
2.8831,2.0798,0.0000,-0.1575,1.0066,0.3949
2.9050,2.1013,0.0000,-0.1575,0.9807,-1.1831
2.9266,2.1227,0.0000,-0.1575,0.9950,0.6633
2.9478,2.1441,0.0000,-0.1575,1.0076,0.5912
2.9695,2.1654,0.0000,-0.1575,0.9777,-1.3765
2.9908,2.1866,0.0000,-0.1575,0.9982,0.9634
3.0123,2.2078,0.0000,-0.1575,0.9863,-0.5539
3.0343,2.2289,0.0000,-0.1575,0.9619,-1.1080
3.0560,2.2502,0.0000,-0.1575,0.9823,0.9371
3.0773,2.2716,0.0000,-0.1575,1.0000,0.8279
3.0991,2.2928,0.0000,-0.1575,0.9760,-1.1022
3.1206,2.3141,0.0000,-0.1575,0.9896,0.6306
3.1424,2.3353,0.0000,-0.1575,0.9693,-0.9296
3.1638,2.3566,0.0000,-0.1575,0.9966,1.2764
3.1853,2.3778,0.0000,-0.1575,0.9847,-0.5516
3.2073,2.3990,0.0000,-0.1575,0.9679,-0.7672
3.2288,2.4203,0.0000,-0.1575,0.9884,0.9514
3.2499,2.4416,0.0000,-0.1575,1.0084,0.9502
3.2712,2.4627,0.0000,-0.1575,0.9928,-0.7382
3.2925,2.4838,0.0000,-0.1575,0.9866,-0.2897
3.3140,2.5048,0.0000,-0.1575,0.9784,-0.3795
3.3354,2.5258,0.0000,-0.1575,0.9820,0.1673
3.3567,2.5469,0.0000,-0.1575,0.9909,0.4175
3.3787,2.5679,0.0000,-0.1575,0.9571,-1.5389
3.4008,2.5891,0.0000,-0.1575,0.9568,-0.0098
3.4223,2.6105,0.0000,-0.1575,0.9958,1.8165
