time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm
24.4551,258.00,161.50,44.5780,-0.0000,44.5449
24.5190,255.75,162.00,42.3113,-0.5037,44.7584
24.5830,253.25,162.00,39.7928,-0.5037,44.7695
24.6473,250.50,162.25,37.0224,-0.7556,44.7751
24.7109,248.25,162.00,34.7557,-0.5037,44.7695
24.7750,245.25,162.00,31.7335,-0.5037,44.7695
24.8550,243.00,162.00,29.4668,-0.5037,45.0111
24.9190,240.25,162.00,26.6964,-0.5037,44.7695
24.9829,237.75,162.25,24.1779,-0.7556,45.0278
25.0471,235.25,162.25,21.6593,-0.7556,44.5281
25.1109,232.75,162.50,19.1408,-1.0074,44.8085
25.1749,230.00,162.75,16.3704,-1.2593,44.7862
25.2549,228.00,162.75,14.3556,-1.2593,44.7919
25.3190,225.25,163.00,11.5852,-1.5111,44.7695
25.3829,223.00,162.75,9.3186,-1.2593,44.7919
25.4471,220.25,163.00,6.5482,-1.5111,44.7695
25.5109,217.50,162.75,3.7778,-1.2593,44.7863
25.5751,215.25,163.00,1.5111,-1.5111,44.7695
25.6550,212.25,163.00,-1.5111,-1.5111,44.7695
25.7191,210.00,163.25,-3.7778,-1.7630,44.7920
25.7829,207.25,163.00,-6.5482,-1.5111,44.7695
25.8471,204.75,163.25,-9.0667,-1.7630,44.5506
25.9109,202.00,163.50,-11.8371,-2.0148,44.5336
25.9754,200.00,163.75,-13.8519,-2.2667,44.7919
26.0550,197.25,164.00,-16.6223,-2.5185,44.7695
26.1189,195.00,163.75,-18.8890,-2.2667,44.7919
26.1831,192.00,164.25,-21.9112,-2.7704,44.7920
26.2469,189.75,163.75,-24.1779,-2.2667,44.5505
26.3113,187.00,164.00,-26.9483,-2.5185,45.0333
26.3751,184.50,163.75,-29.4668,-2.2667,44.7863
26.4558,182.00,164.00,-31.9853,-2.5185,45.0333
26.5190,179.50,163.75,-34.5038,-2.2667,44.7863
26.5829,176.75,164.25,-37.2742,-2.7704,44.5506
26.6472,174.00,164.25,-40.0446,-2.7704,44.7920
26.7109,172.00,164.50,-42.0594,-3.0222,44.5782
26.7750,169.00,164.75,-45.0817,-3.2741,44.8192
26.8550,168.00,165.00,-46.0891,-3.5259,45.0333
26.9190,167.75,164.75,-46.3409,-3.2741,44.5505
26.9830,167.75,164.75,-46.3409,-3.2741,44.5505
27.0472,168.25,165.00,-45.8372,-3.5259,44.8028
27.1110,169.00,164.75,-45.0817,-3.2741,44.3201
27.1750,169.00,164.50,-45.0817,-3.0222,44.5339
27.2550,169.75,164.50,-44.3261,-3.0222,44.2925
27.3191,170.25,164.50,-43.8224,-3.0222,43.7926
27.3830,170.75,164.50,-43.3187,-3.0222,43.8102
27.4471,171.25,164.50,-42.8150,-3.0222,43.7926
27.5112,171.50,164.75,-42.5631,-3.2741,43.3221
27.5750,172.50,165.00,-41.5557,-3.5259,43.5347
27.6547,173.00,165.00,-41.0520,-3.5259,43.0349
27.7188,173.25,164.75,-40.8002,-3.2741,43.0525
27.7830,174.00,165.00,-40.0446,-3.5259,43.0349
27.8472,174.75,164.75,-39.2891,-3.2741,42.5528
27.9110,175.25,165.00,-38.7853,-3.5259,42.8052
27.9751,175.50,164.75,-38.5335,-3.2741,42.2826
28.0551,175.75,164.75,-38.2816,-3.2741,42.0539
28.1193,176.25,164.50,-37.7779,-3.0222,41.7947
28.1832,177.00,164.50,-37.0224,-3.0222,42.0297
28.2475,177.25,164.75,-36.7705,-3.2741,41.5542
28.3110,177.75,164.50,-36.2668,-3.0222,41.3137
28.3750,178.50,165.00,-35.5113,-3.5259,41.5364
28.4550,179.00,165.00,-35.0076,-3.5259,41.0365
28.5191,179.25,165.25,-34.7557,-3.7778,41.0552
28.5832,180.00,165.00,-34.0001,-3.5259,41.0365
28.6473,180.75,164.75,-33.2446,-3.2741,40.5554
28.7112,180.75,165.00,-33.2446,-3.5259,40.7958
28.7750,181.50,165.00,-32.4890,-3.5259,40.5367
28.8551,181.75,165.00,-32.2372,-3.5259,40.3153
28.9191,182.25,165.00,-31.7335,-3.5259,40.2959
28.9831,182.50,165.25,-31.4816,-3.7778,39.8278
29.0476,183.00,164.50,-30.9779,-3.0222,40.0312
29.1111,183.50,165.00,-30.4742,-3.5259,39.5383
29.1752,184.00,165.00,-29.9705,-3.5259,39.5319
29.2551,184.50,165.00,-29.4668,-3.5259,39.5383
29.3187,184.75,165.00,-29.2149,-3.5259,39.2723
29.3831,185.50,165.00,-28.4594,-3.5259,39.0320
29.4472,186.00,165.00,-27.9557,-3.5259,39.0384
29.5108,186.00,165.25,-27.9557,-3.7778,38.7985
29.5750,186.75,165.00,-27.2001,-3.5259,38.7981
29.6550,186.75,165.25,-27.2001,-3.7778,38.5585
29.7191,187.50,165.00,-26.4446,-3.5259,38.5386
29.7827,188.00,165.00,-25.9408,-3.5259,38.5322
29.8473,188.25,165.25,-25.6890,-3.7778,38.0589
29.9110,189.00,165.25,-24.9334,-3.7778,37.8327
29.9751,189.50,165.25,-24.4297,-3.7778,37.7996
30.0551,189.75,165.50,-24.1779,-4.0296,37.8125
30.1197,189.75,165.25,-24.1779,-3.7778,37.5201
30.1830,190.50,165.25,-23.4223,-3.7778,37.3008
30.2474,190.75,165.00,-23.1705,-3.5259,37.2736
30.3111,191.25,164.75,-22.6668,-3.2741,37.0610
30.3751,191.50,165.00,-22.4149,-3.5259,37.0338
30.4552,192.00,165.00,-21.9112,-3.5259,37.0405
30.5192,192.50,164.75,-21.4075,-3.2741,36.7943
30.5831,192.50,165.00,-21.4075,-3.5259,37.0338
30.6475,193.00,165.00,-20.9038,-3.5259,36.5340
30.7114,193.25,165.25,-20.6519,-3.7778,36.5342
30.7751,194.00,165.00,-19.8964,-3.5259,36.5340
30.8551,194.50,165.50,-19.3927,-4.0296,36.0416
30.9190,194.50,165.50,-19.3927,-4.0296,36.0416
30.9831,195.25,165.25,-18.6371,-3.7778,36.0347
31.0474,195.50,165.50,-18.3853,-4.0296,36.0416
31.1111,196.00,165.50,-17.8816,-4.0296,35.5418
31.1748,196.25,165.25,-17.6297,-3.7778,35.5632
31.2550,196.75,165.25,-17.1260,-3.7778,35.5212
31.3190,196.75,165.25,-17.1260,-3.7778,35.5212
31.3831,196.75,165.50,-17.1260,-4.0296,35.2820
31.4471,197.50,165.00,-16.3704,-3.5259,35.0357
31.5109,197.75,165.50,-16.1186,-4.0296,35.2820
31.5752,198.25,165.25,-15.6149,-3.7778,35.0213
31.6555,198.50,165.25,-15.3630,-3.7778,34.7968
31.7188,198.75,165.25,-15.1112,-3.7778,34.5652
31.7832,199.50,165.75,-14.3556,-4.2815,34.2608
31.8471,200.00,165.25,-13.8519,-3.7778,34.3050
31.9111,200.25,165.50,-13.6001,-4.0296,34.2756
31.9754,200.25,165.50,-13.6001,-4.0296,34.2756
32.0551,200.75,165.50,-13.0964,-4.0296,33.7758
32.1191,201.25,165.50,-12.5926,-4.0296,34.2756
32.1831,201.50,165.50,-12.3408,-4.0296,34.0441
32.2472,201.75,165.50,-12.0889,-4.0296,33.7758
32.3111,202.25,165.25,-11.5852,-3.7778,33.5670
32.3751,202.25,165.75,-11.5852,-4.2815,33.5672
32.4551,202.75,165.50,-11.0815,-4.0296,33.7758
32.5192,203.00,165.50,-10.8297,-4.0296,33.5443
32.5833,203.50,165.25,-10.3260,-3.7778,33.2988
32.6471,203.75,165.50,-10.0741,-4.0296,33.3054
32.7112,203.50,165.50,-10.3260,-4.0296,33.0454
32.7750,204.00,165.25,-9.8223,-3.7778,32.7837
32.8551,204.75,165.50,-9.0667,-4.0296,32.7770
32.9194,205.00,165.25,-8.8149,-3.7778,32.7615
32.9832,205.25,165.50,-8.5630,-4.0296,32.7689
33.0476,205.25,165.75,-8.5630,-4.2815,32.5232
33.1112,206.25,165.25,-7.5556,-3.7778,32.5229
33.1752,206.25,165.50,-7.5556,-4.0296,32.2772
33.2552,206.25,165.50,-7.5556,-4.0296,32.2772
33.3191,206.75,165.50,-7.0519,-4.0296,31.7775
33.3834,207.25,165.50,-6.5482,-4.0296,32.2772
33.4473,207.25,165.50,-6.5482,-4.0296,32.2772
33.5113,207.75,165.50,-6.0445,-4.0296,31.7775
33.5751,207.75,165.50,-6.0445,-4.0296,31.7775
33.6552,208.25,165.75,-5.5408,-4.2815,31.5715
33.7193,208.75,165.50,-5.0371,-4.0296,31.7775
33.7832,208.75,165.50,-5.0371,-4.0296,31.7775
33.8478,208.75,165.75,-5.0371,-4.2815,31.5397
33.9111,209.50,165.25,-4.2815,-3.7778,31.3019
33.9753,209.50,165.75,-4.2815,-4.2815,31.3019
34.0552,209.75,165.75,-4.0296,-4.2815,31.0721
34.1192,210.25,165.50,-3.5259,-4.0296,31.2540
34.1831,210.50,165.75,-3.2741,-4.2815,30.7706
34.2474,210.75,165.50,-3.0222,-4.0296,30.7788
34.3113,211.00,165.75,-2.7704,-4.2815,30.7622
34.3752,211.25,165.75,-2.5185,-4.2815,30.5247
34.4551,211.50,165.75,-2.2667,-4.2815,30.7706
34.5191,212.00,165.50,-1.7630,-4.0296,30.5164
34.5831,212.25,165.50,-1.5111,-4.0296,30.2790
34.6475,212.25,165.50,-1.5111,-4.0296,30.2790
34.7112,212.50,165.75,-1.2593,-4.2815,30.2624
34.7752,213.00,165.50,-0.7556,-4.0296,30.0416
34.8551,213.25,165.50,-0.5037,-4.0296,30.2790
34.9193,213.50,165.50,-0.2519,-4.0296,30.0167
34.9832,213.75,165.50,0.0000,-4.0296,29.7793
35.0479,213.75,165.50,0.0000,-4.0296,29.7793
35.1112,213.75,165.50,0.0000,-4.0296,29.7793
35.1753,213.75,165.50,0.0000,-4.0296,29.7793
35.2552,213.75,165.25,0.0000,-3.7778,29.5256
35.3189,213.75,164.50,0.0000,-3.0222,29.7793
35.3833,213.75,163.75,0.0000,-2.2667,30.0085
35.4471,213.75,163.25,0.0000,-1.7630,29.5256
35.5112,213.75,161.50,0.0000,-0.0000,29.7793
35.5751,213.50,160.50,-0.2519,1.0074,30.0167
35.6556,213.25,159.75,-0.5037,1.7630,30.0246
35.7193,213.25,159.50,-0.5037,2.0148,29.7793
35.7833,213.25,159.75,-0.5037,1.7630,30.0246
35.8475,213.50,159.50,-0.2519,2.0148,30.0167
35.9117,213.25,159.75,-0.5037,1.7630,30.0246
35.9752,213.25,159.50,-0.5037,2.0148,29.7793
36.0552,213.50,159.50,-0.2519,2.0148,30.0167
36.1192,213.25,159.75,-0.5037,1.7630,30.0246
36.1834,213.50,159.75,-0.2519,1.7630,30.2624
36.2474,213.25,159.75,-0.5037,1.7630,30.0246
36.3112,213.25,159.75,-0.5037,1.7630,30.0246
36.3756,213.25,159.50,-0.5037,2.0148,29.7793
36.4552,213.25,159.75,-0.5037,1.7630,30.0246
36.5190,213.25,159.50,-0.5037,2.0148,29.7793
36.5833,213.25,159.50,-0.5037,2.0148,29.7793
36.6474,213.25,159.75,-0.5037,1.7630,30.0246
36.7113,213.25,159.50,-0.5037,2.0148,29.7793
36.7751,213.25,159.75,-0.5037,1.7630,30.0246
36.8554,213.25,159.75,-0.5037,1.7630,30.0246
36.9195,213.25,159.75,-0.5037,1.7630,30.0246
36.9832,213.50,159.50,-0.2519,2.0148,30.0167
37.0478,213.25,159.75,-0.5037,1.7630,30.0246
37.1111,213.25,159.75,-0.5037,1.7630,30.0246
37.1753,213.50,159.50,-0.2519,2.0148,30.0167
37.2552,213.25,159.75,-0.5037,1.7630,30.0246
37.3193,213.25,159.75,-0.5037,1.7630,30.0246
37.3833,213.25,159.75,-0.5037,1.7630,30.0246
37.4477,213.25,159.75,-0.5037,1.7630,30.0246
37.5120,213.25,159.75,-0.5037,1.7630,30.0246
37.5750,213.25,159.75,-0.5037,1.7630,30.0246
37.6553,213.25,159.50,-0.5037,2.0148,29.7793
37.7194,213.25,159.75,-0.5037,1.7630,30.0246
37.7833,213.25,159.75,-0.5037,1.7630,30.0246
37.8475,213.25,159.75,-0.5037,1.7630,30.0246
37.9114,213.25,159.75,-0.5037,1.7630,30.0246
37.9753,213.25,159.50,-0.5037,2.0148,29.7793
38.0552,213.25,159.75,-0.5037,1.7630,30.0246
38.1193,213.25,159.75,-0.5037,1.7630,30.0246
38.1833,213.25,159.75,-0.5037,1.7630,30.0246
38.2477,213.25,159.50,-0.5037,2.0148,29.7793
38.3112,213.25,159.75,-0.5037,1.7630,30.0246
38.3754,213.25,159.50,-0.5037,2.0148,29.7793
38.4553,213.25,159.75,-0.5037,1.7630,30.0246
38.5192,213.25,159.75,-0.5037,1.7630,30.0246
38.5834,213.25,159.75,-0.5037,1.7630,30.0246
38.6475,213.25,159.50,-0.5037,2.0148,29.7793
38.7114,213.25,159.75,-0.5037,1.7630,30.0246
38.7751,213.25,159.75,-0.5037,1.7630,30.0246
38.8553,213.25,159.75,-0.5037,1.7630,30.0246
38.9194,213.25,159.50,-0.5037,2.0148,29.7793
38.9833,213.25,159.75,-0.5037,1.7630,30.0246
39.0475,213.25,159.50,-0.5037,2.0148,29.7793
39.1114,213.25,159.75,-0.5037,1.7630,30.0246
39.1756,213.25,159.75,-0.5037,1.7630,30.0246
39.2553,213.25,159.75,-0.5037,1.7630,30.0246
39.3195,213.25,159.75,-0.5037,1.7630,30.0246
39.3832,213.25,159.50,-0.5037,2.0148,29.7793
39.4474,213.50,159.50,-0.2519,2.0148,30.0167
39.5119,213.25,159.75,-0.5037,1.7630,30.0246
39.5753,213.25,159.75,-0.5037,1.7630,30.0246
39.6554,213.25,159.75,-0.5037,1.7630,30.0246
39.7193,213.25,159.75,-0.5037,1.7630,30.0246
39.7831,213.25,159.75,-0.5037,1.7630,30.0246
39.8476,213.25,159.75,-0.5037,1.7630,30.0246
39.9114,213.25,159.75,-0.5037,1.7630,30.0246
39.9754,213.25,159.50,-0.5037,2.0148,29.7793
40.0554,213.25,159.75,-0.5037,1.7630,30.0246
40.1202,213.25,159.50,-0.5037,2.0148,29.7793
40.1833,213.25,159.50,-0.5037,2.0148,29.7793
40.2479,213.25,159.75,-0.5037,1.7630,30.0246
40.3113,213.25,159.50,-0.5037,2.0148,29.7793
40.3756,213.25,159.50,-0.5037,2.0148,29.7793
40.4557,213.25,159.50,-0.5037,2.0148,29.7793
40.5195,213.25,159.50,-0.5037,2.0148,29.7793
40.5833,213.25,159.50,-0.5037,2.0148,29.7793
40.6475,213.50,159.50,-0.2519,2.0148,30.0167
40.7114,213.25,159.50,-0.5037,2.0148,29.7793
40.7755,213.25,159.50,-0.5037,2.0148,29.7793
40.8562,213.50,159.50,-0.2519,2.0148,30.0167
40.9194,213.25,159.50,-0.5037,2.0148,29.7793
40.9839,213.25,159.50,-0.5037,2.0148,29.7793
41.0476,213.50,159.50,-0.2519,2.0148,30.0167
41.1116,213.25,159.50,-0.5037,2.0148,29.7793
41.1755,213.25,159.75,-0.5037,1.7630,30.0246
41.2555,213.25,159.75,-0.5037,1.7630,30.0246
41.3194,213.25,159.50,-0.5037,2.0148,29.7793
41.3832,213.25,159.50,-0.5037,2.0148,29.7793
41.4480,213.25,159.75,-0.5037,1.7630,30.0246
41.5116,213.25,159.75,-0.5037,1.7630,30.0246
41.5754,213.25,159.75,-0.5037,1.7630,30.0246
41.6558,213.25,159.75,-0.5037,1.7630,30.0246
41.7191,213.25,159.75,-0.5037,1.7630,30.0246
41.7842,213.25,159.75,-0.5037,1.7630,30.0246
41.8476,213.25,159.50,-0.5037,2.0148,29.7793
41.9116,213.25,159.75,-0.5037,1.7630,30.0246
41.9755,213.25,159.50,-0.5037,2.0148,29.7793
42.0563,213.25,159.75,-0.5037,1.7630,30.0246
42.1195,213.25,159.50,-0.5037,2.0148,29.7793
42.1833,213.25,159.50,-0.5037,2.0148,29.7793
42.2478,213.25,159.75,-0.5037,1.7630,30.0246
42.3116,213.25,159.50,-0.5037,2.0148,29.7793
42.3755,213.25,159.50,-0.5037,2.0148,29.7793
42.4554,213.25,159.75,-0.5037,1.7630,30.0246
42.5196,213.25,159.75,-0.5037,1.7630,30.0246
42.5835,213.25,159.75,-0.5037,1.7630,30.0246
42.6480,213.25,159.50,-0.5037,2.0148,29.7793
42.7117,213.25,159.75,-0.5037,1.7630,30.0246
42.7754,213.25,159.75,-0.5037,1.7630,30.0246
42.8554,213.50,159.50,-0.2519,2.0148,30.0167
42.9195,213.25,159.75,-0.5037,1.7630,30.0246
42.9834,213.25,159.75,-0.5037,1.7630,30.0246
43.0479,213.25,159.75,-0.5037,1.7630,30.0246
43.1117,213.25,159.75,-0.5037,1.7630,30.0246
43.1756,213.25,159.75,-0.5037,1.7630,30.0246
43.2555,213.25,159.50,-0.5037,2.0148,29.7793
43.3194,213.25,159.75,-0.5037,1.7630,30.0246
43.3834,213.25,159.50,-0.5037,2.0148,29.7793
43.4477,213.25,159.50,-0.5037,2.0148,29.7793
43.5114,213.25,159.75,-0.5037,1.7630,30.0246
43.5755,213.25,159.50,-0.5037,2.0148,29.7793
43.6554,213.25,159.50,-0.5037,2.0148,29.7793
43.7194,213.25,159.75,-0.5037,1.7630,30.0246
43.7835,213.25,159.75,-0.5037,1.7630,30.0246
43.8476,213.25,159.75,-0.5037,1.7630,30.0246
43.9120,213.25,159.50,-0.5037,2.0148,29.7793
43.9755,213.25,159.75,-0.5037,1.7630,30.0246
44.0555,213.25,159.50,-0.5037,2.0148,29.7793
44.1195,213.25,159.75,-0.5037,1.7630,30.0246
44.1832,213.25,159.50,-0.5037,2.0148,29.7793
44.2477,213.25,159.50,-0.5037,2.0148,29.7793
44.3114,213.25,159.75,-0.5037,1.7630,30.0246
44.3755,213.25,159.75,-0.5037,1.7630,30.0246
44.4555,213.25,159.50,-0.5037,2.0148,29.7793
44.5195,213.25,159.75,-0.5037,1.7630,30.0246
44.5835,213.25,159.75,-0.5037,1.7630,30.0246
44.6477,213.25,159.50,-0.5037,2.0148,29.7793
44.7115,213.25,159.75,-0.5037,1.7630,30.0246
44.7754,213.25,159.50,-0.5037,2.0148,29.7793
44.8555,213.25,159.75,-0.5037,1.7630,30.0246
44.9195,213.25,159.50,-0.5037,2.0148,29.7793
44.9838,213.25,159.50,-0.5037,2.0148,29.7793
45.0490,213.25,159.50,-0.5037,2.0148,29.7793
45.1115,213.25,159.50,-0.5037,2.0148,29.7793
45.1755,213.25,159.75,-0.5037,1.7630,30.0246
45.2554,213.25,159.75,-0.5037,1.7630,30.0246
45.3195,213.25,159.75,-0.5037,1.7630,30.0246
45.3834,213.25,159.75,-0.5037,1.7630,30.0246
45.4480,213.25,159.75,-0.5037,1.7630,30.0246
45.5116,213.50,159.50,-0.2519,2.0148,30.0167
45.5754,213.25,159.75,-0.5037,1.7630,30.0246
45.6555,213.25,159.75,-0.5037,1.7630,30.0246
45.7194,213.25,159.50,-0.5037,2.0148,29.7793
45.7834,213.25,159.50,-0.5037,2.0148,29.7793
45.8477,213.25,159.50,-0.5037,2.0148,29.7793
45.9117,213.25,159.75,-0.5037,1.7630,30.0246
45.9755,213.25,159.75,-0.5037,1.7630,30.0246
46.0557,213.25,159.75,-0.5037,1.7630,30.0246
46.1198,213.25,159.75,-0.5037,1.7630,30.0246
46.1838,213.25,159.75,-0.5037,1.7630,30.0246
46.2476,213.25,159.50,-0.5037,2.0148,29.7793
46.3115,213.25,159.75,-0.5037,1.7630,30.0246
46.3756,213.25,159.50,-0.5037,2.0148,29.7793
46.4556,213.25,159.75,-0.5037,1.7630,30.0246
46.5196,213.25,159.75,-0.5037,1.7630,30.0246
46.5836,213.25,159.75,-0.5037,1.7630,30.0246
46.6484,213.25,159.75,-0.5037,1.7630,30.0246
46.7117,213.25,159.75,-0.5037,1.7630,30.0246
46.7761,213.25,159.50,-0.5037,2.0148,29.7793
46.8556,213.25,159.75,-0.5037,1.7630,30.0246
46.9196,213.25,159.50,-0.5037,2.0148,29.7793
46.9833,213.25,159.75,-0.5037,1.7630,30.0246
47.0478,213.25,159.75,-0.5037,1.7630,30.0246
47.1116,213.25,159.75,-0.5037,1.7630,30.0246
47.1756,213.25,159.50,-0.5037,2.0148,29.7793
47.2556,213.25,159.75,-0.5037,1.7630,30.0246
47.3195,213.25,159.75,-0.5037,1.7630,30.0246
47.3836,213.25,159.75,-0.5037,1.7630,30.0246
47.4483,213.25,159.75,-0.5037,1.7630,30.0246
47.5115,213.25,159.50,-0.5037,2.0148,29.7793
47.5757,213.25,159.50,-0.5037,2.0148,29.7793
47.6556,213.25,159.75,-0.5037,1.7630,30.0246
47.7198,213.25,159.75,-0.5037,1.7630,30.0246
47.7836,213.25,159.50,-0.5037,2.0148,29.7793
47.8477,213.25,159.75,-0.5037,1.7630,30.0246
47.9118,213.25,159.75,-0.5037,1.7630,30.0246
47.9758,213.25,159.75,-0.5037,1.7630,30.0246
48.0558,213.25,159.75,-0.5037,1.7630,30.0246
48.1196,213.25,159.75,-0.5037,1.7630,30.0246
48.1836,213.25,159.50,-0.5037,2.0148,29.7793
48.2479,213.25,159.50,-0.5037,2.0148,29.7793
48.3116,213.25,159.75,-0.5037,1.7630,30.0246
48.3756,213.25,159.50,-0.5037,2.0148,29.7793
48.4553,213.25,159.75,-0.5037,1.7630,30.0246
48.5203,213.25,159.75,-0.5037,1.7630,30.0246
48.5836,213.25,159.50,-0.5037,2.0148,29.7793
48.6478,213.25,159.75,-0.5037,1.7630,30.0246
48.7117,213.25,159.50,-0.5037,2.0148,29.7793
48.7758,213.25,159.75,-0.5037,1.7630,30.0246
48.8556,213.25,159.75,-0.5037,1.7630,30.0246
48.9195,213.25,159.50,-0.5037,2.0148,29.7793
48.9835,213.25,159.75,-0.5037,1.7630,30.0246
49.0478,213.25,159.75,-0.5037,1.7630,30.0246
49.1117,213.25,159.50,-0.5037,2.0148,29.7793
49.1756,213.25,159.75,-0.5037,1.7630,30.0246
49.2557,213.25,159.50,-0.5037,2.0148,29.7793
49.3196,213.25,159.75,-0.5037,1.7630,30.0246
49.3836,213.25,159.75,-0.5037,1.7630,30.0246
49.4482,213.25,159.75,-0.5037,1.7630,30.0246
49.5116,213.25,159.75,-0.5037,1.7630,30.0246
49.5759,213.25,159.50,-0.5037,2.0148,29.7793
49.6556,213.25,159.50,-0.5037,2.0148,29.7793
49.7198,213.25,159.75,-0.5037,1.7630,30.0246
49.7836,213.25,159.75,-0.5037,1.7630,30.0246
49.8479,213.25,159.75,-0.5037,1.7630,30.0246
49.9118,213.25,159.75,-0.5037,1.7630,30.0246
49.9753,213.25,159.75,-0.5037,1.7630,30.0246
50.0556,213.25,159.75,-0.5037,1.7630,30.0246
50.1196,213.50,159.50,-0.2519,2.0148,30.0167
50.1837,213.25,159.75,-0.5037,1.7630,30.0246
50.2479,213.25,159.75,-0.5037,1.7630,30.0246
50.3116,213.25,159.75,-0.5037,1.7630,30.0246
50.3757,213.25,159.50,-0.5037,2.0148,29.7793
50.4557,213.25,159.75,-0.5037,1.7630,30.0246
50.5196,213.25,159.50,-0.5037,2.0148,29.7793
50.5837,213.25,159.75,-0.5037,1.7630,30.0246
50.6480,213.25,159.75,-0.5037,1.7630,30.0246
50.7117,213.25,159.50,-0.5037,2.0148,29.7793
50.7757,213.25,159.75,-0.5037,1.7630,30.0246
50.8562,213.25,159.50,-0.5037,2.0148,29.7793
50.9198,213.25,159.50,-0.5037,2.0148,29.7793
50.9836,213.25,159.75,-0.5037,1.7630,30.0246
51.0479,213.25,159.50,-0.5037,2.0148,29.7793
51.1117,213.25,159.50,-0.5037,2.0148,29.7793
51.1757,213.25,159.75,-0.5037,1.7630,30.0246
51.2557,213.25,159.75,-0.5037,1.7630,30.0246
51.3196,213.25,159.75,-0.5037,1.7630,30.0246
51.3837,213.25,159.50,-0.5037,2.0148,29.7793
51.4482,213.25,159.75,-0.5037,1.7630,30.0246
51.5119,213.25,159.50,-0.5037,2.0148,29.7793
51.5758,213.25,159.75,-0.5037,1.7630,30.0246
51.6557,213.25,159.75,-0.5037,1.7630,30.0246
51.7197,213.25,159.50,-0.5037,2.0148,29.7793
51.7836,213.25,159.75,-0.5037,1.7630,30.0246
51.8479,213.25,159.50,-0.5037,2.0148,29.7793
51.9121,213.25,159.75,-0.5037,1.7630,30.0246
51.9757,213.25,159.75,-0.5037,1.7630,30.0246
52.0556,213.25,159.50,-0.5037,2.0148,29.7793
52.1197,213.25,159.75,-0.5037,1.7630,30.0246
52.1839,213.25,159.75,-0.5037,1.7630,30.0246
52.2480,213.25,159.75,-0.5037,1.7630,30.0246
52.3118,213.25,159.50,-0.5037,2.0148,29.7793
52.3757,213.25,159.75,-0.5037,1.7630,30.0246
52.4557,213.25,159.50,-0.5037,2.0148,29.7793
52.5199,213.25,159.50,-0.5037,2.0148,29.7793
52.5837,213.25,159.75,-0.5037,1.7630,30.0246
52.6488,213.25,159.50,-0.5037,2.0148,29.7793
52.7118,213.25,159.75,-0.5037,1.7630,30.0246
52.7757,213.25,159.75,-0.5037,1.7630,30.0246
52.8559,213.25,159.75,-0.5037,1.7630,30.0246
52.9198,213.25,159.75,-0.5037,1.7630,30.0246
52.9842,213.25,159.75,-0.5037,1.7630,30.0246
53.0487,213.25,159.50,-0.5037,2.0148,29.7793
53.1118,213.25,159.50,-0.5037,2.0148,29.7793
53.1756,213.25,159.75,-0.5037,1.7630,30.0246
53.2561,213.25,159.50,-0.5037,2.0148,29.7793
53.3196,213.25,159.75,-0.5037,1.7630,30.0246
53.3837,213.25,159.75,-0.5037,1.7630,30.0246
53.4486,213.25,159.75,-0.5037,1.7630,30.0246
53.5117,213.25,159.50,-0.5037,2.0148,29.7793
53.5764,213.25,159.50,-0.5037,2.0148,29.7793
53.6557,213.25,159.50,-0.5037,2.0148,29.7793
53.7200,213.25,159.75,-0.5037,1.7630,30.0246
53.7837,213.25,159.50,-0.5037,2.0148,29.7793
53.8480,213.25,159.50,-0.5037,2.0148,29.7793
53.9119,213.25,159.50,-0.5037,2.0148,29.7793
53.9758,213.25,159.75,-0.5037,1.7630,30.0246
54.0564,213.25,159.75,-0.5037,1.7630,30.0246
54.1197,213.25,159.50,-0.5037,2.0148,29.7793
54.1838,213.25,159.50,-0.5037,2.0148,29.7793
54.2485,213.25,159.50,-0.5037,2.0148,29.7793
54.3118,213.25,159.75,-0.5037,1.7630,30.0246
54.3758,213.25,159.75,-0.5037,1.7630,30.0246
54.4559,213.25,159.50,-0.5037,2.0148,29.7793
54.5199,213.25,159.75,-0.5037,1.7630,30.0246
54.5835,213.25,159.75,-0.5037,1.7630,30.0246
54.6486,213.25,159.75,-0.5037,1.7630,30.0246
54.7117,213.25,159.50,-0.5037,2.0148,29.7793
54.7757,213.25,159.75,-0.5037,1.7630,30.0246
54.8557,213.25,159.50,-0.5037,2.0148,29.7793
54.9200,213.25,159.50,-0.5037,2.0148,29.7793
54.9838,213.25,159.50,-0.5037,2.0148,29.7793
55.0483,213.25,159.75,-0.5037,1.7630,30.0246
55.1127,213.25,159.75,-0.5037,1.7630,30.0246
55.1757,213.25,159.75,-0.5037,1.7630,30.0246
55.2558,213.25,159.50,-0.5037,2.0148,29.7793
55.3198,213.25,159.75,-0.5037,1.7630,30.0246
55.3838,213.25,159.50,-0.5037,2.0148,29.7793
55.4480,213.25,159.50,-0.5037,2.0148,29.7793
55.5118,213.25,159.50,-0.5037,2.0148,29.7793
55.5758,213.25,159.50,-0.5037,2.0148,29.7793
55.6557,213.25,159.75,-0.5037,1.7630,30.0246
55.7199,213.25,159.75,-0.5037,1.7630,30.0246
55.7838,213.25,159.75,-0.5037,1.7630,30.0246
55.8484,213.25,159.75,-0.5037,1.7630,30.0246
55.9118,213.25,159.50,-0.5037,2.0148,29.7793
55.9759,213.25,159.75,-0.5037,1.7630,30.0246
56.0560,213.25,159.75,-0.5037,1.7630,30.0246
56.1197,213.25,159.75,-0.5037,1.7630,30.0246
