time_s,cx_px,cy_px,tx_mm,ty_mm,tz_mm,tag_side_px
2.2485756874084473,448.75,556.0,-0.058281066320577085,0.0,-0.00031804392043894615,71.395676
2.2743422985076904,448.5,556.25,-0.11255317428553793,-0.03755674012000557,-0.0005381445322174383,71.37494
2.297900676727295,449.0,556.0,-0.08285292498723434,-0.027665668513299393,-0.00045134057667489203,71.62265
2.3225858211517334,449.0,556.0,-0.06538032191900264,-0.02185299831171327,-0.0003883496869547913,71.62265
2.345519781112671,448.75,556.25,-0.07233255589364548,-0.03656107649127031,-0.0003554440867890218,71.60193
2.3691563606262207,449.0,556.0,-0.06124665114084833,-0.03108206704102181,-0.00031587066638414166,71.62265
2.3994219303131104,448.75,556.0,-0.06713042956757848,-0.026886384613957835,-0.00041994359912072454,71.395676
2.4332966804504395,449.0,556.0,-0.05852840322944754,-0.02345228035560049,-0.0003810581003769079,71.62265
2.46687388420105,448.75,556.0,-0.0638821974317031,-0.020510391057733602,-0.0004668758274714416,71.395676
2.503204345703125,448.75,556.0,-0.06864889996115155,-0.017874975564350557,-0.0005430251054440587,71.395676
2.5408594608306885,449.0,556.0,-0.060789294556104934,-0.015448769873134673,-0.0005020030297993566,71.62265
2.576819896697998,449.0,556.0,-0.05346207686283716,-0.013224876741760752,-0.00046428160739546453,71.62265
2.6116013526916504,449.0,556.0,-0.04663273469249852,-0.01118390990877024,-0.00042930087139109554,71.62265
2.6453120708465576,449.0,556.0,-0.040293025490897645,-0.009318207725522084,-0.0003966398274190931,71.62265
2.677104949951172,448.75,556.0,-0.04660416908124713,-0.0076431155462220145,-0.00046695474017778864,71.395676
2.7190308570861816,448.75,556.0,-0.05255534484661803,-0.005878891686734792,-0.0005349541830062005,71.395676
2.756300687789917,449.0,556.0,-0.045791128580876396,-0.004364638361222956,-0.0004983298491704074,71.62265
2.7909951210021973,449.0,556.0,-0.03951965273531027,-0.0030548787083830775,-0.0004628584137201547,71.62265
2.8243958950042725,448.75,556.0,-0.04629868344663629,-0.0019112283170430483,-0.000529854785601983,71.395676
2.861769437789917,449.0,556.0,-0.04005996345918326,-0.0007960372285498842,-0.0004931619512890548,71.62265
2.8996784687042236,449.0,556.0,-0.03422720510764848,0.00020409455044904844,-0.0004573687526375697,71.62265
2.932286262512207,448.75,556.0,-0.041495429036462285,0.0009578825283410283,-0.0005249851920234598,71.395676
2.9688949584960938,448.75,556.0,-0.04818711576871035,0.0017119493467083245,-0.0005904613419492563,71.395676
3.0010011196136475,449.0,556.0,-0.04228156047663479,0.002265800095736563,-0.0005501366203379755,71.62265
3.0363168716430664,448.75,556.0,-0.048788333611745734,0.002820178040606241,-0.0006140081094110326,71.395676
3.0694689750671387,449.0,556.0,-0.043035505274183414,0.0032524415071122116,-0.0005725856651128796,71.62265
3.105785846710205,449.0,556.0,-0.03768926458610848,0.0036926316137875894,-0.0005329118237570738,71.62265
3.139040946960449,448.75,556.0,-0.04427519618315112,0.0040061726225163515,-0.0005965048957565451,71.395676
3.174581527709961,449.0,556.0,-0.0390801723405438,0.0043201768050532725,-0.0005557025932753632,71.62265
3.2074382305145264,448.75,556.0,-0.04538612290256663,0.004534789418467024,-0.0006176519432324043,71.395676
3.245851755142212,448.75,555.75,-0.05119834649222165,0.01574074202878701,-0.0007848203870274803,71.158554
3.280568838119507,448.75,556.0,-0.056590849898082496,0.015237466813349441,-0.000837126065918129,71.395676
3.3151838779449463,449.0,556.0,-0.051037259742149746,0.014745302311292795,-0.0007859587898972523,71.62265
3.3479015827178955,448.75,556.0,-0.056221532067628276,0.014221950306080458,-0.0008362083462311995,71.395676
3.38394832611084,448.75,556.0,-0.06102261159351357,0.013806270880776962,-0.0008848919335824585,71.395676
3.4161181449890137,448.75,556.0,-0.0654074211256022,0.013310943055935047,-0.0009293835569815239,71.395676
3.4482791423797607,447.75,556.5,-0.10802735466339367,-0.006451638506777409,-0.000563998705690737,72.35905
3.4820780754089355,447.75,556.5,-0.14746355629060942,-0.024705592317659578,1.7694269722723062e-06,72.893234
3.514575242996216,447.75,556.5,-0.18375179062667543,-0.04155113839686125,0.0005371640336700585,72.893234
3.551311492919922,446.25,556.5,-0.2728567997976309,-0.05736882610443564,0.0008494723632679563,72.39366
3.5858826637268066,446.0,556.5,-0.3643398297911984,-0.07198862734181365,0.0012389857813377872,72.63132
3.616572141647339,446.5,556.75,-0.4302196744594331,-0.09402071110966878,0.001522174530095683,72.43256
3.650390863418579,448.0,556.75,-0.4407389688010545,-0.11469152702790897,0.0017797293197604437,72.394165
3.684633493423462,447.5,556.0,-0.4674294047598402,-0.10862076323245907,0.0021131984197480095,72.6242
3.719447135925293,447.75,556.25,-0.4840881750865795,-0.11125897593259304,0.002442458437971916,72.65576
3.7549102306365967,447.75,556.5,-0.4997256668889316,-0.12192918676914247,0.0028457649506095396,72.893234
3.7876949310302734,447.75,556.5,-0.5132321561177835,-0.13161905118148517,0.003220614026039581,72.893234
3.8205580711364746,447.75,556.5,-0.5257575298519757,-0.14064366151024085,0.0035749658471047273,72.893234
3.8548803329467773,447.5,556.5,-0.5456300550190243,-0.1492093044958785,0.004000481553976847,73.130905
3.8889529705047607,447.75,556.5,-0.556412389067803,-0.15718036619080164,0.004317922027605337,72.893234
3.923259735107422,447.75,556.5,-0.5664768435781925,-0.16465204885928295,0.004619106775506702,72.893234
3.958071708679199,448.0,556.5,-0.5685762236479268,-0.17169384804668142,0.004985511187798036,73.120544
3.9908857345581055,447.75,556.5,-0.5769891031042184,-0.17804574087856098,0.00524652006511042,72.893234
4.02590274810791,447.75,556.5,-0.5855524449189986,-0.18424320130242178,0.0055016527135813235,72.893234
4.065253496170044,447.75,556.5,-0.5949499007226614,-0.1905616540455743,0.005760196003507777,72.893234
4.0977747440338135,447.75,556.5,-0.6013277919300096,-0.19566590946002377,0.005978128545105122,72.893234
4.1310412883758545,447.75,556.5,-0.6075021762329083,-0.2005311911002278,0.006186931960144659,72.893234
4.16379189491272,447.5,556.5,-0.6198107026174154,-0.20502558004556706,0.006459806561356679,73.130905
4.196211099624634,448.0,556.5,-0.6179759988479583,-0.20919746981172235,0.006713434859606682,73.120544
4.232701539993286,447.75,556.25,-0.6239896877219167,-0.20704402119981877,0.006822040149832455,72.65576
4.266416788101196,447.75,556.5,-0.6286719493377629,-0.21109067877705623,0.0069879521108905645,72.893234
4.30122447013855,447.5,556.5,-0.6397223741288086,-0.21501663615812852,0.007223588735689435,73.130905
4.339368104934692,447.75,556.5,-0.6448444382955026,-0.2190862024325073,0.007387763388496417,72.893234
4.372462511062622,448.0,556.5,-0.641796863456253,-0.22232678348434992,0.007591378990868438,73.120544
4.403447866439819,447.75,556.5,-0.6443407645810038,-0.2251337919750449,0.007706921411476859,72.893234
4.433060646057129,447.75,556.5,-0.6463224401760714,-0.22762253754946551,0.0078105280030034575,72.893234
4.467871427536011,447.5,556.5,-0.6555942204899385,-0.2305550624511381,0.008000123234813012,73.130905
4.498733043670654,447.75,556.5,-0.6573654311185662,-0.2328722813189437,0.008094768393460147,72.893234
4.533274412155151,447.75,556.5,-0.6600527776842008,-0.23546598418923984,0.008199744429955923,72.893234
4.567427158355713,448.0,556.5,-0.6567427649819998,-0.23786305477381245,0.008361740478440407,73.120544
4.599217176437378,447.75,556.5,-0.6584677622174872,-0.23986200617612097,0.00844234335086152,72.893234
4.63139533996582,447.75,556.5,-0.6601733295499554,-0.24179050640816033,0.00852029502145101,72.893234
4.666686534881592,447.75,556.5,-0.6625641937933653,-0.243941728507074,0.008606749074792155,72.893234
4.7023561000823975,447.75,556.5,-0.6648527619567468,-0.2460031334438298,0.008689877859442655,72.893234
4.734949827194214,447.75,556.5,-0.6661687614006352,-0.2476177859138861,0.008756047058345968,72.893234
4.765987157821655,447.75,556.5,-0.6669921348828647,-0.24898002904529365,0.008812557873997467,72.893234
4.798909425735474,447.5,556.5,-0.6733973073769701,-0.2504613792945649,0.008935669506361711,73.130905
4.832369327545166,448.0,556.5,-0.6693617275189687,-0.2519117969511261,0.009052493011815857,73.120544
4.86487078666687,447.75,556.5,-0.6702720985656321,-0.25318159799939255,0.009101950043972481,72.893234
4.896885633468628,447.75,556.5,-0.6709862478792206,-0.25433102837229443,0.009146849669181082,72.893234
4.931451797485352,448.0,556.5,-0.667271450434587,-0.25566475173063125,0.009255958101462567,73.120544
4.965534687042236,448.0,556.5,-0.6635205035427308,-0.25687006900880544,0.00935813681009628,73.120544
4.997567892074585,447.75,556.5,-0.6642515886538385,-0.2578068093038327,0.009392016436611913,72.893234
5.027847766876221,447.75,556.5,-0.6645427823794676,-0.2585252702328141,0.009417485501683113,72.893234
5.060861110687256,447.75,556.5,-0.6653838512460003,-0.2594606184415771,0.009451712439014985,72.893234
5.096293926239014,447.75,556.5,-0.6666493258961813,-0.260561919734685,0.009492712444465696,72.893234
5.130080699920654,447.75,556.5,-0.6674565033249418,-0.26144182411563277,0.009525182628453446,72.893234
5.162888526916504,447.5,556.75,-0.672567545137133,-0.2667621344959856,0.009552269235677525,72.89359
5.196412801742554,447.75,556.5,-0.6730540687257622,-0.26739382845684007,0.009580142708029373,72.893234
5.227776765823364,447.75,556.5,-0.673047982312052,-0.26778820910049883,0.009598803590133058,72.893234
5.258940696716309,448.0,556.5,-0.6685461560792778,-0.26813866818575394,0.009667061597524302,73.120544
5.287360429763794,448.0,556.5,-0.6636849053087535,-0.26822685600356216,0.009723017336846702,73.120544
5.321718692779541,447.75,556.25,-0.6644331765851308,-0.26448633590107606,0.009693979622230689,72.65576
