time_s,x_mm,y_mm,z_mm
11.558776140213013,0.0,0.0,0.0
11.580793857574463,0.0,0.0,-0.00032
11.602071046829224,0.0,0.0,-0.0015040000000000001
11.623498678207397,0.0,0.0,-0.0034208
11.644873857498169,0.0,0.0,-0.006364160000000001
11.665857553482056,0.0,0.0,-0.010152832
11.687334775924683,0.0,0.0,-0.014750566400000002
11.708801031112671,0.0,0.0,-0.02023011328
11.730270147323608,0.0,0.0,-0.026686022656
11.75147533416748,0.0,0.0,-0.0340572045312
11.773914813995361,0.0,0.0,-0.042331440906240005
11.796558141708374,0.0,0.0,-0.05190628818124801
11.818838357925415,0.0,0.0,-0.06262125763624961
11.840436458587646,0.0,0.0,-0.07412425152724993
11.861873865127563,0.0,0.0,-0.08578485030545
11.883254766464233,0.0,0.0,-0.09667697006109001
11.904491186141968,0.0,0.0,-0.106615394012218
11.925934791564941,0.0,0.0,-0.11564307880244362
11.94728422164917,0.0,0.0,-0.12384861576048875
11.968873739242554,0.0,0.0,-0.13108972315209774
11.989880323410034,0.0,0.0,-0.13757794463041956
12.011484622955322,0.0,0.0,-0.14303558892608392
12.032673358917236,0.0,0.0,-0.14764711778521677
12.05427360534668,0.0,0.0,-0.15136942355704336
12.075953960418701,0.0,0.0,-0.15419388471140869
12.09772801399231,0.0,0.0,-0.15611877694228174
12.119290113449097,0.0,0.0,-0.15714375538845635
12.140758752822876,0.0,0.0,-0.15742875107769128
12.162847518920898,0.0,0.0,-0.15748575021553826
12.184314489364624,0.0,0.0,-0.15749715004310766
12.207364559173584,0.0,0.0,-0.15749943000862154
12.22856092453003,0.00128,0.0,-0.15749988600172432
12.249508619308472,0.0066560000000000005,0.0,-0.15749997720034487
12.270938873291016,0.0170112,0.0,-0.15749999544006898
12.292516469955444,0.032762240000000005,0.0,-0.1574999990880138
12.313836336135864,0.05271244800000001,0.0,-0.15749999981760276
12.335362434387207,0.0734224896,0.0,-0.15749999996352054
12.356900930404663,0.09452449792,0.0,-0.15749999999270411
12.379489183425903,0.11578489958400001,0.0,-0.15749999999854083
12.400870084762573,0.1377169799168,0.0,-0.15749999999970818
12.423563003540039,0.15890339598336,0.0,-0.15749999999994163
12.444963932037354,0.180980679196672,0.0,-0.15749999999998832
12.466345071792603,0.2022761358393344,0.0,-0.15749999999999767
12.487839221954346,0.2233352271678669,0.0,-0.15749999999999953
12.509300947189331,0.2445070454335734,0.0,-0.15749999999999992
12.530359029769897,0.2655414090867147,0.0,-0.15749999999999997
12.551835298538208,0.286388281817343,0.0,-0.1575
12.57303762435913,0.3073576563634686,0.0,-0.1575
12.594210863113403,0.32827153127269376,0.0,-0.1575
12.615494012832642,0.3490943062545388,0.0,-0.1575
12.636679887771606,0.36997886125090773,0.0,-0.1575
12.658827781677246,0.3907957722501816,0.0,-0.1575
12.680068016052246,0.41247915445003636,0.0,-0.1575
12.702308654785156,0.4334558308900073,0.0,-0.1575
12.723517179489136,0.45517116617800146,0.0,-0.1575
12.74464225769043,0.4761542332356003,0.0,-0.1575
12.767066717147827,0.49699084664712007,0.0,-0.1575
12.788475275039673,0.5187581693294241,0.0,-0.1575
12.809940814971924,0.5399916338658848,0.0,-0.1575
12.831079721450806,0.561118326773177,0.0,-0.1575
12.852303504943848,0.5819836653546355,0.0,-0.1575
12.87532377243042,0.6028767330709272,0.0,-0.1575
12.89655351638794,0.6252153466141855,0.0,-0.1575
12.917910814285278,0.6463230693228371,0.0,-0.1575
12.939732551574707,0.6673446138645674,0.0,-0.1575
12.961062908172607,0.6886689227729135,0.0,-0.1575
12.982503414154053,0.7098137845545828,0.0,-0.1575
13.003819227218628,0.7308427569109165,0.0,-0.1575
13.024823665618896,0.7517685513821833,0.0,-0.1575
13.046311378479004,0.7725137102764368,0.0,-0.1575
13.068323612213135,0.7935427420552874,0.0,-0.1575
13.089887380599976,0.8151085484110576,0.0,-0.1575
13.111769676208496,0.8363817096822116,0.0,-0.1575
13.13305401802063,0.8578363419364424,0.0,-0.1575
13.154409646987915,0.8791672683872885,0.0,-0.1575
13.175605058670044,0.8999134536774578,0.0,-0.1575
13.197107076644897,0.9207026907354916,0.0,-0.1575
13.218232154846191,0.9418205381470984,0.0,-0.1575
13.239719152450562,0.9626841076294197,0.0,-0.1575
13.261116981506348,0.9838168215258839,0.0,-0.1575
13.282828330993652,1.0048433643051768,0.0,-0.1575
13.304597616195679,1.0260886728610354,0.0,-0.1575
13.325583696365356,1.0474577345722071,0.0,-0.1575
13.346877574920654,1.0682915469144414,0.0,-0.1575
13.36815357208252,1.0891783093828884,0.0,-0.1575
13.389912366867065,1.1100756618765777,0.0,-0.1575
13.411513090133667,1.1313751323753156,0.0,-0.1575
13.433201313018799,1.1525950264750633,0.0,-0.1575
13.454641819000244,1.1739590052950128,0.0,-0.1575
13.476318120956421,1.1950318010590026,0.0,-0.1575
13.497784852981567,1.2162863602118006,0.0,-0.1575
13.519052267074585,1.23741727204236,0.0,-0.1575
13.540356159210205,1.2584434544084722,0.0,-0.1575
13.56198263168335,1.2793686908816944,0.0,-0.1575
13.583199501037598,1.300593738176339,0.0,-0.1575
13.604480743408203,1.3213987476352678,0.0,-0.1575
13.626075983047485,1.3423597495270534,0.0,-0.1575
13.647271156311035,1.3635119499054107,0.0,-0.1575
13.668444395065308,1.384542389981082,0.0,-0.1575
13.68971872329712,1.4053884779962167,0.0,-0.1575
