time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
2.1882,0.0000,0.0000,-1.2939,0.6713,1.0553
2.2097,0.0000,0.0000,-1.3082,0.6703,-0.0455
2.2315,0.0000,0.0000,-1.3225,0.6563,-0.6403
2.2534,0.0000,0.0000,-1.3369,0.6571,0.0342
2.2755,0.0000,0.0000,-1.3514,0.6536,-0.1595
2.2971,0.0000,0.0000,-1.3659,0.6732,0.9113
2.3184,0.0000,0.0000,-1.3804,0.6800,0.3188
2.3398,0.0000,0.0000,-1.3948,0.6737,-0.2957
2.3615,0.0000,0.0000,-1.4091,0.6611,-0.5795
2.3833,0.0000,0.0000,-1.4235,0.6572,-0.1778
2.4049,0.0000,0.0000,-1.4380,0.6684,0.5174
2.4265,0.0000,0.0000,-1.4524,0.6688,0.0187
2.4478,0.0000,0.0000,-1.4668,0.6773,0.3963
2.4690,0.0000,0.0000,-1.4811,0.6752,-0.0988
2.4901,0.0000,0.0000,-1.4954,0.6759,0.0363
2.5113,0.0000,0.0000,-1.5096,0.6722,-0.1769
2.5326,0.0000,0.0000,-1.5238,0.6645,-0.3599
2.5534,0.0000,0.0000,-1.5379,0.6799,0.7395
2.5746,0.0000,0.0000,-1.5520,0.6649,-0.7092
2.5962,0.0000,0.0000,-1.5662,0.6549,-0.4646
2.6175,0.0000,0.0000,-1.5803,0.6636,0.4081
2.6393,0.0000,0.0000,-1.5945,0.6517,-0.5481
2.6607,0.0000,0.0000,-1.6088,0.6697,0.8421
2.6819,0.0000,0.0000,-1.6231,0.6709,0.0561
2.7039,0.0000,0.0000,-1.6373,0.6463,-1.1156
2.7262,0.0000,0.0000,-1.6517,0.6444,-0.0870
2.7477,0.0000,0.0000,-1.6662,0.6781,1.5727
2.7689,0.0000,0.0000,-1.6806,0.6809,0.1339
2.7899,0.0000,0.0000,-1.6950,0.6818,0.0413
2.8117,0.0000,0.0000,-1.7092,0.6522,-1.3531
2.8342,0.0000,0.0000,-1.7235,0.6361,-0.7176
2.8557,0.0000,0.0000,-1.7381,0.6768,1.8982
2.8771,0.0000,0.0000,-1.7525,0.6773,0.0207
2.8982,0.0000,0.0000,-1.7670,0.6848,0.3544
2.9195,0.0000,0.0000,-1.7812,0.6672,-0.8201
2.9414,0.0000,0.0000,-1.7955,0.6527,-0.6641
2.9631,0.0000,0.0000,-1.8099,0.6618,0.4200
2.9847,0.0000,0.0000,-1.8243,0.6668,0.2281
3.0070,0.0000,0.0000,-1.8387,0.6469,-0.8935
3.0284,0.0000,0.0000,-1.8532,0.6778,1.4441
3.0504,0.0000,0.0000,-1.8677,0.6575,-0.9248
3.0717,0.0000,0.0000,-1.8822,0.6816,1.1326
3.0931,0.0000,0.0000,-1.8965,0.6711,-0.4903
3.1145,0.0000,0.0000,-1.9109,0.6720,0.0444
3.1357,0.0000,0.0000,-1.9252,0.6738,0.0851
3.1573,0.0000,0.0000,-1.9395,0.6616,-0.5684
3.1785,0.0000,0.0000,-1.9538,0.6746,0.6121
3.2003,0.0000,0.0000,-1.9681,0.6532,-0.9783
3.2218,0.0000,0.0000,-1.9824,0.6666,0.6218
3.2433,0.0000,0.0000,-1.9967,0.6689,0.1090
3.2644,0.0000,0.0000,-2.0110,0.6765,0.3567
3.2856,0.0000,0.0000,-2.0253,0.6724,-0.1913
3.3067,0.0000,0.0000,-2.0395,0.6705,-0.0933
3.3279,0.0000,0.0000,-2.0536,0.6694,-0.0520
3.3493,0.0000,0.0000,-2.0678,0.6637,-0.2644
3.3709,0.0000,0.0000,-2.0820,0.6561,-0.3515
3.3925,0.0000,0.0000,-2.0963,0.6599,0.1768
3.4145,0.0000,0.0000,-2.1105,0.6489,-0.5017
3.4360,0.0000,0.0000,-2.1249,0.6700,0.9815
3.4584,0.0000,0.0000,-2.1393,0.6415,-1.2720
3.4797,0.0000,0.0000,-2.1538,0.6825,1.9262
3.5009,0.0000,0.0000,-2.1682,0.6796,-0.1372
3.5223,0.0000,0.0000,-2.1826,0.6677,-0.5537
3.5441,0.0000,0.0000,-2.1969,0.6588,-0.4057
3.5653,0.0000,0.0000,-2.2113,0.6769,0.8516
3.5869,0.0000,0.0000,-2.2256,0.6649,-0.5564
3.6081,0.0000,0.0000,-2.2399,0.6747,0.4610
3.6299,0.0000,0.0000,-2.2542,0.6536,-0.9694
3.6512,0.0000,0.0000,-2.2685,0.6718,0.8544
3.6726,0.0000,0.0000,-2.2828,0.6713,-0.0247
3.6940,0.0000,0.0000,-2.2971,0.6656,-0.2645
3.7156,0.0000,0.0000,-2.3114,0.6620,-0.1691
3.7371,0.0000,0.0000,-2.3257,0.6650,0.1383
3.7587,0.0000,0.0000,-2.3400,0.6639,-0.0476
3.7804,0.0000,0.0000,-2.3543,0.6600,-0.1821
3.8016,0.0000,0.0000,-2.3687,0.6758,0.7465
3.8230,0.0000,0.0000,-2.3830,0.6706,-0.2472
3.8443,0.0000,0.0000,-2.3973,0.6685,-0.0992
3.8660,0.0000,0.0000,-2.4115,0.6591,-0.4323
3.8873,0.0000,0.0000,-2.4259,0.6702,0.5201
3.9089,0.0000,0.0000,-2.4402,0.6622,-0.3715
3.9303,0.0000,0.0000,-2.4544,0.6673,0.2372
3.9516,0.0000,0.0000,-2.4687,0.6714,0.1926
3.9737,0.0000,0.0000,-2.4830,0.6478,-1.0700
3.9947,0.0000,0.0000,-2.4974,0.6844,1.7398
4.0162,0.0000,0.0000,-2.5117,0.6630,-0.9926
4.0375,0.0000,0.0000,-2.5260,0.6701,0.3298
4.0590,0.0000,0.0000,-2.5403,0.6666,-0.1626
4.0801,0.0000,0.0000,-2.5545,0.6739,0.3448
4.1018,0.0000,0.0000,-2.5687,0.6556,-0.8453
4.1234,0.0000,0.0000,-2.5830,0.6634,0.3652
4.1445,0.0000,0.0000,-2.5973,0.6753,0.5623
4.1662,0.0000,0.0000,-2.6116,0.6566,-0.8647
4.1880,0.0000,0.0000,-2.6259,0.6568,0.0114
4.2093,0.0000,0.0000,-2.6403,0.6786,1.0265
4.2306,0.0000,0.0000,-2.6546,0.6687,-0.4627
4.2523,0.0000,0.0000,-2.6688,0.6568,-0.5482
4.2737,0.0000,0.0000,-2.6832,0.6712,0.6720
4.2948,0.0000,0.0000,-2.6975,0.6752,0.1905
4.3166,0.0000,0.0000,-2.7117,0.6549,-0.9347
4.3392,0.0000,0.0000,-2.7260,0.6346,-0.8988
4.3613,0.0000,0.0000,-2.7405,0.6558,0.9573
4.3829,0.0000,0.0000,-2.7551,0.6760,0.9357
4.4045,0.0000,0.0000,-2.7697,0.6729,-0.1425
4.4256,0.0000,0.0000,-2.7842,0.6870,0.6654
4.4475,0.0000,0.0000,-2.7985,0.6548,-1.4669
4.4692,0.0000,0.0000,-2.8129,0.6660,0.5154
4.4905,0.0000,0.0000,-2.8274,0.6759,0.4654
4.5120,0.0000,0.0000,-2.8418,0.6684,-0.3507
4.5335,0.0000,0.0000,-2.8561,0.6691,0.0330
4.5549,0.0000,0.0000,-2.8705,0.6683,-0.0380
4.5761,0.0000,0.0000,-2.8847,0.6750,0.3175
4.5975,0.0000,0.0000,-2.8990,0.6658,-0.4270
4.6193,0.0000,0.0000,-2.9133,0.6573,-0.3952
4.6406,0.0000,0.0000,-2.9276,0.6720,0.6909
4.6620,0.0000,0.0000,-2.9419,0.6652,-0.3166
4.6833,0.0000,0.0000,-2.9562,0.6713,0.2867
4.7049,0.0000,0.0000,-2.9704,0.6608,-0.4855
4.7268,0.0000,0.0000,-2.9847,0.6545,-0.2869
4.7484,0.0000,0.0000,-2.9991,0.6620,0.3461
4.7699,0.0000,0.0000,-3.0135,0.6704,0.3907
4.7917,0.0000,0.0000,-3.0278,0.6588,-0.5365
4.8134,0.0000,0.0000,-3.0423,0.6632,0.2066
4.8352,0.0000,0.0000,-3.0567,0.6628,-0.0204
4.8568,0.0000,0.0000,-3.0712,0.6706,0.3616
4.8781,0.0000,0.0000,-3.0856,0.6772,0.3106
4.9000,0.0000,0.0000,-3.0999,0.6532,-1.0940
4.9214,0.0000,0.0000,-3.1143,0.6753,1.0342
4.9427,0.0000,0.0000,-3.1287,0.6767,0.0676
4.9639,0.0000,0.0000,-3.1430,0.6719,-0.2266
4.9853,0.0000,0.0000,-3.1573,0.6688,-0.1459
5.0071,0.0000,0.0000,-3.1714,0.6472,-0.9884
5.0286,0.0000,0.0000,-3.1852,0.6396,-0.3547
5.0505,0.0000,0.0000,-3.1985,0.6076,-1.4677
5.0717,0.0000,0.0000,-3.2111,0.5980,-0.4512
5.0928,0.0000,0.0000,-3.2230,0.5637,-1.6261
5.1141,0.0000,0.0000,-3.2341,0.5183,-2.1310
5.1358,0.0000,0.0000,-3.2443,0.4718,-2.1416
5.1573,0.0000,0.0000,-3.2538,0.4396,-1.5002
5.1785,0.0000,0.0000,-3.2623,0.4043,-1.6588
5.1998,0.0000,0.0000,-3.2700,0.3620,-1.9909
5.2217,0.0000,0.0000,-3.2768,0.3101,-2.3675
5.2430,0.0000,0.0000,-3.2828,0.2782,-1.4960
5.2646,0.0000,0.0000,-3.2878,0.2335,-2.0700
5.2861,0.0000,0.0000,-3.2920,0.1923,-1.9161
5.3076,0.0000,0.0000,-3.2952,0.1498,-1.9723
5.3290,0.0000,0.0000,-3.2975,0.1101,-1.8637
5.3507,0.0000,0.0000,-3.2992,0.0756,-1.5880
5.3719,0.0000,0.0000,-3.3003,0.0543,-1.0053
5.3959,0.0000,0.0000,-3.3011,0.0335,-0.8637
5.4173,0.0004,-0.0002,-3.3017,0.0352,0.0783
5.4386,0.0027,-0.0014,-3.3021,0.1184,3.8992
5.4599,0.0077,-0.0041,-3.3024,0.2677,7.0130
5.4811,0.0156,-0.0083,-3.3025,0.4237,7.3522
5.5024,0.0255,-0.0136,-3.3027,0.5290,4.9437
5.5237,0.0369,-0.0197,-3.3028,0.6052,3.5752
5.5453,0.0494,-0.0263,-3.3028,0.6550,2.3118
5.5668,0.0625,-0.0334,-3.3029,0.6949,1.8575
5.5886,0.0762,-0.0407,-3.3029,0.7087,0.6318
5.6107,0.0904,-0.0482,-3.3029,0.7272,0.8369
5.6324,0.1049,-0.0559,-3.3030,0.7586,1.4531
5.6537,0.1195,-0.0637,-3.3030,0.7776,0.8876
5.6749,0.1342,-0.0716,-3.3030,0.7879,0.4859
5.6966,0.1489,-0.0794,-3.3030,0.7669,-0.9662
5.7182,0.1637,-0.0873,-3.3030,0.7782,0.5245
5.7400,0.1786,-0.0953,-3.3030,0.7716,-0.3026
5.7612,0.1936,-0.1032,-3.3030,0.7992,1.3020
5.7832,0.2084,-0.1112,-3.3030,0.7673,-1.4565
5.8050,0.2234,-0.1192,-3.3030,0.7795,0.5596
5.8269,0.2384,-0.1272,-3.3030,0.7772,-0.1016
5.8481,0.2535,-0.1352,-3.3030,0.8058,1.3432
5.8696,0.2685,-0.1432,-3.3030,0.7910,-0.6875
5.8916,0.2835,-0.1512,-3.3030,0.7700,-0.9533
5.9131,0.2986,-0.1592,-3.3030,0.7945,1.1405
5.9344,0.3135,-0.1672,-3.3030,0.7982,0.1724
5.9557,0.3285,-0.1752,-3.3030,0.7938,-0.2037
5.9773,0.3434,-0.1831,-3.3030,0.7808,-0.6020
5.9981,0.3583,-0.1911,-3.3030,0.8109,1.4417
6.0196,0.3731,-0.1990,-3.3030,0.7806,-1.4071
6.0408,0.3879,-0.2069,-3.3030,0.7932,0.5919
6.0623,0.4027,-0.2148,-3.3030,0.7804,-0.5954
6.0835,0.4175,-0.2227,-3.3030,0.7918,0.5377
6.1047,0.4323,-0.2306,-3.3030,0.7926,0.0370
6.1260,0.4471,-0.2384,-3.3030,0.7839,-0.4067
6.1474,0.4618,-0.2463,-3.3030,0.7846,0.0308
6.1685,0.4766,-0.2542,-3.3030,0.7918,0.3403
6.1898,0.4914,-0.2621,-3.3030,0.7886,-0.1515
6.2114,0.5062,-0.2700,-3.3030,0.7711,-0.8049
6.2330,0.5210,-0.2779,-3.3030,0.7793,0.3796
6.2547,0.5359,-0.2858,-3.3030,0.7801,0.0356
6.2763,0.5508,-0.2938,-3.3030,0.7823,0.1029
6.2974,0.5657,-0.3018,-3.3030,0.8011,0.8887
6.3186,0.5806,-0.3097,-3.3030,0.7959,-0.2428
6.3399,0.5954,-0.3176,-3.3030,0.7859,-0.4699
6.3612,0.6102,-0.3255,-3.3030,0.7895,0.1702
6.3824,0.6250,-0.3333,-3.3030,0.7893,-0.0093
6.4041,0.6399,-0.3412,-3.3030,0.7759,-0.6214
6.4254,0.6547,-0.3492,-3.3030,0.7907,0.6971
6.4468,0.6695,-0.3571,-3.3030,0.7862,-0.2093
6.4680,0.6844,-0.3650,-3.3030,0.7915,0.2479
6.4894,0.6992,-0.3729,-3.3030,0.7862,-0.2467
6.5108,0.7140,-0.3808,-3.3030,0.7817,-0.2099
6.5317,0.7288,-0.3887,-3.3030,0.8032,1.0284
6.5530,0.7435,-0.3966,-3.3030,0.7874,-0.7456
6.5745,0.7583,-0.4044,-3.3030,0.7757,-0.5422
6.5959,0.7731,-0.4123,-3.3030,0.7814,0.2629
6.6173,0.7879,-0.4202,-3.3030,0.7863,0.2311
6.6389,0.8028,-0.4281,-3.3030,0.7784,-0.3654
6.6601,0.8176,-0.4361,-3.3030,0.7953,0.7953
6.6810,0.8325,-0.4440,-3.3030,0.8043,0.4307
6.7022,0.8472,-0.4519,-3.3030,0.7861,-0.8562
6.7233,0.8619,-0.4597,-3.3030,0.7915,0.2565
6.7448,0.8766,-0.4676,-3.3030,0.7774,-0.6608
6.7663,0.8914,-0.4754,-3.3030,0.7764,-0.0443
6.7875,0.9062,-0.4833,-3.3030,0.7909,0.6814
6.8086,0.9210,-0.4912,-3.3030,0.7936,0.1288
6.8303,0.9357,-0.4991,-3.3030,0.7718,-1.0036
6.8515,0.9505,-0.5070,-3.3030,0.7916,0.9311
6.8729,0.9653,-0.5149,-3.3030,0.7867,-0.2310
6.8951,0.9802,-0.5228,-3.3030,0.7555,-1.3998
6.9168,0.9952,-0.5308,-3.3030,0.7821,1.2237
6.9381,1.0102,-0.5388,-3.3030,0.8008,0.8782
6.9594,1.0251,-0.5468,-3.3030,0.7937,-0.3348
6.9808,1.0400,-0.5547,-3.3030,0.7894,-0.2012
7.0023,1.0549,-0.5626,-3.3030,0.7875,-0.0874
7.0234,1.0698,-0.5706,-3.3030,0.7968,0.4386
7.0446,1.0846,-0.5785,-3.3030,0.7911,-0.2656
7.0667,1.0994,-0.5864,-3.3030,0.7615,-1.3445
7.0879,1.1144,-0.5943,-3.3030,0.7973,1.6880
7.1094,1.1293,-0.6023,-3.3030,0.7846,-0.5928
7.1310,1.1441,-0.6102,-3.3030,0.7841,-0.0204
7.1524,1.1590,-0.6182,-3.3030,0.7853,0.0560
7.1740,1.1740,-0.6261,-3.3030,0.7851,-0.0110
7.1955,1.1889,-0.6341,-3.3030,0.7862,0.0524
7.2174,1.2038,-0.6421,-3.3030,0.7725,-0.6269
7.2388,1.2188,-0.6501,-3.3030,0.7958,1.0946
7.2603,1.2338,-0.6581,-3.3030,0.7872,-0.3989
7.2818,1.2487,-0.6660,-3.3030,0.7876,0.0193
7.3034,1.2637,-0.6740,-3.3030,0.7871,-0.0253
7.3247,1.2787,-0.6820,-3.3030,0.7965,0.4410
7.3462,1.2935,-0.6899,-3.3030,0.7815,-0.6971
7.3674,1.3085,-0.6979,-3.3030,0.7987,0.8136
7.3885,1.3233,-0.7058,-3.3030,0.7976,-0.0540
7.4101,1.3381,-0.7137,-3.3030,0.7735,-1.1141
7.4315,1.3529,-0.7216,-3.3030,0.7891,0.7333
7.4530,1.3678,-0.7295,-3.3030,0.7802,-0.4153
7.4743,1.3826,-0.7374,-3.3030,0.7917,0.5397
7.4954,1.3975,-0.7453,-3.3030,0.7961,0.2084
7.5166,1.4123,-0.7532,-3.3030,0.7957,-0.0176
7.5383,1.4271,-0.7611,-3.3030,0.7689,-1.2334
7.5596,1.4419,-0.7690,-3.3030,0.7888,0.9348
7.5808,1.4567,-0.7769,-3.3030,0.7941,0.2522
7.6021,1.4715,-0.7848,-3.3030,0.7882,-0.2779
7.6236,1.4863,-0.7927,-3.3030,0.7780,-0.4771
7.6450,1.5012,-0.8006,-3.3030,0.7884,0.4889
7.6666,1.5160,-0.8085,-3.3030,0.7767,-0.5420
7.6880,1.5309,-0.8165,-3.3030,0.7894,0.5975
7.7092,1.5458,-0.8244,-3.3030,0.7962,0.3198
7.7304,1.5606,-0.8323,-3.3030,0.7919,-0.2045
7.7518,1.5754,-0.8402,-3.3030,0.7828,-0.4215
7.7736,1.5902,-0.8481,-3.3030,0.7711,-0.5381
7.7952,1.6051,-0.8560,-3.3030,0.7795,0.3861
7.8170,1.6200,-0.8640,-3.3030,0.7764,-0.1413
7.8386,1.6350,-0.8720,-3.3030,0.7864,0.4633
7.8598,1.6500,-0.8800,-3.3030,0.8030,0.7854
7.8810,1.6649,-0.8880,-3.3030,0.7976,-0.2557
7.9023,1.6798,-0.8959,-3.3030,0.7904,-0.3387
7.9238,1.6946,-0.9038,-3.3030,0.7803,-0.4701
7.9454,1.7094,-0.9117,-3.3030,0.7778,-0.1157
7.9671,1.7243,-0.9197,-3.3030,0.7792,0.0664
7.9885,1.7393,-0.9276,-3.3030,0.7936,0.6749
8.0102,1.7542,-0.9356,-3.3030,0.7787,-0.6876
8.0315,1.7691,-0.9436,-3.3030,0.7918,0.6135
8.0528,1.7841,-0.9515,-3.3030,0.7965,0.2178
8.0742,1.7990,-0.9595,-3.3030,0.7863,-0.4756
8.0960,1.8139,-0.9674,-3.3030,0.7791,-0.3287
8.1179,1.8288,-0.9754,-3.3030,0.7717,-0.3370
8.1395,1.8438,-0.9834,-3.3030,0.7879,0.7482
8.1607,1.8588,-0.9914,-3.3030,0.8016,0.6484
8.1823,1.8737,-0.9994,-3.3030,0.7824,-0.8881
8.2036,1.8887,-1.0073,-3.3030,0.7943,0.5568
8.2252,1.9035,-1.0152,-3.3030,0.7804,-0.6421
8.2468,1.9184,-1.0232,-3.3030,0.7792,-0.0577
8.2683,1.9334,-1.0312,-3.3030,0.7922,0.6096
8.2896,1.9483,-1.0391,-3.3030,0.7910,-0.0582
8.3109,1.9632,-1.0471,-3.3030,0.7946,0.1688
8.3322,1.9781,-1.0550,-3.3030,0.7932,-0.0659
8.3534,1.9929,-1.0630,-3.3030,0.7934,0.0110
8.3749,2.0078,-1.0708,-3.3030,0.7793,-0.6579
8.3965,2.0226,-1.0787,-3.3030,0.7781,-0.0539
8.4179,2.0375,-1.0867,-3.3030,0.7866,0.3959
8.4394,2.0524,-1.0946,-3.3030,0.7852,-0.0641
8.4608,2.0673,-1.1026,-3.3030,0.7912,0.2806
8.4824,2.0821,-1.1105,-3.3030,0.7779,-0.6155
8.5045,2.0970,-1.1184,-3.3030,0.7637,-0.6410
8.5262,2.1121,-1.1265,-3.3030,0.7912,1.2680
8.5474,2.1272,-1.1345,-3.3030,0.8012,0.4730
8.5685,2.1421,-1.1424,-3.3030,0.8017,0.0223
8.5908,2.1569,-1.1504,-3.3030,0.7550,-2.0935
8.6123,2.1720,-1.1584,-3.3030,0.7947,1.8480
8.6338,2.1870,-1.1664,-3.3030,0.7917,-0.1402
8.6557,2.2019,-1.1744,-3.3030,0.7712,-0.9312
8.6774,2.2170,-1.1824,-3.3030,0.7890,0.8228
8.6991,2.2320,-1.1905,-3.3030,0.7833,-0.2613
8.7203,2.2471,-1.1985,-3.3030,0.8083,1.1837
8.7419,2.2620,-1.2065,-3.3030,0.7833,-1.1575
8.7631,2.2770,-1.2144,-3.3030,0.7980,0.6922
8.7845,2.2919,-1.2224,-3.3030,0.7904,-0.3561
8.8060,2.3068,-1.2303,-3.3030,0.7852,-0.2399
8.8278,2.3217,-1.2382,-3.3030,0.7717,-0.6199
8.8487,2.3366,-1.2462,-3.3030,0.8152,2.0883
8.8702,2.3515,-1.2541,-3.3030,0.7799,-1.6372
8.8913,2.3663,-1.2620,-3.3030,0.7974,0.8305
8.9134,2.3811,-1.2699,-3.3030,0.7599,-1.7031
8.9346,2.3961,-1.2779,-3.3030,0.7972,1.7566
8.9564,2.4110,-1.2859,-3.3030,0.7766,-0.9512
8.9780,2.4259,-1.2938,-3.3030,0.7840,0.3451
8.9998,2.4409,-1.3018,-3.3030,0.7775,-0.3003
9.0211,2.4559,-1.3098,-3.3030,0.7990,1.0118
9.0427,2.4708,-1.3178,-3.3030,0.7832,-0.7283
9.0645,2.4858,-1.3258,-3.3030,0.7773,-0.2709
9.0865,2.5008,-1.3338,-3.3030,0.7754,-0.0893
9.1078,2.5159,-1.3418,-3.3030,0.8023,1.2614
9.1290,2.5309,-1.3498,-3.3030,0.7994,-0.1372
9.1502,2.5458,-1.3578,-3.3030,0.7965,-0.1357
9.1718,2.5607,-1.3657,-3.3030,0.7827,-0.6379
9.1929,2.5755,-1.3736,-3.3030,0.7958,0.6201
9.2142,2.5904,-1.3815,-3.3030,0.7914,-0.2105
9.2355,2.6052,-1.3895,-3.3030,0.7870,-0.2071
9.2571,2.6200,-1.3973,-3.3030,0.7781,-0.4124
9.2783,2.6348,-1.4052,-3.3030,0.7922,0.6674
9.3003,2.6497,-1.4131,-3.3030,0.7653,-1.2253
9.3215,2.6647,-1.4211,-3.3030,0.7984,1.5542
9.3427,2.6795,-1.4291,-3.3030,0.7962,-0.0998
9.3639,2.6944,-1.4370,-3.3030,0.7941,-0.1004
