time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
9.4086,7.8740,-0.4725,-0.1575,0.9801,-0.6969
9.4299,7.8740,-0.4934,-0.1575,0.9797,-0.0188
9.4514,7.8740,-0.5143,-0.1575,0.9729,-0.3152
9.4729,7.8740,-0.5353,-0.1575,0.9733,0.0181
9.4938,7.8740,-0.5563,-0.1575,1.0090,1.7114
9.5150,7.8740,-0.5772,-0.1575,0.9852,-1.1229
9.5364,7.8740,-0.5980,-0.1575,0.9739,-0.5275
9.5578,7.8740,-0.6190,-0.1575,0.9813,0.3477
9.5797,7.8740,-0.6399,-0.1575,0.9510,-1.3812
9.6012,7.8740,-0.6611,-0.1575,0.9866,1.6618
9.6225,7.8740,-0.6822,-0.1575,0.9888,0.1028
9.6441,7.8740,-0.7033,-0.1575,0.9776,-0.5196
9.6656,7.8740,-0.7244,-0.1575,0.9825,0.2310
9.6870,7.8740,-0.7455,-0.1575,0.9850,0.1176
9.7084,7.8740,-0.7666,-0.1575,0.9899,0.2282
9.7297,7.8740,-0.7877,-0.1575,0.9905,0.0272
9.7514,7.8740,-0.8087,-0.1575,0.9684,-1.0167
9.7729,7.8740,-0.8299,-0.1575,0.9821,0.6349
9.7945,7.8740,-0.8510,-0.1575,0.9778,-0.1967
9.8159,7.8740,-0.8722,-0.1575,0.9908,0.6094
9.8373,7.8740,-0.8933,-0.1575,0.9822,-0.4014
9.8589,7.8740,-0.9144,-0.1575,0.9794,-0.1289
9.8808,7.8740,-0.9355,-0.1575,0.9655,-0.6356
9.9024,7.8740,-0.9568,-0.1575,0.9833,0.8244
9.9242,7.8740,-0.9781,-0.1575,0.9777,-0.2578
9.9453,7.8740,-0.9994,-0.1575,1.0123,1.6412
9.9663,7.8740,-1.0205,-0.1575,1.0042,-0.3813
9.9876,7.8740,-1.0415,-0.1575,0.9838,-0.9600
10.0093,7.8740,-1.0625,-0.1575,0.9671,-0.7659
10.0306,7.8740,-1.0836,-0.1575,0.9895,1.0502
10.0522,7.8740,-1.1046,-0.1575,0.9762,-0.6178
10.0735,7.8740,-1.1258,-0.1575,0.9938,0.8284
10.0947,7.8740,-1.1468,-0.1575,0.9914,-0.1114
10.1161,7.8740,-1.1678,-0.1575,0.9813,-0.4724
10.1372,7.8740,-1.1887,-0.1575,0.9915,0.4790
10.1586,7.8740,-1.2097,-0.1575,0.9788,-0.5909
10.1797,7.8740,-1.2306,-0.1575,0.9922,0.6309
10.2013,7.8740,-1.2515,-0.1575,0.9690,-1.0740
10.2224,7.8740,-1.2725,-0.1575,0.9939,1.1769
10.2439,7.8740,-1.2935,-0.1575,0.9722,-1.0036
10.2655,7.8740,-1.3144,-0.1575,0.9723,0.0009
10.2869,7.8740,-1.3355,-0.1575,0.9843,0.5653
10.3085,7.8740,-1.3565,-0.1575,0.9755,-0.4112
10.3299,7.8740,-1.3776,-0.1575,0.9848,0.4334
10.3516,7.8740,-1.3987,-0.1575,0.9735,-0.5203
10.3727,7.8740,-1.4199,-0.1575,1.0021,1.3556
10.3940,7.8740,-1.4409,-0.1575,0.9869,-0.7146
10.4153,7.8740,-1.4619,-0.1575,0.9891,0.1048
10.4364,7.8740,-1.4829,-0.1575,0.9907,0.0777
10.4577,7.8740,-1.5039,-0.1575,0.9830,-0.3632
10.4795,7.8740,-1.5248,-0.1575,0.9611,-1.0064
10.5013,7.8740,-1.5459,-0.1575,0.9688,0.3563
10.5224,7.8740,-1.5671,-0.1575,1.0019,1.5635
10.5438,7.8740,-1.5881,-0.1575,0.9867,-0.7120
10.5650,7.8740,-1.6092,-0.1575,0.9890,0.1078
10.5863,7.8740,-1.6301,-0.1575,0.9885,-0.0215
10.6074,7.8740,-1.6511,-0.1575,0.9916,0.1481
10.6291,7.8740,-1.6721,-0.1575,0.9710,-0.9563
10.6505,7.8740,-1.6931,-0.1575,0.9801,0.4272
10.6717,7.8740,-1.7141,-0.1575,0.9909,0.5073
10.6933,7.8740,-1.7351,-0.1575,0.9703,-0.9508
10.7145,7.8740,-1.7561,-0.1575,0.9933,1.0826
10.7358,7.8740,-1.7771,-0.1575,0.9822,-0.5174
10.7570,7.8740,-1.7981,-0.1575,0.9916,0.4424
10.7782,7.8740,-1.8190,-0.1575,0.9894,-0.1053
10.7993,7.8740,-1.8399,-0.1575,0.9892,-0.0067
10.8205,7.8740,-1.8608,-0.1575,0.9837,-0.2602
10.8417,7.8740,-1.8817,-0.1575,0.9865,0.1345
10.8630,7.8740,-1.9025,-0.1575,0.9753,-0.5280
10.8844,7.8740,-1.9234,-0.1575,0.9775,0.1051
10.9059,7.8740,-1.9443,-0.1575,0.9734,-0.1904
10.9272,7.8740,-1.9653,-0.1575,0.9825,0.4251
10.9486,7.8740,-1.9863,-0.1575,0.9830,0.0214
10.9698,7.8740,-2.0073,-0.1575,0.9912,0.3907
10.9913,7.8740,-2.0282,-0.1575,0.9711,-0.9351
11.0129,7.8740,-2.0492,-0.1575,0.9707,-0.0168
11.0343,7.8740,-2.0703,-0.1575,0.9884,0.8305
11.0557,7.8740,-2.0914,-0.1575,0.9838,-0.2172
11.0772,7.8740,-2.1124,-0.1575,0.9788,-0.2309
11.0988,7.8740,-2.1335,-0.1575,0.9775,-0.0589
11.1203,7.8740,-2.1546,-0.1575,0.9813,0.1724
11.1418,7.8740,-2.1757,-0.1575,0.9798,-0.0659
11.1636,7.8740,-2.1969,-0.1575,0.9712,-0.3969
11.1851,7.8740,-2.2181,-0.1575,0.9872,0.7451
11.2061,7.8740,-2.2393,-0.1575,1.0105,1.1073
11.2273,7.8740,-2.2603,-0.1575,0.9913,-0.9051
11.2484,7.8740,-2.2813,-0.1575,0.9968,0.2631
11.2699,7.8740,-2.3022,-0.1575,0.9711,-1.1944
11.2910,7.8740,-2.3232,-0.1575,0.9925,1.0135
11.3122,7.8740,-2.3442,-0.1575,0.9907,-0.0858
11.3336,7.8740,-2.3650,-0.1575,0.9738,-0.7891
11.3549,7.8740,-2.3860,-0.1575,0.9830,0.4322
11.3765,7.8740,-2.4069,-0.1575,0.9677,-0.7049
11.3977,7.8740,-2.4279,-0.1575,0.9941,1.2471
11.4191,7.8740,-2.4489,-0.1575,0.9814,-0.5961
11.4403,7.8740,-2.4699,-0.1575,0.9857,0.2029
11.4616,7.8740,-2.4908,-0.1575,0.9865,0.0378
11.4831,7.8740,-2.5118,-0.1575,0.9760,-0.4906
11.5044,7.8740,-2.5328,-0.1575,0.9805,0.2138
11.5261,7.8740,-2.5537,-0.1575,0.9698,-0.4982
11.5474,7.8740,-2.5748,-0.1575,0.9885,0.8775
11.5688,7.8740,-2.5959,-0.1575,0.9874,-0.0499
11.5903,7.8740,-2.6169,-0.1575,0.9749,-0.5796
11.6115,7.8740,-2.6380,-0.1575,0.9970,1.0443
11.6328,7.8740,-2.6590,-0.1575,0.9843,-0.5951
11.6546,7.8740,-2.6800,-0.1575,0.9652,-0.8787
11.6762,7.8740,-2.7011,-0.1575,0.9758,0.4906
11.6975,7.8740,-2.7223,-0.1575,0.9945,0.8754
11.7188,7.8740,-2.7434,-0.1575,0.9900,-0.2081
11.7400,7.8740,-2.7645,-0.1575,0.9949,0.2292
11.7615,7.8740,-2.7854,-0.1575,0.9723,-1.0471
11.7833,7.8740,-2.8065,-0.1575,0.9652,-0.3261
11.8049,7.8740,-2.8276,-0.1575,0.9817,0.7630
11.8258,7.8740,-2.8488,-0.1575,1.0110,1.4020
11.8470,7.8740,-2.8697,-0.1575,0.9904,-0.9732
11.8685,7.8740,-2.8907,-0.1575,0.9731,-0.8014
11.8896,7.8740,-2.9117,-0.1575,0.9992,1.2415
11.9109,7.8740,-2.9326,-0.1575,0.9789,-0.9513
11.9322,7.8740,-2.9536,-0.1575,0.9838,0.2297
11.9536,7.8740,-2.9745,-0.1575,0.9783,-0.2570
11.9751,7.8740,-2.9955,-0.1575,0.9782,-0.0033
11.9963,7.8740,-3.0165,-0.1575,0.9872,0.4193
12.0182,7.8740,-3.0375,-0.1575,0.9595,-1.2650
12.0397,7.8740,-3.0586,-0.1575,0.9831,1.0992
12.0611,7.8740,-3.0797,-0.1575,0.9885,0.2508
12.0826,7.8740,-3.1008,-0.1575,0.9776,-0.5057
12.1044,7.8740,-3.1220,-0.1575,0.9717,-0.2718
12.1256,7.8740,-3.1432,-0.1575,1.0020,1.4335
12.1469,7.8740,-3.1643,-0.1575,0.9886,-0.6279
12.1682,7.8740,-3.1853,-0.1575,0.9888,0.0069
12.1896,7.8740,-3.2064,-0.1575,0.9822,-0.3095
12.2113,7.8740,-3.2274,-0.1575,0.9713,-0.4998
12.2326,7.8740,-3.2485,-0.1575,0.9869,0.7271
12.2539,7.8740,-3.2696,-0.1575,0.9891,0.1062
12.2752,7.8740,-3.2906,-0.1575,0.9890,-0.0074
12.2961,7.8740,-3.3116,-0.1575,1.0057,0.8022
12.3174,7.8740,-3.3325,-0.1575,0.9814,-1.1457
12.3385,7.8740,-3.3534,-0.1575,0.9876,0.2936
12.3598,7.8740,-3.3742,-0.1575,0.9788,-0.4125
12.3810,7.8740,-3.3951,-0.1575,0.9845,0.2699
12.4026,7.8740,-3.4160,-0.1575,0.9675,-0.7860
12.4245,7.8740,-3.4370,-0.1575,0.9577,-0.4499
12.4461,7.8740,-3.4581,-0.1575,0.9815,1.1056
12.4675,7.8740,-3.4792,-0.1575,0.9842,0.1265
12.4894,7.8740,-3.5004,-0.1575,0.9673,-0.7734
12.5112,7.8740,-3.5217,-0.1575,0.9797,0.5672
12.5325,7.8740,-3.5429,-0.1575,0.9954,0.7383
12.5538,7.8740,-3.5641,-0.1575,0.9956,0.0080
12.5753,7.8740,-3.5852,-0.1575,0.9831,-0.5810
12.5968,7.8740,-3.6064,-0.1575,0.9782,-0.2290
12.6185,7.8740,-3.6275,-0.1575,0.9751,-0.1405
12.6398,7.8740,-3.6487,-0.1575,0.9933,0.8510
12.6614,7.8740,-3.6698,-0.1575,0.9783,-0.6950
12.6826,7.8740,-3.6909,-0.1575,0.9972,0.8937
12.7039,7.8740,-3.7120,-0.1575,0.9920,-0.2447
12.7250,7.8740,-3.7330,-0.1575,0.9950,0.1436
12.7467,7.8740,-3.7540,-0.1575,0.9673,-1.2787
12.7683,7.8740,-3.7750,-0.1575,0.9748,0.3457
12.7900,7.8740,-3.7961,-0.1575,0.9726,-0.1018
12.8112,7.8740,-3.8173,-0.1575,0.9966,1.1302
12.8321,7.8740,-3.8384,-0.1575,1.0103,0.6553
12.8534,7.8740,-3.8593,-0.1575,0.9802,-1.4133
12.8752,7.8740,-3.8803,-0.1575,0.9591,-0.9662
12.8964,7.8740,-3.9013,-0.1575,0.9972,1.8057
12.9180,7.8740,-3.9223,-0.1575,0.9689,-1.3068
12.9389,7.8740,-3.9434,-0.1575,1.0085,1.8955
12.9601,7.8740,-3.9643,-0.1575,0.9893,-0.9112
12.9812,7.8740,-3.9853,-0.1575,0.9918,0.1190
13.0028,7.8740,-4.0061,-0.1575,0.9678,-1.1142
13.0243,7.8740,-4.0271,-0.1575,0.9740,0.2889
13.0459,7.8740,-4.0481,-0.1575,0.9705,-0.1619
13.0671,7.8740,-4.0692,-0.1575,0.9940,1.1080
13.0883,7.8740,-4.0902,-0.1575,0.9909,-0.1448
13.1098,7.8740,-4.1112,-0.1575,0.9797,-0.5222
13.1309,7.8740,-4.1321,-0.1575,0.9940,0.6749
13.1524,7.8740,-4.1531,-0.1575,0.9710,-1.0647
13.1740,7.8740,-4.1741,-0.1575,0.9732,0.0994
13.1953,7.8740,-4.1951,-0.1575,0.9885,0.7195
13.2172,7.8740,-4.2161,-0.1575,0.9596,-1.3195
13.2383,7.8740,-4.2373,-0.1575,0.9998,1.8982
13.2597,7.8740,-4.2584,-0.1575,0.9881,-0.5480
13.2812,7.8740,-4.2794,-0.1575,0.9770,-0.5183
13.3028,7.8740,-4.3005,-0.1575,0.9755,-0.0675
13.3242,7.8740,-4.3216,-0.1575,0.9890,0.6305
13.3456,7.8740,-4.3427,-0.1575,0.9844,-0.2131
13.3671,7.8740,-4.3638,-0.1575,0.9803,-0.1890
13.3885,7.8740,-4.3849,-0.1575,0.9903,0.4666
13.4098,7.8740,-4.4060,-0.1575,0.9873,-0.1403
13.4310,7.8740,-4.4270,-0.1575,0.9933,0.2855
13.4525,7.8740,-4.4480,-0.1575,0.9721,-0.9855
13.4738,7.8740,-4.4690,-0.1575,0.9913,0.9038
13.4954,7.8740,-4.4900,-0.1575,0.9691,-1.0242
13.5168,7.8740,-4.5111,-0.1575,0.9882,0.8952
13.5384,7.8740,-4.5321,-0.1575,0.9730,-0.7012
13.5596,7.8740,-4.5532,-0.1575,0.9943,1.0017
13.5810,7.8740,-4.5743,-0.1575,0.9849,-0.4373
13.6024,7.8740,-4.5953,-0.1575,0.9824,-0.1205
13.6237,7.8740,-4.6164,-0.1575,0.9895,0.3348
13.6451,7.8740,-4.6374,-0.1575,0.9807,-0.4119
13.6664,7.8740,-4.6584,-0.1575,0.9865,0.2756
13.6879,7.8740,-4.6794,-0.1575,0.9740,-0.5819
13.7097,7.8740,-4.7004,-0.1575,0.9665,-0.3466
13.7313,7.8740,-4.7216,-0.1575,0.9765,0.4636
13.7528,7.8740,-4.7427,-0.1575,0.9874,0.5076
13.7743,7.8740,-4.7639,-0.1575,0.9856,-0.0854
13.7955,7.8740,-4.7851,-0.1575,0.9981,0.5895
13.8169,7.8740,-4.8062,-0.1575,0.9829,-0.7092
13.8382,7.8740,-4.8272,-0.1575,0.9891,0.2923
13.8597,7.8740,-4.8483,-0.1575,0.9801,-0.4187
13.8811,7.8740,-4.8693,-0.1575,0.9845,0.2079
13.9027,7.8740,-4.8904,-0.1575,0.9774,-0.3325
13.9242,7.8740,-4.9115,-0.1575,0.9789,0.0735
13.9458,7.8740,-4.9326,-0.1575,0.9778,-0.0524
13.9672,7.8740,-4.9537,-0.1575,0.9858,0.3713
13.9888,7.8740,-4.9748,-0.1575,0.9804,-0.2500
14.0102,7.8740,-4.9960,-0.1575,0.9878,0.3472
14.0316,7.8740,-5.0171,-0.1575,0.9859,-0.0914
14.0530,7.8740,-5.0382,-0.1575,0.9849,-0.0453
14.0743,7.8740,-5.0593,-0.1575,0.9883,0.1585
14.0958,7.8740,-5.0803,-0.1575,0.9802,-0.3749
14.1175,7.8740,-5.1014,-0.1575,0.9732,-0.3257
14.1388,7.8740,-5.1225,-0.1575,0.9909,0.8306
14.1606,7.8740,-5.1436,-0.1575,0.9685,-1.0287
14.1819,7.8740,-5.1648,-0.1575,0.9928,1.1394
14.2032,7.8740,-5.1859,-0.1575,0.9902,-0.1250
14.2247,7.8740,-5.2070,-0.1575,0.9827,-0.3461
14.2457,7.8740,-5.2281,-0.1575,1.0036,0.9908
14.2671,7.8740,-5.2491,-0.1575,0.9779,-1.1980
14.2883,7.8740,-5.2700,-0.1575,0.9901,0.5764
14.3096,7.8740,-5.2910,-0.1575,0.9827,-0.3476
14.3309,7.8740,-5.3119,-0.1575,0.9877,0.2379
14.3533,7.8740,-5.3328,-0.1575,0.9320,-2.4842
14.3746,7.8740,-5.3541,-0.1575,0.9963,3.0061
14.3959,7.8740,-5.3753,-0.1575,0.9960,-0.0138
14.4168,7.8740,-5.3964,-0.1575,1.0100,0.6739
14.4382,7.8740,-5.4173,-0.1575,0.9782,-1.4852
14.4596,7.8740,-5.4383,-0.1575,0.9793,0.0509
14.4809,7.8740,-5.4593,-0.1575,0.9830,0.1696
14.5024,7.8740,-5.4803,-0.1575,0.9790,-0.1822
14.5242,7.8740,-5.5013,-0.1575,0.9622,-0.7724
14.5458,7.8740,-5.5225,-0.1575,0.9821,0.9235
14.5671,7.8740,-5.5436,-0.1575,0.9941,0.5628
14.5887,7.8740,-5.5647,-0.1575,0.9733,-0.9596
14.6102,7.8740,-5.5859,-0.1575,0.9853,0.5577
14.6316,7.8740,-5.6070,-0.1575,0.9905,0.2447
14.6530,7.8740,-5.6281,-0.1575,0.9830,-0.3496
14.6742,7.8740,-5.6492,-0.1575,0.9980,0.7113
14.6958,7.8740,-5.6702,-0.1575,0.9696,-1.3119
14.7174,7.8740,-5.6913,-0.1575,0.9778,0.3776
14.7392,7.8740,-5.7124,-0.1575,0.9690,-0.4033
14.7608,7.8740,-5.7337,-0.1575,0.9849,0.7402
14.7819,7.8740,-5.7549,-0.1575,1.0011,0.7627
14.8033,7.8740,-5.7760,-0.1575,0.9902,-0.5089
14.8245,7.8740,-5.7971,-0.1575,0.9938,0.1696
14.8460,7.8740,-5.8181,-0.1575,0.9746,-0.8933
14.8673,7.8740,-5.8391,-0.1575,0.9884,0.6494
14.8887,7.8740,-5.8601,-0.1575,0.9800,-0.3935
14.9099,7.8740,-5.8811,-0.1575,0.9912,0.5291
14.9315,7.8740,-5.9021,-0.1575,0.9707,-0.9510
14.9532,7.8740,-5.9232,-0.1575,0.9704,-0.0114
14.9746,7.8740,-5.9443,-0.1575,0.9903,0.9281
14.9957,7.8740,-5.9654,-0.1575,0.9998,0.4530
15.0171,7.8740,-5.9864,-0.1575,0.9797,-0.9398
15.0386,7.8740,-6.0074,-0.1575,0.9756,-0.1899
15.0599,7.8740,-6.0284,-0.1575,0.9913,0.7407
15.0811,7.8740,-6.0494,-0.1575,0.9913,-0.0018
15.1023,7.8740,-6.0704,-0.1575,0.9885,-0.1341
15.1239,7.8740,-6.0914,-0.1575,0.9727,-0.7280
15.1453,7.8740,-6.1124,-0.1575,0.9792,0.3003
15.1666,7.8740,-6.1334,-0.1575,0.9896,0.4903
15.1879,7.8740,-6.1544,-0.1575,0.9837,-0.2753
15.2091,7.8740,-6.1754,-0.1575,0.9889,0.2443
15.2305,7.8740,-6.1963,-0.1575,0.9804,-0.3988
15.2518,7.8740,-6.2173,-0.1575,0.9801,-0.0118
15.2729,7.8740,-6.2382,-0.1575,0.9937,0.6443
15.2946,7.8740,-6.2592,-0.1575,0.9662,-1.2724
15.3157,7.8740,-6.2802,-0.1575,0.9967,1.4458
15.3370,7.8740,-6.3011,-0.1575,0.9805,-0.7584
15.3585,7.8740,-6.3220,-0.1575,0.9730,-0.3471
15.3801,7.8740,-6.3431,-0.1575,0.9748,0.0820
15.4014,7.8740,-6.3641,-0.1575,0.9892,0.6762
15.4226,7.8740,-6.3852,-0.1575,0.9922,0.1426
15.4440,7.8740,-6.4062,-0.1575,0.9841,-0.3788
15.4655,7.8740,-6.4272,-0.1575,0.9747,-0.4350
15.4872,7.8740,-6.4482,-0.1575,0.9668,-0.3670
15.5081,7.8740,-6.4694,-0.1575,1.0129,2.2116
15.5293,7.8740,-6.4903,-0.1575,0.9882,-1.1700
15.5508,7.8740,-6.5112,-0.1575,0.9734,-0.6848
15.5719,7.8740,-6.5322,-0.1575,0.9921,0.8814
15.5936,7.8740,-6.5531,-0.1575,0.9660,-1.2032
15.6148,7.8740,-6.5741,-0.1575,0.9888,1.0713
15.6364,7.8740,-6.5951,-0.1575,0.9756,-0.6149
15.6580,7.8740,-6.6162,-0.1575,0.9719,-0.1690
15.6796,7.8740,-6.6373,-0.1575,0.9788,0.3193
15.7009,7.8740,-6.6584,-0.1575,0.9956,0.7931
15.7225,7.8740,-6.6795,-0.1575,0.9751,-0.9490
15.7438,7.8740,-6.7006,-0.1575,0.9886,0.6307
15.7650,7.8740,-6.7217,-0.1575,0.9952,0.3102
15.7868,7.8740,-6.7427,-0.1575,0.9656,-1.3592
15.8083,7.8740,-6.7638,-0.1575,0.9802,0.6765
15.8295,7.8740,-6.7850,-0.1575,0.9971,0.7972
15.8507,7.8740,-6.8060,-0.1575,0.9923,-0.2248
15.8721,7.8740,-6.8270,-0.1575,0.9823,-0.4667
15.8937,7.8740,-6.8480,-0.1575,0.9730,-0.4339
15.9149,7.8740,-6.8691,-0.1575,0.9923,0.9081
15.9361,7.8740,-6.8901,-0.1575,0.9926,0.0155
15.9572,7.8740,-6.9110,-0.1575,0.9904,-0.1061
15.9785,7.8740,-6.9319,-0.1575,0.9837,-0.3139
15.9996,7.8740,-6.9528,-0.1575,0.9887,0.2374
16.0209,7.8740,-6.9737,-0.1575,0.9817,-0.3302
16.0423,7.8740,-6.9946,-0.1575,0.9742,-0.3496
16.0633,7.8740,-7.0155,-0.1575,0.9951,0.9929
16.0848,7.8740,-7.0364,-0.1575,0.9724,-1.0549
16.1066,7.8740,-7.0574,-0.1575,0.9618,-0.4834
16.1279,7.8740,-7.0784,-0.1575,0.9887,1.2621
16.1494,7.8740,-7.0995,-0.1575,0.9793,-0.4401
16.1707,7.8740,-7.1205,-0.1575,0.9870,0.3636
16.1919,7.8740,-7.1416,-0.1575,0.9922,0.2429
16.2135,7.8740,-7.1625,-0.1575,0.9715,-0.9562
16.2351,7.8740,-7.1836,-0.1575,0.9759,0.1993
16.2566,7.8740,-7.2048,-0.1575,0.9855,0.4485
16.2786,7.8740,-7.2259,-0.1575,0.9598,-1.1684
16.3001,7.8740,-7.2471,-0.1575,0.9853,1.1829
16.3213,7.8740,-7.2683,-0.1575,1.0002,0.7032
16.3430,7.8740,-7.2894,-0.1575,0.9758,-1.1254
16.3639,7.8740,-7.3106,-0.1575,1.0133,1.7921
16.3852,7.8740,-7.3316,-0.1575,0.9829,-1.4236
16.4065,7.8740,-7.3525,-0.1575,0.9829,0.0016
16.4279,7.8740,-7.3735,-0.1575,0.9822,-0.0323
16.4493,7.8740,-7.3945,-0.1575,0.9790,-0.1517
16.4707,7.8740,-7.4155,-0.1575,0.9861,0.3314
16.4921,7.8740,-7.4366,-0.1575,0.9793,-0.3146
16.5137,7.8740,-7.4576,-0.1575,0.9749,-0.2059
16.5346,7.8740,-7.4788,-0.1575,1.0123,1.7861
16.5561,7.8740,-7.4997,-0.1575,0.9713,-1.8997
16.5777,7.8740,-7.5207,-0.1575,0.9719,0.0255
16.5988,7.8740,-7.5417,-0.1575,0.9981,1.2418
16.6206,7.8740,-7.5627,-0.1575,0.9622,-1.6448
16.6422,7.8740,-7.5838,-0.1575,0.9773,0.6998
16.6638,7.8740,-7.6049,-0.1575,0.9790,0.0787
16.6851,7.8740,-7.6260,-0.1575,0.9938,0.6920
16.7062,7.8740,-7.6472,-0.1575,0.9977,0.1888
16.7272,7.8740,-7.6682,-0.1575,1.0004,0.1267
16.7488,7.8740,-7.6891,-0.1575,0.9689,-1.4634
16.7701,7.8740,-7.7100,-0.1575,0.9858,0.7960
16.7918,7.8740,-7.7310,-0.1575,0.9628,-1.0578
16.8131,7.8740,-7.7521,-0.1575,0.9931,1.4285
16.8343,7.8740,-7.7731,-0.1575,0.9898,-0.1554
16.8556,7.8740,-7.7939,-0.1575,0.9749,-0.6976
16.8774,7.8740,-7.8132,-0.1575,0.8859,-4.0957
16.8986,7.8740,-7.8298,-0.1575,0.7835,-4.8314
16.9201,7.8740,-7.8429,-0.1575,0.6087,-8.1302
16.9412,7.8740,-7.8522,-0.1575,0.4416,-7.8971
16.9626,7.8740,-7.8587,-0.1575,0.3054,-6.3603
16.9839,7.8740,-7.8633,-0.1575,0.2151,-4.2411
17.0065,7.8740,-7.8665,-0.1575,0.1418,-3.2436
17.0273,7.8734,-7.8688,-0.1575,0.1112,-1.4708
17.0486,7.8710,-7.8703,-0.1575,0.1374,1.2338
17.0699,7.8656,-7.8714,-0.1575,0.2587,5.7036
17.0912,7.8565,-7.8722,-0.1575,0.4282,7.9648
17.1125,7.8438,-7.8727,-0.1575,0.5942,7.7843
17.1341,7.8287,-7.8731,-0.1575,0.7011,4.9502
17.1559,7.8118,-7.8734,-0.1575,0.7771,3.4904
17.1772,7.7934,-7.8736,-0.1575,0.8609,3.9311
17.1988,7.7743,-7.8737,-0.1575,0.8849,1.1155
17.2200,7.7546,-7.8738,-0.1575,0.9252,1.8916
17.2417,7.7346,-7.8739,-0.1575,0.9265,0.0582
17.2630,7.7142,-7.8739,-0.1575,0.9567,1.4139
17.2846,7.6935,-7.8739,-0.1575,0.9568,0.0053
17.3057,7.6728,-7.8739,-0.1575,0.9849,1.3333
17.3272,7.6520,-7.8740,-0.1575,0.9662,-0.8699
17.3487,7.6311,-7.8740,-0.1575,0.9741,0.3679
17.3698,7.6101,-7.8740,-0.1575,0.9902,0.7606
17.3907,7.5893,-7.8740,-0.1575,0.9976,0.3567
17.4119,7.5684,-7.8740,-0.1575,0.9811,-0.7783
17.4332,7.5476,-7.8740,-0.1575,0.9818,0.0301
17.4547,7.5268,-7.8740,-0.1575,0.9696,-0.5654
17.4756,7.5059,-7.8740,-0.1575,0.9986,1.3838
17.4973,7.4850,-7.8740,-0.1575,0.9594,-1.8027
17.5186,7.4640,-7.8740,-0.1575,0.9865,1.2741
17.5398,7.4431,-7.8740,-0.1575,0.9890,0.1168
17.5615,7.4222,-7.8740,-0.1575,0.9659,-1.0650
17.5830,7.4011,-7.8740,-0.1575,0.9752,0.4291
17.6043,7.3800,-7.8740,-0.1575,0.9908,0.7326
17.6255,7.3590,-7.8740,-0.1575,0.9927,0.0913
17.6467,7.3380,-7.8740,-0.1575,0.9898,-0.1372
17.6684,7.3171,-7.8740,-0.1575,0.9646,-1.1611
17.6893,7.2960,-7.8740,-0.1575,1.0082,2.0869
17.7107,7.2751,-7.8740,-0.1575,0.9800,-1.3224
17.7322,7.2541,-7.8740,-0.1575,0.9708,-0.4252
17.7538,7.2331,-7.8740,-0.1575,0.9719,0.0513
17.7754,7.2121,-7.8740,-0.1575,0.9788,0.3191
17.7968,7.1910,-7.8740,-0.1575,0.9831,0.1994
17.8183,7.1698,-7.8740,-0.1575,0.9811,-0.0908
17.8399,7.1487,-7.8740,-0.1575,0.9807,-0.0221
17.8609,7.1275,-7.8740,-0.1575,1.0091,1.3528
17.8821,7.1066,-7.8740,-0.1575,0.9877,-1.0066
17.9034,7.0856,-7.8740,-0.1575,0.9840,-0.1735
17.9250,7.0647,-7.8740,-0.1575,0.9694,-0.6765
17.9464,7.0436,-7.8740,-0.1575,0.9820,0.5905
17.9680,7.0226,-7.8740,-0.1575,0.9754,-0.3061
17.9897,7.0015,-7.8740,-0.1575,0.9726,-0.1277
18.0114,6.9804,-7.8740,-0.1575,0.9714,-0.0548
18.0327,6.9591,-7.8740,-0.1575,0.9999,1.3416
18.0539,6.9380,-7.8740,-0.1575,0.9945,-0.2570
18.0751,6.9169,-7.8740,-0.1575,0.9976,0.1470
18.0966,6.8960,-7.8740,-0.1575,0.9718,-1.1975
18.1181,6.8749,-7.8740,-0.1575,0.9801,0.3858
18.1392,6.8539,-7.8740,-0.1575,0.9976,0.8342
18.1605,6.8329,-7.8740,-0.1575,0.9850,-0.5920
18.1815,6.8119,-7.8740,-0.1575,0.9969,0.5653
18.2034,6.7911,-7.8740,-0.1575,0.9553,-1.9063
18.2245,6.7700,-7.8740,-0.1575,0.9983,2.0358
18.2457,6.7491,-7.8740,-0.1575,0.9856,-0.5986
18.2671,6.7281,-7.8740,-0.1575,0.9804,-0.2432
18.2881,6.7072,-7.8740,-0.1575,0.9949,0.6886
18.3094,6.6863,-7.8740,-0.1575,0.9828,-0.5727
18.3307,6.6654,-7.8740,-0.1575,0.9814,-0.0659
18.3524,6.6445,-7.8740,-0.1575,0.9638,-0.8099
18.3737,6.6234,-7.8740,-0.1575,0.9853,1.0074
18.3953,6.6024,-7.8740,-0.1575,0.9755,-0.4565
18.4165,6.5814,-7.8740,-0.1575,0.9944,0.8919
18.4380,6.5603,-7.8740,-0.1575,0.9767,-0.8232
18.4594,6.5393,-7.8740,-0.1575,0.9803,0.1694
18.4809,6.5183,-7.8740,-0.1575,0.9795,-0.0385
18.5021,6.4972,-7.8740,-0.1575,0.9956,0.7610
18.5233,6.4762,-7.8740,-0.1575,0.9878,-0.3675
18.5449,6.4552,-7.8740,-0.1575,0.9747,-0.6072
18.5658,6.4342,-7.8740,-0.1575,1.0043,1.4150
