time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
0.7296,0.0000,0.0000,-0.3230,0.6702,0.2061
0.7509,0.0000,0.0000,-0.3372,0.6638,-0.2987
0.7720,0.0000,0.0000,-0.3514,0.6703,0.3081
0.7948,0.0000,0.0000,-0.3655,0.6209,-2.1745
0.8162,0.0000,0.0000,-0.3799,0.6741,2.4863
0.8373,0.0000,0.0000,-0.3943,0.6808,0.3138
0.8593,0.0000,0.0000,-0.4086,0.6521,-1.3077
0.8814,0.0000,0.0000,-0.4230,0.6515,-0.0262
0.9032,0.0000,0.0000,-0.4375,0.6637,0.5575
0.9253,0.0000,0.0000,-0.4520,0.6559,-0.3532
0.9463,0.0000,0.0000,-0.4666,0.6947,1.8507
0.9678,0.0000,0.0000,-0.4809,0.6678,-1.2492
0.9892,0.0000,0.0000,-0.4953,0.6723,0.2106
1.0106,0.0000,0.0000,-0.5096,0.6693,-0.1387
1.0320,0.0000,0.0000,-0.5239,0.6694,0.0044
1.0535,0.0000,0.0000,-0.5382,0.6635,-0.2737
1.0749,0.0000,0.0000,-0.5525,0.6699,0.2997
1.0962,0.0000,0.0000,-0.5668,0.6695,-0.0183
1.1175,0.0000,0.0000,-0.5811,0.6670,-0.1185
1.1391,0.0000,0.0000,-0.5953,0.6613,-0.2640
1.1607,0.0000,0.0000,-0.6096,0.6607,-0.0289
1.1821,0.0000,0.0000,-0.6240,0.6720,0.5314
1.2038,0.0000,0.0000,-0.6382,0.6574,-0.6758
1.2254,0.0000,0.0000,-0.6526,0.6636,0.2902
1.2465,0.0000,0.0000,-0.6670,0.6835,0.9438
1.2678,0.0000,0.0000,-0.6812,0.6683,-0.7136
1.2891,0.0000,0.0000,-0.6955,0.6687,0.0180
1.3108,0.0000,0.0000,-0.7097,0.6550,-0.6338
1.3320,0.0000,0.0000,-0.7240,0.6729,0.8440
1.3534,0.0000,0.0000,-0.7382,0.6667,-0.2878
1.3746,0.0000,0.0000,-0.7524,0.6703,0.1663
1.3960,0.0000,0.0000,-0.7667,0.6656,-0.2199
1.4176,0.0000,0.0000,-0.7809,0.6566,-0.4139
1.4392,0.0000,0.0000,-0.7952,0.6615,0.2264
1.4608,0.0000,0.0000,-0.8095,0.6646,0.1463
1.4821,0.0000,0.0000,-0.8238,0.6724,0.3638
1.5037,0.0000,0.0000,-0.8381,0.6601,-0.5714
1.5253,0.0000,0.0000,-0.8524,0.6646,0.2120
1.5473,0.0000,0.0000,-0.8667,0.6485,-0.7307
1.5695,0.0000,0.0000,-0.8812,0.6521,0.1604
1.5908,0.0000,0.0000,-0.8957,0.6838,1.4931
1.6122,0.0000,0.0000,-0.9102,0.6725,-0.5283
1.6338,0.0000,0.0000,-0.9245,0.6670,-0.2557
1.6555,0.0000,0.0000,-0.9389,0.6626,-0.2016
1.6771,0.0000,0.0000,-0.9533,0.6677,0.2376
1.6983,0.0000,0.0000,-0.9677,0.6773,0.4512
1.7195,0.0000,0.0000,-0.9821,0.6776,0.0134
1.7407,0.0000,0.0000,-0.9963,0.6732,-0.2106
1.7619,0.0000,0.0000,-1.0105,0.6690,-0.1941
1.7836,0.0000,0.0000,-1.0247,0.6543,-0.6787
1.8051,0.0000,0.0000,-1.0390,0.6647,0.4846
1.8268,0.0000,0.0000,-1.0532,0.6550,-0.4489
1.8482,0.0000,0.0000,-1.0676,0.6732,0.8561
1.8693,0.0000,0.0000,-1.0819,0.6751,0.0907
1.8905,0.0000,0.0000,-1.0962,0.6733,-0.0870
1.9118,0.0000,0.0000,-1.1104,0.6684,-0.2323
1.9334,0.0000,0.0000,-1.1245,0.6541,-0.6561
1.9549,0.0000,0.0000,-1.1388,0.6628,0.4030
1.9770,0.0000,0.0000,-1.1530,0.6465,-0.7409
1.9982,0.0000,0.0000,-1.1674,0.6772,1.4483
2.0196,0.0000,0.0000,-1.1818,0.6702,-0.3285
2.0412,0.0000,0.0000,-1.1961,0.6641,-0.2834
2.0627,0.0000,0.0000,-1.2104,0.6651,0.0484
2.0842,0.0000,0.0000,-1.2247,0.6673,0.0982
2.1055,0.0000,0.0000,-1.2391,0.6710,0.1740
2.1269,0.0000,0.0000,-1.2534,0.6681,-0.1318
2.1486,0.0000,0.0000,-1.2676,0.6584,-0.4498
2.1698,0.0000,0.0000,-1.2820,0.6766,0.8589
2.1918,0.0000,0.0000,-1.2963,0.6495,-1.2310
2.2135,0.0000,0.0000,-1.3106,0.6620,0.5772
2.2360,0.0000,0.0000,-1.3250,0.6390,-1.0245
2.2577,0.0000,0.0000,-1.3396,0.6745,1.6461
2.2790,0.0000,0.0000,-1.3541,0.6817,0.3361
2.3002,0.0000,0.0000,-1.3685,0.6795,-0.1028
2.3214,0.0000,0.0000,-1.3829,0.6751,-0.2072
2.3430,0.0000,0.0000,-1.3972,0.6629,-0.5662
2.3647,0.0000,0.0000,-1.4115,0.6595,-0.1555
2.3861,0.0000,0.0000,-1.4258,0.6705,0.5145
2.4077,0.0000,0.0000,-1.4402,0.6634,-0.3313
2.4292,0.0000,0.0000,-1.4545,0.6668,0.1585
2.4505,0.0000,0.0000,-1.4689,0.6718,0.2344
2.4718,0.0000,0.0000,-1.4831,0.6725,0.0315
2.4936,0.0000,0.0000,-1.4974,0.6557,-0.7688
2.5151,0.0000,0.0000,-1.5117,0.6647,0.4180
2.5369,0.0000,0.0000,-1.5261,0.6587,-0.2767
2.5581,0.0000,0.0000,-1.5405,0.6787,0.9429
2.5796,0.0000,0.0000,-1.5547,0.6640,-0.6836
2.6011,0.0000,0.0000,-1.5691,0.6653,0.0608
2.6226,0.0000,0.0000,-1.5834,0.6652,-0.0022
2.6441,0.0000,0.0000,-1.5977,0.6660,0.0334
2.6654,0.0000,0.0000,-1.6120,0.6731,0.3329
2.6873,0.0000,0.0000,-1.6263,0.6550,-0.8290
2.7085,0.0000,0.0000,-1.6407,0.6773,1.0544
2.7301,0.0000,0.0000,-1.6550,0.6615,-0.7316
2.7513,0.0000,0.0000,-1.6693,0.6747,0.6207
2.7726,0.0000,0.0000,-1.6835,0.6688,-0.2762
2.7940,0.0000,0.0000,-1.6978,0.6664,-0.1137
2.8160,0.0000,0.0000,-1.7121,0.6473,-0.8671
2.8374,0.0000,0.0000,-1.7264,0.6719,1.1514
2.8585,0.0000,0.0000,-1.7407,0.6789,0.3304
2.8795,0.0000,0.0000,-1.7550,0.6770,-0.0874
2.9009,0.0000,0.0000,-1.7692,0.6629,-0.6590
2.9223,0.0000,0.0000,-1.7834,0.6633,0.0182
2.9437,0.0000,0.0000,-1.7976,0.6647,0.0644
2.9653,0.0000,0.0000,-1.8118,0.6598,-0.2276
2.9867,0.0000,0.0000,-1.8261,0.6657,0.2767
3.0080,0.0000,0.0000,-1.8404,0.6704,0.2219
3.0299,0.0000,0.0000,-1.8546,0.6513,-0.8751
3.0522,0.0000,0.0000,-1.8689,0.6409,-0.4667
3.0736,0.0000,0.0000,-1.8835,0.6799,1.8278
3.0951,0.0000,0.0000,-1.8979,0.6683,-0.5354
3.1167,0.0000,0.0000,-1.9123,0.6687,0.0155
3.1380,0.0000,0.0000,-1.9267,0.6752,0.3059
3.1594,0.0000,0.0000,-1.9410,0.6685,-0.3109
3.1810,0.0000,0.0000,-1.9553,0.6636,-0.2307
3.2025,0.0000,0.0000,-1.9696,0.6685,0.2317
3.2237,0.0000,0.0000,-1.9840,0.6738,0.2477
3.2451,0.0000,0.0000,-1.9983,0.6669,-0.3215
3.2666,0.0000,0.0000,-2.0125,0.6632,-0.1711
3.2884,0.0000,0.0000,-2.0268,0.6572,-0.2778
3.3099,0.0000,0.0000,-2.0411,0.6660,0.4072
3.3311,0.0000,0.0000,-2.0555,0.6761,0.4783
3.3523,0.0000,0.0000,-2.0698,0.6749,-0.0546
3.3740,0.0000,0.0000,-2.0840,0.6531,-1.0063
3.3953,0.0000,0.0000,-2.0983,0.6735,0.9630
3.4168,0.0000,0.0000,-2.1125,0.6610,-0.5801
3.4383,0.0000,0.0000,-2.1268,0.6678,0.3166
3.4601,0.0000,0.0000,-2.1411,0.6540,-0.6342
3.4817,0.0000,0.0000,-2.1555,0.6661,0.5607
3.5030,0.0000,0.0000,-2.1698,0.6732,0.3330
3.5242,0.0000,0.0000,-2.1841,0.6738,0.0312
3.5456,0.0000,0.0000,-2.1984,0.6664,-0.3455
3.5666,0.0000,0.0000,-2.2126,0.6803,0.6623
3.5883,0.0000,0.0000,-2.2268,0.6510,-1.3472
3.6100,0.0000,0.0000,-2.2411,0.6576,0.3051
3.6313,0.0000,0.0000,-2.2554,0.6735,0.7489
3.6525,0.0000,0.0000,-2.2697,0.6761,0.1197
3.6741,0.0000,0.0000,-2.2839,0.6575,-0.8610
3.6958,0.0000,0.0000,-2.2982,0.6599,0.1118
3.7176,0.0000,0.0000,-2.3126,0.6575,-0.1111
3.7391,0.0000,0.0000,-2.3270,0.6694,0.5533
3.7602,0.0000,0.0000,-2.3413,0.6791,0.4630
3.7813,0.0000,0.0000,-2.3556,0.6756,-0.1689
3.8028,0.0000,0.0000,-2.3698,0.6638,-0.5487
3.8241,0.0000,0.0000,-2.3840,0.6669,0.1434
3.8452,0.0000,0.0000,-2.3982,0.6738,0.3287
3.8663,0.0000,0.0000,-2.4124,0.6690,-0.2278
3.8882,0.0000,0.0000,-2.4266,0.6492,-0.9064
3.9100,0.0000,0.0000,-2.4408,0.6514,0.0987
3.9312,0.0000,0.0000,-2.4552,0.6779,1.2518
3.9530,0.0000,0.0000,-2.4695,0.6561,-1.0035
3.9741,0.0000,0.0000,-2.4838,0.6795,1.1121
3.9955,0.0000,0.0000,-2.4981,0.6662,-0.6207
4.0166,0.0000,0.0000,-2.5123,0.6766,0.4932
4.0377,0.0000,0.0000,-2.5266,0.6733,-0.1553
4.0592,0.0000,0.0000,-2.5407,0.6572,-0.7510
4.0809,0.0000,0.0000,-2.5549,0.6565,-0.0338
4.1029,0.0000,0.0000,-2.5692,0.6481,-0.3790
4.1242,0.0000,0.0000,-2.5836,0.6753,1.2749
4.1457,0.0000,0.0000,-2.5979,0.6684,-0.3217
4.1677,0.0000,0.0000,-2.6123,0.6520,-0.7473
4.1892,0.0000,0.0000,-2.6267,0.6681,0.7495
4.2104,0.0000,0.0000,-2.6411,0.6812,0.6154
4.2316,0.0000,0.0000,-2.6554,0.6737,-0.3488
4.2525,0.0000,0.0000,-2.6696,0.6829,0.4372
4.2737,0.0000,0.0000,-2.6838,0.6673,-0.7344
4.2950,0.0000,0.0000,-2.6979,0.6648,-0.1182
4.3165,0.0000,0.0000,-2.7121,0.6574,-0.3426
4.3381,0.0000,0.0000,-2.7263,0.6570,-0.0182
4.3608,0.0000,0.0000,-2.7406,0.6297,-1.2009
4.3820,0.0000,0.0000,-2.7551,0.6866,2.6873
4.4034,0.0000,0.0000,-2.7695,0.6711,-0.7200
4.4247,0.0000,0.0000,-2.7836,0.6605,-0.5002
4.4458,0.0000,0.0000,-2.7972,0.6465,-0.6636
4.4672,0.0000,0.0000,-2.8102,0.6081,-1.7949
4.4894,0.0000,0.0000,-2.8226,0.5579,-2.2641
4.5106,0.0000,0.0000,-2.8343,0.5503,-0.3569
4.5324,0.0000,0.0000,-2.8451,0.4985,-2.3787
4.5536,0.0000,0.0000,-2.8552,0.4747,-1.1206
4.5751,0.0000,0.0000,-2.8644,0.4275,-2.2009
4.5964,0.0000,0.0000,-2.8727,0.3914,-1.6941
4.6178,0.0000,0.0000,-2.8802,0.3474,-2.0580
4.6390,0.0000,0.0000,-2.8867,0.3086,-1.8277
4.6600,0.0000,0.0000,-2.8924,0.2691,-1.8824
4.6815,0.0000,0.0000,-2.8971,0.2213,-2.2261
4.7029,0.0000,0.0000,-2.9009,0.1790,-1.9736
4.7242,0.0000,0.0000,-2.9039,0.1391,-1.8754
4.7461,0.0000,0.0000,-2.9060,0.0970,-1.9195
4.7677,0.0000,0.0000,-2.9075,0.0691,-1.2909
4.7896,0.0000,0.0000,-2.9086,0.0476,-0.9807
4.8132,0.0000,0.0000,-2.9093,0.0310,-0.7040
4.8344,0.0004,-0.0003,-2.9098,0.0345,0.1644
4.8555,0.0026,-0.0015,-2.9102,0.1184,3.9663
4.8767,0.0076,-0.0043,-2.9104,0.2708,7.2021
4.8978,0.0154,-0.0088,-2.9106,0.4253,7.3284
4.9190,0.0251,-0.0144,-2.9107,0.5325,5.0610
4.9406,0.0363,-0.0208,-2.9108,0.5943,2.8537
4.9622,0.0486,-0.0278,-2.9109,0.6526,2.6948
4.9840,0.0616,-0.0352,-2.9109,0.6893,1.6905
5.0053,0.0751,-0.0429,-2.9109,0.7306,1.9346
5.0268,0.0890,-0.0509,-2.9110,0.7455,0.6930
5.0487,0.1031,-0.0590,-2.9110,0.7436,-0.0849
5.0703,0.1175,-0.0671,-2.9110,0.7654,1.0089
5.0914,0.1320,-0.0754,-2.9110,0.7875,1.0432
5.1129,0.1464,-0.0837,-2.9110,0.7754,-0.5607
5.1347,0.1610,-0.0920,-2.9110,0.7660,-0.4311
5.1559,0.1756,-0.1003,-2.9110,0.7965,1.4371
5.1774,0.1902,-0.1087,-2.9110,0.7850,-0.5365
5.1987,0.2048,-0.1171,-2.9110,0.7875,0.1209
5.2204,0.2194,-0.1254,-2.9110,0.7759,-0.5401
5.2415,0.2340,-0.1338,-2.9110,0.7964,0.9687
5.2634,0.2486,-0.1421,-2.9110,0.7682,-1.2892
5.2854,0.2633,-0.1505,-2.9110,0.7708,0.1206
5.3069,0.2781,-0.1589,-2.9110,0.7913,0.9546
5.3285,0.2929,-0.1674,-2.9110,0.7883,-0.1408
5.3502,0.3077,-0.1758,-2.9110,0.7865,-0.0814
5.3716,0.3225,-0.1843,-2.9110,0.7931,0.3051
5.3935,0.3372,-0.1927,-2.9110,0.7743,-0.8553
5.4153,0.3520,-0.2011,-2.9110,0.7839,0.4391
5.4367,0.3669,-0.2096,-2.9110,0.7988,0.6993
5.4583,0.3816,-0.2181,-2.9110,0.7860,-0.5953
5.4794,0.3963,-0.2265,-2.9110,0.8032,0.8135
5.5006,0.4110,-0.2349,-2.9110,0.7983,-0.2322
5.5219,0.4256,-0.2432,-2.9110,0.7885,-0.4569
5.5436,0.4402,-0.2516,-2.9110,0.7764,-0.5632
5.5648,0.4549,-0.2599,-2.9110,0.7956,0.9084
5.5862,0.4694,-0.2683,-2.9110,0.7828,-0.5974
5.6082,0.4840,-0.2766,-2.9110,0.7658,-0.7740
5.6299,0.4987,-0.2850,-2.9110,0.7817,0.7336
5.6513,0.5135,-0.2934,-2.9110,0.7943,0.5853
5.6728,0.5282,-0.3019,-2.9110,0.7871,-0.3309
5.6944,0.5430,-0.3102,-2.9110,0.7856,-0.0697
5.7158,0.5577,-0.3187,-2.9110,0.7916,0.2801
5.7372,0.5724,-0.3271,-2.9110,0.7927,0.0530
5.7589,0.5870,-0.3354,-2.9110,0.7768,-0.7332
5.7804,0.6017,-0.3438,-2.9110,0.7862,0.4363
5.8021,0.6164,-0.3522,-2.9110,0.7834,-0.1301
5.8235,0.6312,-0.3607,-2.9110,0.7917,0.3871
5.8452,0.6459,-0.3691,-2.9110,0.7792,-0.5750
5.8666,0.6606,-0.3775,-2.9110,0.7933,0.6566
5.8885,0.6753,-0.3859,-2.9110,0.7748,-0.8443
5.9098,0.6901,-0.3943,-2.9110,0.7988,1.1267
5.9309,0.7048,-0.4028,-2.9110,0.8047,0.2774
5.9521,0.7195,-0.4111,-2.9110,0.7955,-0.4315
5.9737,0.7340,-0.4195,-2.9110,0.7756,-0.9210
5.9954,0.7486,-0.4278,-2.9110,0.7743,-0.0599
6.0167,0.7633,-0.4362,-2.9110,0.7975,1.0931
6.0379,0.7780,-0.4446,-2.9110,0.7927,-0.2246
6.0597,0.7925,-0.4529,-2.9110,0.7699,-1.0469
6.0809,0.8073,-0.4613,-2.9110,0.8002,1.4318
6.1021,0.8219,-0.4697,-2.9110,0.7983,-0.0901
6.1237,0.8365,-0.4780,-2.9110,0.7749,-1.0843
6.1450,0.8511,-0.4863,-2.9110,0.7911,0.7632
6.1667,0.8657,-0.4947,-2.9110,0.7723,-0.8661
6.1887,0.8804,-0.5030,-2.9110,0.7677,-0.2115
6.2102,0.8951,-0.5115,-2.9110,0.7924,1.1522
6.2317,0.9099,-0.5199,-2.9110,0.7907,-0.0782
6.2542,0.9246,-0.5284,-2.9110,0.7547,-1.6007
6.2757,0.9395,-0.5369,-2.9110,0.7999,2.1040
6.2973,0.9544,-0.5454,-2.9110,0.7930,-0.3225
6.3188,0.9692,-0.5538,-2.9110,0.7928,-0.0054
6.3402,0.9840,-0.5623,-2.9110,0.7962,0.1565
6.3617,0.9987,-0.5707,-2.9110,0.7904,-0.2680
6.3832,1.0134,-0.5791,-2.9110,0.7843,-0.2860
6.4045,1.0281,-0.5876,-2.9110,0.7964,0.5702
6.4258,1.0428,-0.5959,-2.9110,0.7917,-0.2225
6.4482,1.0574,-0.6043,-2.9110,0.7524,-1.7557
6.4702,1.0722,-0.6127,-2.9110,0.7749,1.0247
6.4916,1.0871,-0.6212,-2.9110,0.8028,1.3027
6.5133,1.1019,-0.6297,-2.9110,0.7858,-0.7840
6.5353,1.1167,-0.6381,-2.9110,0.7748,-0.4994
6.5571,1.1316,-0.6467,-2.9110,0.7861,0.5167
6.5794,1.1465,-0.6552,-2.9110,0.7698,-0.7288
6.6007,1.1615,-0.6637,-2.9110,0.8109,1.9293
6.6226,1.1763,-0.6722,-2.9110,0.7821,-1.3185
6.6447,1.1912,-0.6807,-2.9110,0.7731,-0.4068
6.6662,1.2061,-0.6893,-2.9110,0.8005,1.2773
6.6873,1.2210,-0.6978,-2.9110,0.8109,0.4941
6.7093,1.2358,-0.7062,-2.9110,0.7709,-1.8158
6.7309,1.2506,-0.7146,-2.9110,0.7935,1.0494
6.7525,1.2654,-0.7231,-2.9110,0.7844,-0.4234
6.7745,1.2802,-0.7315,-2.9110,0.7737,-0.4841
6.7959,1.2950,-0.7400,-2.9110,0.8003,1.2457
6.8172,1.3098,-0.7485,-2.9110,0.8007,0.0171
6.8388,1.3246,-0.7569,-2.9110,0.7872,-0.6241
6.8603,1.3393,-0.7653,-2.9110,0.7892,0.0905
6.8817,1.3540,-0.7737,-2.9110,0.7909,0.0816
6.9036,1.3687,-0.7821,-2.9110,0.7728,-0.8292
6.9258,1.3834,-0.7905,-2.9110,0.7625,-0.4601
6.9473,1.3983,-0.7990,-2.9110,0.8009,1.7877
6.9685,1.4131,-0.8075,-2.9110,0.8031,0.1038
6.9898,1.4278,-0.8159,-2.9110,0.7957,-0.3439
7.0115,1.4425,-0.8243,-2.9110,0.7787,-0.7851
7.0340,1.4572,-0.8327,-2.9110,0.7556,-1.0285
7.0556,1.4721,-0.8412,-2.9110,0.7924,1.6961
7.0768,1.4870,-0.8498,-2.9110,0.8093,0.8014
7.0987,1.5018,-0.8582,-2.9110,0.7753,-1.5530
7.1201,1.5166,-0.8666,-2.9110,0.7970,1.0117
7.1423,1.5314,-0.8751,-2.9110,0.7665,-1.3709
7.1636,1.5462,-0.8836,-2.9110,0.8043,1.7726
7.1851,1.5610,-0.8920,-2.9110,0.7929,-0.5328
7.2069,1.5757,-0.9005,-2.9110,0.7798,-0.6000
7.2286,1.5905,-0.9089,-2.9110,0.7838,0.1808
7.2513,1.6053,-0.9174,-2.9110,0.7517,-1.4115
7.2730,1.6204,-0.9260,-2.9110,0.7968,2.0769
7.2944,1.6353,-0.9345,-2.9110,0.8034,0.3066
7.3157,1.6502,-0.9430,-2.9110,0.8029,-0.0220
7.3369,1.6649,-0.9514,-2.9110,0.8032,0.0104
7.3583,1.6796,-0.9598,-2.9110,0.7880,-0.7084
7.3796,1.6942,-0.9681,-2.9110,0.7938,0.2734
7.4009,1.7089,-0.9765,-2.9110,0.7908,-0.1406
7.4226,1.7235,-0.9848,-2.9110,0.7749,-0.7309
7.4443,1.7381,-0.9932,-2.9110,0.7780,0.1400
7.4658,1.7528,-1.0016,-2.9110,0.7890,0.5129
7.4875,1.7675,-1.0101,-2.9110,0.7798,-0.4245
7.5088,1.7823,-1.0185,-2.9110,0.7967,0.7932
7.5303,1.7970,-1.0268,-2.9110,0.7850,-0.5424
7.5523,1.8117,-1.0353,-2.9110,0.7693,-0.7153
7.5736,1.8265,-1.0437,-2.9110,0.8032,1.5972
7.5948,1.8412,-1.0521,-2.9110,0.7982,-0.2342
7.6158,1.8558,-1.0605,-2.9110,0.8013,0.1453
7.6373,1.8704,-1.0688,-2.9110,0.7824,-0.8792
7.6589,1.8849,-1.0771,-2.9110,0.7751,-0.3392
7.6804,1.8996,-1.0855,-2.9110,0.7820,0.3200
7.7018,1.9142,-1.0938,-2.9110,0.7905,0.3996
7.7233,1.9289,-1.1022,-2.9110,0.7860,-0.2105
7.7447,1.9435,-1.1106,-2.9110,0.7902,0.1949
7.7663,1.9582,-1.1190,-2.9110,0.7792,-0.5069
7.7876,1.9728,-1.1273,-2.9110,0.7895,0.4794
7.8092,1.9875,-1.1357,-2.9110,0.7829,-0.3048
7.8307,2.0022,-1.1441,-2.9110,0.7877,0.2224
7.8520,2.0168,-1.1525,-2.9110,0.7925,0.2289
7.8733,2.0315,-1.1608,-2.9110,0.7897,-0.1347
7.8950,2.0461,-1.1692,-2.9110,0.7758,-0.6409
7.9165,2.0608,-1.1776,-2.9110,0.7874,0.5441
7.9377,2.0754,-1.1860,-2.9110,0.7968,0.4423
7.9594,2.0900,-1.1943,-2.9110,0.7764,-0.9416
7.9808,2.1047,-1.2027,-2.9110,0.7894,0.6044
8.0027,2.1194,-1.2111,-2.9110,0.7723,-0.7823
8.0244,2.1341,-1.2195,-2.9110,0.7825,0.4691
8.0458,2.1489,-1.2280,-2.9110,0.7942,0.5440
8.0675,2.1636,-1.2364,-2.9110,0.7826,-0.5320
8.0888,2.1784,-1.2448,-2.9110,0.7957,0.6102
8.1105,2.1931,-1.2532,-2.9110,0.7830,-0.5852
8.1319,2.2078,-1.2616,-2.9110,0.7889,0.2747
8.1532,2.2225,-1.2700,-2.9110,0.7958,0.3256
8.1747,2.2371,-1.2784,-2.9110,0.7864,-0.4382
8.1963,2.2518,-1.2868,-2.9110,0.7809,-0.2562
8.2180,2.2665,-1.2951,-2.9110,0.7794,-0.0684
8.2392,2.2812,-1.3036,-2.9110,0.7999,0.9655
8.2605,2.2959,-1.3119,-2.9110,0.7908,-0.4240
8.2821,2.3105,-1.3203,-2.9110,0.7819,-0.4165
8.3038,2.3252,-1.3287,-2.9110,0.7777,-0.1938
8.3249,2.3399,-1.3371,-2.9110,0.8021,1.1582
8.3465,2.3544,-1.3454,-2.9110,0.7799,-1.0287
8.3678,2.3691,-1.3538,-2.9110,0.7895,0.4477
8.3892,2.3837,-1.3622,-2.9110,0.7881,-0.0653
8.4109,2.3984,-1.3705,-2.9110,0.7782,-0.4570
8.4327,2.4131,-1.3789,-2.9110,0.7753,-0.1330
8.4543,2.4278,-1.3873,-2.9110,0.7876,0.5733
8.4753,2.4426,-1.3958,-2.9110,0.8063,0.8841
8.4966,2.4572,-1.4041,-2.9110,0.7932,-0.6140
8.5177,2.4718,-1.4125,-2.9110,0.7977,0.2105
8.5395,2.4864,-1.4208,-2.9110,0.7698,-1.2816
8.5607,2.5010,-1.4292,-2.9110,0.7956,1.2188
8.5817,2.5156,-1.4375,-2.9110,0.7964,0.0386
8.6030,2.5301,-1.4458,-2.9110,0.7882,-0.3876
8.6254,2.5446,-1.4541,-2.9110,0.7447,-1.9382
8.6471,2.5594,-1.4625,-2.9110,0.7832,1.7690
8.6686,2.5742,-1.4710,-2.9110,0.7920,0.4120
8.6901,2.5889,-1.4794,-2.9110,0.7933,0.0618
8.7114,2.6037,-1.4878,-2.9110,0.7931,-0.0103
8.7327,2.6183,-1.4962,-2.9110,0.7949,0.0828
8.7541,2.6330,-1.5046,-2.9110,0.7880,-0.3213
8.7754,2.6476,-1.5129,-2.9110,0.7909,0.1340
8.7966,2.6622,-1.5213,-2.9110,0.7921,0.0577
8.8178,2.6768,-1.5296,-2.9110,0.7943,0.1049
8.8394,2.6913,-1.5379,-2.9110,0.7719,-1.0343
8.8614,2.7059,-1.5462,-2.9110,0.7646,-0.3340
8.8832,2.7206,-1.5547,-2.9110,0.7774,0.5855
8.9046,2.7354,-1.5631,-2.9110,0.7961,0.8760
8.9259,2.7502,-1.5715,-2.9110,0.7969,0.0380
8.9472,2.7648,-1.5799,-2.9110,0.7961,-0.0381
8.9697,2.7795,-1.5883,-2.9110,0.7480,-2.1360
8.9913,2.7943,-1.5968,-2.9110,0.7920,2.0364
9.0128,2.8092,-1.6052,-2.9110,0.7967,0.2193
9.0341,2.8239,-1.6137,-2.9110,0.7973,0.0289
9.0552,2.8387,-1.6221,-2.9110,0.8029,0.2645
9.0767,2.8533,-1.6305,-2.9110,0.7843,-0.8654
9.0979,2.8679,-1.6388,-2.9110,0.7938,0.4496
9.1190,2.8825,-1.6472,-2.9110,0.7967,0.1367
9.1402,2.8971,-1.6554,-2.9110,0.7906,-0.2915
9.1620,2.9116,-1.6638,-2.9110,0.7701,-0.9427
9.1840,2.9262,-1.6721,-2.9110,0.7651,-0.2265
9.2055,2.9410,-1.6805,-2.9110,0.7876,1.0434
9.2274,2.9557,-1.6890,-2.9110,0.7749,-0.5806
9.2490,2.9705,-1.6975,-2.9110,0.7908,0.7382
9.2707,2.9852,-1.7059,-2.9110,0.7843,-0.3012
9.2927,3.0000,-1.7143,-2.9110,0.7720,-0.5538
9.3142,3.0149,-1.7228,-2.9110,0.7978,1.1994
9.3354,3.0297,-1.7313,-2.9110,0.8021,0.2028
9.3569,3.0444,-1.7397,-2.9110,0.7902,-0.5530
