time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
2.6571,0.0000,0.0000,-1.6062,0.6546,-0.7317
2.6785,0.0000,0.0000,-1.6205,0.6676,0.6084
2.7000,0.0000,0.0000,-1.6348,0.6666,-0.0478
2.7217,0.0000,0.0000,-1.6492,0.6602,-0.2953
2.7433,0.0000,0.0000,-1.6635,0.6647,0.2079
2.7648,0.0000,0.0000,-1.6778,0.6661,0.0675
2.7862,0.0000,0.0000,-1.6922,0.6705,0.2052
2.8083,0.0000,0.0000,-1.7065,0.6496,-0.9488
2.8300,0.0000,0.0000,-1.7210,0.6646,0.6882
2.8513,0.0000,0.0000,-1.7354,0.6776,0.6108
2.8726,0.0000,0.0000,-1.7498,0.6730,-0.2142
2.8940,0.0000,0.0000,-1.7641,0.6708,-0.1046
2.9157,0.0000,0.0000,-1.7784,0.6610,-0.4522
2.9369,0.0000,0.0000,-1.7928,0.6742,0.6221
2.9585,0.0000,0.0000,-1.8071,0.6624,-0.5461
2.9804,0.0000,0.0000,-1.8214,0.6560,-0.2941
3.0023,0.0000,0.0000,-1.8358,0.6539,-0.0953
3.0236,0.0000,0.0000,-1.8502,0.6801,1.2356
3.0452,0.0000,0.0000,-1.8646,0.6644,-0.7261
3.0665,0.0000,0.0000,-1.8790,0.6736,0.4310
3.0882,0.0000,0.0000,-1.8933,0.6623,-0.5206
3.1099,0.0000,0.0000,-1.9076,0.6613,-0.0499
3.1310,0.0000,0.0000,-1.9220,0.6782,0.8005
3.1526,0.0000,0.0000,-1.9363,0.6615,-0.7736
3.1737,0.0000,0.0000,-1.9506,0.6796,0.8594
3.1951,0.0000,0.0000,-1.9648,0.6651,-0.6791
3.2166,0.0000,0.0000,-1.9791,0.6647,-0.0166
3.2380,0.0000,0.0000,-1.9934,0.6648,0.0034
3.2593,0.0000,0.0000,-2.0076,0.6719,0.3346
3.2808,0.0000,0.0000,-2.0219,0.6598,-0.5575
3.3026,0.0000,0.0000,-2.0362,0.6583,-0.0710
3.3239,0.0000,0.0000,-2.0505,0.6711,0.5976
3.3451,0.0000,0.0000,-2.0648,0.6764,0.2528
3.3664,0.0000,0.0000,-2.0790,0.6687,-0.3621
3.3874,0.0000,0.0000,-2.0933,0.6755,0.3222
3.4087,0.0000,0.0000,-2.1074,0.6672,-0.3881
3.4301,0.0000,0.0000,-2.1216,0.6588,-0.3923
3.4518,0.0000,0.0000,-2.1358,0.6541,-0.2158
3.4733,0.0000,0.0000,-2.1500,0.6652,0.5173
3.4945,0.0000,0.0000,-2.1643,0.6727,0.3522
3.5158,0.0000,0.0000,-2.1786,0.6694,-0.1551
3.5371,0.0000,0.0000,-2.1928,0.6668,-0.1237
3.5584,0.0000,0.0000,-2.2070,0.6679,0.0540
3.5799,0.0000,0.0000,-2.2212,0.6606,-0.3389
3.6012,0.0000,0.0000,-2.2355,0.6695,0.4158
3.6224,0.0000,0.0000,-2.2497,0.6703,0.0376
3.6438,0.0000,0.0000,-2.2639,0.6649,-0.2510
3.6653,0.0000,0.0000,-2.2781,0.6600,-0.2300
3.6866,0.0000,0.0000,-2.2923,0.6676,0.3587
3.7083,0.0000,0.0000,-2.3066,0.6584,-0.4282
3.7303,0.0000,0.0000,-2.3209,0.6483,-0.4549
3.7516,0.0000,0.0000,-2.3353,0.6775,1.3712
3.7731,0.0000,0.0000,-2.3496,0.6646,-0.5969
3.7947,0.0000,0.0000,-2.3639,0.6635,-0.0524
3.8159,0.0000,0.0000,-2.3782,0.6763,0.6014
3.8387,0.0000,0.0000,-2.3925,0.6269,-2.1697
3.8596,0.0000,0.0000,-2.4071,0.6952,3.2656
3.8810,0.0000,0.0000,-2.4214,0.6699,-1.1794
3.9027,0.0000,0.0000,-2.4357,0.6623,-0.3529
3.9240,0.0000,0.0000,-2.4501,0.6726,0.4827
3.9454,0.0000,0.0000,-2.4644,0.6685,-0.1919
3.9667,0.0000,0.0000,-2.4788,0.6725,0.1901
3.9880,0.0000,0.0000,-2.4931,0.6710,-0.0723
4.0091,0.0000,0.0000,-2.5073,0.6770,0.2865
4.0303,0.0000,0.0000,-2.5215,0.6693,-0.3644
4.0516,0.0000,0.0000,-2.5357,0.6635,-0.2710
4.0727,0.0000,0.0000,-2.5498,0.6734,0.4703
4.0944,0.0000,0.0000,-2.5640,0.6504,-1.0623
4.1157,0.0000,0.0000,-2.5782,0.6664,0.7534
4.1370,0.0000,0.0000,-2.5924,0.6669,0.0215
4.1586,0.0000,0.0000,-2.6066,0.6606,-0.2934
4.1797,0.0000,0.0000,-2.6209,0.6756,0.7134
4.2008,0.0000,0.0000,-2.6351,0.6721,-0.1698
4.2221,0.0000,0.0000,-2.6492,0.6657,-0.2964
4.2439,0.0000,0.0000,-2.6634,0.6511,-0.6747
4.2654,0.0000,0.0000,-2.6777,0.6609,0.4560
4.2869,0.0000,0.0000,-2.6920,0.6661,0.2441
4.3082,0.0000,0.0000,-2.7062,0.6700,0.1810
4.3297,0.0000,0.0000,-2.7205,0.6646,-0.2503
4.3513,0.0000,0.0000,-2.7348,0.6622,-0.1120
4.3728,0.0000,0.0000,-2.7491,0.6656,0.1570
4.3940,0.0000,0.0000,-2.7634,0.6734,0.3712
4.4153,0.0000,0.0000,-2.7776,0.6637,-0.4558
4.4368,0.0000,0.0000,-2.7914,0.6426,-0.9836
4.4579,0.0000,0.0000,-2.8046,0.6268,-0.7479
4.4792,0.0000,0.0000,-2.8172,0.5947,-1.5138
4.5007,0.0000,0.0000,-2.8291,0.5529,-1.9410
4.5227,0.0000,0.0000,-2.8403,0.5085,-2.0201
4.5448,0.0000,0.0000,-2.8508,0.4714,-1.6751
4.5659,0.0000,0.0000,-2.8604,0.4562,-0.7212
4.5872,0.0000,0.0000,-2.8691,0.4106,-2.1427
4.6087,0.0000,0.0000,-2.8770,0.3659,-2.0847
4.6302,0.0000,0.0000,-2.8839,0.3215,-2.0586
4.6516,0.0000,0.0000,-2.8900,0.2827,-1.8113
4.6732,0.0000,0.0000,-2.8951,0.2383,-2.0581
4.6945,0.0000,0.0000,-2.8994,0.2010,-1.7487
4.7158,0.0000,0.0000,-2.9028,0.1584,-2.0093
4.7377,0.0000,0.0000,-2.9052,0.1126,-2.0853
4.7593,0.0000,0.0000,-2.9070,0.0802,-1.5005
4.7810,0.0000,0.0000,-2.9082,0.0557,-1.1268
4.8046,0.0000,0.0000,-2.9090,0.0360,-0.8359
4.8258,0.0006,-0.0004,-2.9096,0.0432,0.3381
4.8474,0.0032,-0.0019,-2.9100,0.1386,4.4128
4.8683,0.0087,-0.0052,-2.9103,0.3092,8.1633
4.8896,0.0169,-0.0100,-2.9105,0.4457,6.4212
4.9108,0.0269,-0.0159,-2.9107,0.5489,4.8608
4.9324,0.0382,-0.0225,-2.9108,0.6083,2.7502
4.9538,0.0506,-0.0297,-2.9108,0.6673,2.7543
4.9753,0.0636,-0.0374,-2.9109,0.7028,1.6562
4.9966,0.0770,-0.0453,-2.9109,0.7336,1.4448
5.0181,0.0908,-0.0534,-2.9109,0.7421,0.3934
5.0395,0.1048,-0.0616,-2.9110,0.7554,0.6212
5.0610,0.1190,-0.0700,-2.9110,0.7654,0.4643
5.0827,0.1333,-0.0784,-2.9110,0.7680,0.1235
5.1043,0.1476,-0.0869,-2.9110,0.7709,0.1316
5.1256,0.1621,-0.0954,-2.9110,0.7923,1.0072
5.1472,0.1766,-0.1039,-2.9110,0.7754,-0.7806
5.1687,0.1911,-0.1125,-2.9110,0.7826,0.3367
5.1902,0.2057,-0.1210,-2.9110,0.7878,0.2401
5.2117,0.2203,-0.1296,-2.9110,0.7855,-0.1057
5.2326,0.2348,-0.1382,-2.9110,0.8052,0.9392
5.2542,0.2493,-0.1467,-2.9110,0.7777,-1.2773
5.2762,0.2638,-0.1552,-2.9110,0.7647,-0.5870
5.2975,0.2784,-0.1638,-2.9110,0.7997,1.6464
5.3189,0.2930,-0.1724,-2.9110,0.7896,-0.4749
5.3397,0.3075,-0.1809,-2.9110,0.8103,0.9977
5.3613,0.3220,-0.1894,-2.9110,0.7775,-1.5214
5.3827,0.3365,-0.1980,-2.9110,0.7837,0.2882
5.4046,0.3510,-0.2065,-2.9110,0.7682,-0.7070
5.4260,0.3656,-0.2151,-2.9110,0.7924,1.1310
5.4477,0.3801,-0.2236,-2.9110,0.7767,-0.7212
5.4690,0.3948,-0.2322,-2.9110,0.7987,1.0361
5.4905,0.4093,-0.2408,-2.9110,0.7861,-0.5869
5.5118,0.4239,-0.2494,-2.9110,0.7915,0.2542
5.5331,0.4384,-0.2579,-2.9110,0.7924,0.0420
5.5543,0.4529,-0.2665,-2.9110,0.7939,0.0676
5.5759,0.4674,-0.2750,-2.9110,0.7787,-0.7020
5.5978,0.4820,-0.2835,-2.9110,0.7684,-0.4705
5.6194,0.4966,-0.2921,-2.9110,0.7876,0.8885
5.6408,0.5112,-0.3007,-2.9110,0.7917,0.1934
5.6623,0.5258,-0.3093,-2.9110,0.7870,-0.2204
5.6835,0.5404,-0.3179,-2.9110,0.8012,0.6749
5.7045,0.5549,-0.3264,-2.9110,0.7989,-0.1089
5.7259,0.5694,-0.3349,-2.9110,0.7846,-0.6721
5.7472,0.5838,-0.3435,-2.9110,0.7867,0.0996
5.7693,0.5984,-0.3520,-2.9110,0.7648,-0.9923
5.7908,0.6130,-0.3606,-2.9110,0.7868,1.0225
5.8122,0.6275,-0.3691,-2.9110,0.7911,0.1984
5.8336,0.6421,-0.3777,-2.9110,0.7880,-0.1448
5.8549,0.6567,-0.3863,-2.9110,0.7938,0.2736
5.8761,0.6712,-0.3948,-2.9110,0.7953,0.0690
5.8977,0.6857,-0.4033,-2.9110,0.7800,-0.7099
5.9192,0.7002,-0.4119,-2.9110,0.7802,0.0101
5.9405,0.7147,-0.4205,-2.9110,0.7938,0.6414
5.9619,0.7293,-0.4290,-2.9110,0.7884,-0.2543
5.9828,0.7438,-0.4375,-2.9110,0.8037,0.7328
6.0039,0.7582,-0.4460,-2.9110,0.7909,-0.6077
6.0254,0.7726,-0.4545,-2.9110,0.7777,-0.6132
6.0471,0.7870,-0.4630,-2.9110,0.7719,-0.2697
6.0681,0.8015,-0.4715,-2.9110,0.8025,1.4606
6.0894,0.8160,-0.4800,-2.9110,0.7864,-0.7551
6.1108,0.8304,-0.4885,-2.9110,0.7847,-0.0773
6.1328,0.8449,-0.4970,-2.9110,0.7657,-0.8662
6.1543,0.8595,-0.5056,-2.9110,0.7859,0.9347
6.1757,0.8741,-0.5142,-2.9110,0.7906,0.2189
6.1968,0.8887,-0.5228,-2.9110,0.8017,0.5285
6.2184,0.9032,-0.5313,-2.9110,0.7797,-1.0209
6.2400,0.9177,-0.5398,-2.9110,0.7804,0.0313
6.2620,0.9323,-0.5484,-2.9110,0.7673,-0.5943
6.2837,0.9470,-0.5570,-2.9110,0.7845,0.7948
6.3049,0.9616,-0.5657,-2.9110,0.8034,0.8902
6.3269,0.9762,-0.5743,-2.9110,0.7722,-1.4210
6.3488,0.9909,-0.5829,-2.9110,0.7782,0.2749
6.3700,1.0057,-0.5916,-2.9110,0.8066,1.3379
6.3919,1.0203,-0.6002,-2.9110,0.7762,-1.3869
6.4134,1.0350,-0.6089,-2.9110,0.7901,0.6415
6.4346,1.0497,-0.6175,-2.9110,0.8048,0.6932
6.4558,1.0643,-0.6261,-2.9110,0.7966,-0.3855
6.4781,1.0788,-0.6346,-2.9110,0.7574,-1.7601
6.4995,1.0935,-0.6432,-2.9110,0.7929,1.6510
6.5208,1.1081,-0.6519,-2.9110,0.8003,0.3481
6.5421,1.1227,-0.6605,-2.9110,0.7919,-0.3900
6.5635,1.1373,-0.6690,-2.9110,0.7900,-0.0914
6.5852,1.1518,-0.6776,-2.9110,0.7782,-0.5451
6.6069,1.1664,-0.6862,-2.9110,0.7796,0.0674
6.6294,1.1810,-0.6947,-2.9110,0.7559,-1.0543
6.6509,1.1958,-0.7035,-2.9110,0.7972,1.9146
6.6722,1.2106,-0.7121,-2.9110,0.8067,0.4479
6.6942,1.2253,-0.7208,-2.9110,0.7711,-1.6152
6.7160,1.2400,-0.7294,-2.9110,0.7860,0.6846
6.7372,1.2547,-0.7381,-2.9110,0.8052,0.9056
6.7590,1.2694,-0.7467,-2.9110,0.7784,-1.2272
6.7802,1.2841,-0.7554,-2.9110,0.8054,1.2724
6.8014,1.2987,-0.7640,-2.9110,0.7999,-0.2589
6.8228,1.3132,-0.7725,-2.9110,0.7863,-0.6351
6.8445,1.3277,-0.7810,-2.9110,0.7779,-0.3875
6.8661,1.3423,-0.7896,-2.9110,0.7777,-0.0081
6.8880,1.3569,-0.7982,-2.9110,0.7759,-0.0859
6.9093,1.3716,-0.8068,-2.9110,0.7991,1.0896
6.9308,1.3862,-0.8154,-2.9110,0.7919,-0.3339
6.9523,1.4008,-0.8240,-2.9110,0.7842,-0.3578
6.9739,1.4154,-0.8326,-2.9110,0.7854,0.0543
6.9953,1.4300,-0.8412,-2.9110,0.7914,0.2817
7.0165,1.4446,-0.8497,-2.9110,0.7973,0.2774
7.0381,1.4591,-0.8583,-2.9110,0.7822,-0.7017
7.0594,1.4736,-0.8669,-2.9110,0.7902,0.3760
7.0806,1.4882,-0.8754,-2.9110,0.7964,0.2920
7.1022,1.5026,-0.8839,-2.9110,0.7764,-0.9280
7.1240,1.5172,-0.8925,-2.9110,0.7747,-0.0743
7.1458,1.5318,-0.9011,-2.9110,0.7776,0.1295
7.1674,1.5465,-0.9097,-2.9110,0.7869,0.4331
7.1890,1.5611,-0.9183,-2.9110,0.7915,0.2144
7.2105,1.5758,-0.9270,-2.9110,0.7897,-0.0853
7.2321,1.5904,-0.9356,-2.9110,0.7862,-0.1628
7.2536,1.6050,-0.9442,-2.9110,0.7869,0.0319
7.2752,1.6197,-0.9527,-2.9110,0.7850,-0.0886
7.2967,1.6343,-0.9613,-2.9110,0.7875,0.1155
7.3184,1.6489,-0.9699,-2.9110,0.7847,-0.1294
7.3400,1.6636,-0.9785,-2.9110,0.7857,0.0504
7.3617,1.6782,-0.9872,-2.9110,0.7846,-0.0552
7.3832,1.6929,-0.9958,-2.9110,0.7925,0.3679
7.4047,1.7075,-1.0044,-2.9110,0.7866,-0.2696
7.4263,1.7221,-1.0130,-2.9110,0.7877,0.0478
7.4473,1.7368,-1.0216,-2.9110,0.8075,0.9423
7.4697,1.7513,-1.0302,-2.9110,0.7511,-2.5116
7.4918,1.7660,-1.0388,-2.9110,0.7735,1.0111
7.5131,1.7808,-1.0476,-2.9110,0.8062,1.5357
7.5346,1.7955,-1.0562,-2.9110,0.7927,-0.6265
7.5564,1.8102,-1.0649,-2.9110,0.7817,-0.5050
7.5777,1.8249,-1.0735,-2.9110,0.7996,0.8421
7.5991,1.8395,-1.0821,-2.9110,0.7910,-0.3997
7.6208,1.8541,-1.0907,-2.9110,0.7831,-0.3647
7.6421,1.8687,-1.0992,-2.9110,0.7964,0.6238
7.6634,1.8833,-1.1078,-2.9110,0.7916,-0.2258
7.6853,1.8978,-1.1164,-2.9110,0.7723,-0.8833
7.7070,1.9124,-1.1250,-2.9110,0.7801,0.3563
7.7286,1.9271,-1.1336,-2.9110,0.7910,0.5084
7.7500,1.9418,-1.1423,-2.9110,0.7933,0.1071
7.7715,1.9564,-1.1509,-2.9110,0.7893,-0.1895
7.7934,1.9710,-1.1594,-2.9110,0.7735,-0.7198
7.8146,1.9857,-1.1681,-2.9110,0.8005,1.2703
7.8370,2.0003,-1.1766,-2.9110,0.7581,-1.9031
7.8582,2.0150,-1.1853,-2.9110,0.8062,2.2626
7.8794,2.0297,-1.1940,-2.9110,0.8043,-0.0903
7.9009,2.0442,-1.2025,-2.9110,0.7857,-0.8635
7.9220,2.0588,-1.2111,-2.9110,0.7982,0.5883
7.9435,2.0733,-1.2196,-2.9110,0.7827,-0.7186
7.9650,2.0879,-1.2282,-2.9110,0.7872,0.2083
7.9865,2.1024,-1.2367,-2.9110,0.7817,-0.2553
8.0083,2.1170,-1.2453,-2.9110,0.7790,-0.1258
8.0297,2.1316,-1.2539,-2.9110,0.7903,0.5300
8.0510,2.1462,-1.2625,-2.9110,0.7951,0.2258
8.0727,2.1607,-1.2710,-2.9110,0.7785,-0.7661
8.0943,2.1753,-1.2796,-2.9110,0.7807,0.0976
8.1161,2.1899,-1.2882,-2.9110,0.7807,0.0012
8.1376,2.2046,-1.2968,-2.9110,0.7909,0.4756
8.1587,2.2192,-1.3054,-2.9110,0.8005,0.4531
8.1810,2.2338,-1.3140,-2.9110,0.7610,-1.7771
8.2034,2.2485,-1.3227,-2.9110,0.7621,0.0465
8.2247,2.2634,-1.3314,-2.9110,0.8094,2.2253
8.2466,2.2781,-1.3400,-2.9110,0.7770,-1.4754
8.2682,2.2929,-1.3487,-2.9110,0.7979,0.9723
8.2893,2.3076,-1.3574,-2.9110,0.8065,0.4037
8.3109,2.3222,-1.3660,-2.9110,0.7879,-0.8609
8.3326,2.3368,-1.3746,-2.9110,0.7822,-0.2650
8.3541,2.3514,-1.3832,-2.9110,0.7881,0.2749
8.3757,2.3661,-1.3918,-2.9110,0.7869,-0.0574
8.3976,2.3807,-1.4004,-2.9110,0.7755,-0.5182
8.4188,2.3954,-1.4091,-2.9110,0.8057,1.4218
8.4403,2.4100,-1.4177,-2.9110,0.7857,-0.9267
8.4616,2.4246,-1.4263,-2.9110,0.7972,0.5416
8.4832,2.4392,-1.4348,-2.9110,0.7827,-0.6723
8.5044,2.4538,-1.4434,-2.9110,0.7978,0.7136
8.5272,2.4683,-1.4520,-2.9110,0.7393,-2.5699
8.5491,2.4831,-1.4607,-2.9110,0.7813,1.9167
8.5706,2.4979,-1.4694,-2.9110,0.7998,0.8592
8.5924,2.5127,-1.4781,-2.9110,0.7851,-0.6739
8.6136,2.5274,-1.4867,-2.9110,0.8106,1.2057
8.6349,2.5421,-1.4953,-2.9110,0.7964,-0.6658
8.6565,2.5567,-1.5039,-2.9110,0.7837,-0.5890
8.6779,2.5713,-1.5125,-2.9110,0.7905,0.3173
8.6993,2.5858,-1.5211,-2.9110,0.7905,0.0007
8.7205,2.6004,-1.5296,-2.9110,0.7961,0.2635
8.7425,2.6149,-1.5382,-2.9110,0.7646,-1.4317
8.7642,2.6295,-1.5468,-2.9110,0.7821,0.8056
8.7856,2.6442,-1.5554,-2.9110,0.7947,0.5913
8.8067,2.6588,-1.5640,-2.9110,0.8010,0.2951
8.8285,2.6733,-1.5725,-2.9110,0.7744,-1.2215
8.8501,2.6880,-1.5812,-2.9110,0.7875,0.6096
8.8713,2.7026,-1.5898,-2.9110,0.7999,0.5824
8.8931,2.7171,-1.5983,-2.9110,0.7726,-1.2507
8.9146,2.7317,-1.6069,-2.9110,0.7900,0.8089
8.9358,2.7463,-1.6155,-2.9110,0.7988,0.4163
8.9570,2.7609,-1.6241,-2.9110,0.7976,-0.0566
8.9784,2.7754,-1.6326,-2.9110,0.7856,-0.5637
8.9998,2.7899,-1.6411,-2.9110,0.7836,-0.0911
9.0218,2.8044,-1.6496,-2.9110,0.7639,-0.8974
9.0432,2.8190,-1.6583,-2.9110,0.7968,1.5439
9.0645,2.8336,-1.6669,-2.9110,0.7943,-0.1159
9.0858,2.8481,-1.6754,-2.9110,0.7896,-0.2213
9.1071,2.8626,-1.6840,-2.9110,0.7928,0.1492
9.1290,2.8771,-1.6925,-2.9110,0.7659,-1.2247
9.1503,2.8917,-1.7011,-2.9110,0.7951,1.3713
9.1715,2.9063,-1.7096,-2.9110,0.7990,0.1843
9.1938,2.9208,-1.7182,-2.9110,0.7540,-2.0184
9.2152,2.9355,-1.7268,-2.9110,0.7954,1.9357
9.2370,2.9501,-1.7354,-2.9110,0.7788,-0.7595
9.2585,2.9648,-1.7440,-2.9110,0.7944,0.7274
9.2802,2.9795,-1.7526,-2.9110,0.7844,-0.4617
9.3017,2.9941,-1.7613,-2.9110,0.7882,0.1762
9.3229,3.0088,-1.7699,-2.9110,0.8010,0.6013
9.3444,3.0233,-1.7785,-2.9110,0.7872,-0.6428
